"Date and Time Run #1";"Time (s) Run #1";"Temperature 1, Ch P1 (°C) Run #1";"Temperature 2, Ch P1 (°C) Run #1";"Temperature 3, Ch P1 (°C) Run #1";"Temperature 4, Ch P1 (°C) Run #1";"Temperature 1, Ch P4 (°C) Run #1";"Temperature 2, Ch P4 (°C) Run #1";"Temperature 3, Ch P4 (°C) Run #1";"Temperature 4, Ch P4 (°C) Run #1"
02/26/2025 01:44:01 pm;1402,000;56,15;60,24;48,54;73,16;27,83;33,39;20,92;43,39
02/26/2025 01:44:02 pm;1403,000;56,13;60,23;48,55;73,11;27,84;33,40;20,92;43,40
02/26/2025 01:44:03 pm;1404,000;56,13;60,21;48,55;73,06;27,85;33,41;20,93;43,41
02/26/2025 01:44:04 pm;1405,000;56,10;60,20;48,56;73,04;27,85;33,42;20,93;43,42
02/26/2025 01:44:05 pm;1406,000;56,07;60,16;48,56;73,06;27,86;33,44;20,94;43,43
02/26/2025 01:44:06 pm;1407,000;56,05;60,15;48,54;73,09;27,87;33,46;20,95;43,44
02/26/2025 01:44:07 pm;1408,000;56,07;60,18;48,55;73,15;27,88;33,48;20,95;43,45
02/26/2025 01:44:08 pm;1409,000;56,09;60,24;48,57;73,21;27,89;33,48;20,96;43,47
02/26/2025 01:44:09 pm;1410,000;56,13;60,29;48,58;73,28;27,89;33,49;20,96;43,48
02/26/2025 01:44:10 pm;1411,000;56,15;60,32;48,58;73,34;27,89;33,51;20,97;43,49
02/26/2025 01:44:11 pm;1412,000;56,16;60,36;48,60;73,39;27,90;33,52;20,98;43,51
02/26/2025 01:44:12 pm;1413,000;56,19;60,39;48,61;73,42;27,90;33,52;20,99;43,52
02/26/2025 01:44:13 pm;1414,000;56,25;60,46;48,64;73,48;27,91;33,53;20,99;43,53
02/26/2025 01:44:14 pm;1415,000;56,31;60,52;48,66;73,54;27,91;33,54;21,00;43,54
02/26/2025 01:44:15 pm;1416,000;56,33;60,54;48,65;73,58;27,92;33,55;21,00;43,54
02/26/2025 01:44:16 pm;1417,000;56,33;60,55;48,66;73,60;27,93;33,57;21,01;43,54
02/26/2025 01:44:17 pm;1418,000;56,33;60,53;48,66;73,57;27,94;33,58;21,01;43,54
02/26/2025 01:44:18 pm;1419,000;56,32;60,51;48,68;73,51;27,95;33,58;21,01;43,55
02/26/2025 01:44:19 pm;1420,000;56,33;60,53;48,70;73,51;27,95;33,58;21,02;43,55
02/26/2025 01:44:20 pm;1421,000;56,32;60,53;48,73;73,52;27,95;33,57;21,03;43,56
02/26/2025 01:44:21 pm;1422,000;56,33;60,56;48,77;73,56;27,95;33,57;21,03;43,57
02/26/2025 01:44:22 pm;1423,000;56,35;60,58;48,78;73,59;27,96;33,57;21,04;43,58
02/26/2025 01:44:23 pm;1424,000;56,36;60,59;48,79;73,61;27,96;33,57;21,04;43,58
02/26/2025 01:44:24 pm;1425,000;56,36;60,58;48,77;73,62;27,97;33,58;21,05;43,58
02/26/2025 01:44:25 pm;1426,000;56,32;60,57;48,76;73,64;27,98;33,57;21,06;43,58
02/26/2025 01:44:26 pm;1427,000;56,30;60,54;48,76;73,61;27,98;33,57;21,06;43,58
02/26/2025 01:44:27 pm;1428,000;56,30;60,51;48,77;73,55;27,99;33,56;21,07;43,58
02/26/2025 01:44:28 pm;1429,000;56,30;60,47;48,78;73,51;27,99;33,56;21,07;43,59
02/26/2025 01:44:29 pm;1430,000;56,31;60,47;48,78;73,48;28,00;33,56;21,08;43,60
02/26/2025 01:44:30 pm;1431,000;56,33;60,47;48,79;73,49;28,01;33,57;21,08;43,60
02/26/2025 01:44:31 pm;1432,000;56,33;60,47;48,79;73,51;28,02;33,58;21,09;43,61
02/26/2025 01:44:32 pm;1433,000;56,31;60,46;48,80;73,50;28,02;33,58;21,09;43,61
02/26/2025 01:44:33 pm;1434,000;56,30;60,48;48,77;73,51;28,03;33,60;21,10;43,62
02/26/2025 01:44:34 pm;1435,000;56,31;60,50;48,77;73,51;28,03;33,61;21,11;43,64
02/26/2025 01:44:35 pm;1436,000;56,35;60,53;48,78;73,55;28,03;33,62;21,11;43,65
02/26/2025 01:44:36 pm;1437,000;56,39;60,56;48,80;73,60;28,04;33,63;21,12;43,67
02/26/2025 01:44:37 pm;1438,000;56,41;60,58;48,82;73,65;28,05;33,64;21,12;43,69
02/26/2025 01:44:38 pm;1439,000;56,46;60,60;48,85;73,69;28,06;33,65;21,13;43,70
02/26/2025 01:44:39 pm;1440,000;56,52;60,63;48,88;73,72;28,07;33,65;21,13;43,70
02/26/2025 01:44:40 pm;1441,000;56,54;60,65;48,89;73,71;28,08;33,67;21,14;43,71
02/26/2025 01:44:41 pm;1442,000;56,56;60,67;48,91;73,71;28,09;33,68;21,14;43,72
02/26/2025 01:44:42 pm;1443,000;56,58;60,71;48,94;73,74;28,09;33,69;21,15;43,74
02/26/2025 01:44:43 pm;1444,000;56,60;60,76;48,96;73,78;28,10;33,70;21,15;43,75
02/26/2025 01:44:44 pm;1445,000;56,60;60,79;48,96;73,81;28,10;33,70;21,16;43,76
02/26/2025 01:44:45 pm;1446,000;56,60;60,81;48,97;73,83;28,11;33,71;21,16;43,77
02/26/2025 01:44:46 pm;1447,000;56,61;60,82;48,95;73,85;28,11;33,69;21,17;43,78
02/26/2025 01:44:47 pm;1448,000;56,61;60,83;48,94;73,86;28,13;33,69;21,17;43,78
02/26/2025 01:44:48 pm;1449,000;56,59;60,83;48,92;73,83;28,14;33,71;21,16;43,79
02/26/2025 01:44:49 pm;1450,000;56,58;60,81;48,92;73,81;28,14;33,72;21,17;43,81
02/26/2025 01:44:50 pm;1451,000;56,58;60,79;48,95;73,78;28,15;33,72;21,18;43,83
02/26/2025 01:44:51 pm;1452,000;56,57;60,77;48,97;73,75;28,16;33,74;21,18;43,84
02/26/2025 01:44:52 pm;1453,000;56,57;60,77;48,98;73,71;28,17;33,75;21,19;43,85
02/26/2025 01:44:53 pm;1454,000;56,57;60,77;49,00;73,71;28,18;33,76;21,20;43,86
02/26/2025 01:44:54 pm;1455,000;56,60;60,80;49,02;73,75;28,18;33,78;21,20;43,87
02/26/2025 01:44:55 pm;1456,000;56,64;60,84;49,04;73,81;28,19;33,79;21,21;43,88
02/26/2025 01:44:56 pm;1457,000;56,69;60,89;49,06;73,88;28,20;33,79;21,21;43,90
02/26/2025 01:44:57 pm;1458,000;56,73;60,93;49,09;73,93;28,20;33,80;21,23;43,90
02/26/2025 01:44:58 pm;1459,000;56,75;60,96;49,12;73,97;28,20;33,81;21,24;43,92
02/26/2025 01:44:59 pm;1460,000;56,77;60,96;49,12;73,98;28,21;33,81;21,25;43,92
02/26/2025 01:45:00 pm;1461,000;56,78;60,96;49,11;73,96;28,21;33,80;21,25;43,93
02/26/2025 01:45:01 pm;1462,000;56,76;60,97;49,12;73,96;28,22;33,79;21,26;43,94
02/26/2025 01:45:02 pm;1463,000;56,76;60,96;49,13;73,95;28,23;33,79;21,26;43,94
02/26/2025 01:45:03 pm;1464,000;56,78;60,96;49,14;73,96;28,24;33,82;21,27;43,94
02/26/2025 01:45:04 pm;1465,000;56,84;61,01;49,18;73,99;28,25;33,83;21,27;43,94
02/26/2025 01:45:05 pm;1466,000;56,88;61,07;49,19;74,03;28,25;33,84;21,28;43,94
02/26/2025 01:45:06 pm;1467,000;56,88;61,08;49,19;74,07;28,26;33,84;21,28;43,95
02/26/2025 01:45:07 pm;1468,000;56,85;61,03;49,17;74,04;28,26;33,83;21,29;43,96
02/26/2025 01:45:08 pm;1469,000;56,81;60,98;49,14;73,97;28,26;33,82;21,30;43,95
02/26/2025 01:45:09 pm;1470,000;56,78;60,92;49,12;73,91;28,27;33,83;21,30;43,95
02/26/2025 01:45:10 pm;1471,000;56,79;60,93;49,12;73,91;28,27;33,82;21,31;43,96
02/26/2025 01:45:11 pm;1472,000;56,81;60,96;49,13;73,93;28,28;33,83;21,32;43,96
02/26/2025 01:45:12 pm;1473,000;56,80;60,97;49,14;73,96;28,29;33,84;21,32;43,97
02/26/2025 01:45:13 pm;1474,000;56,79;60,96;49,14;73,96;28,30;33,86;21,32;43,98
02/26/2025 01:45:14 pm;1475,000;56,76;60,95;49,12;73,97;28,31;33,87;21,32;43,98
02/26/2025 01:45:15 pm;1476,000;56,73;60,92;49,12;73,93;28,31;33,88;21,32;43,99
02/26/2025 01:45:16 pm;1477,000;56,75;60,93;49,12;73,91;28,32;33,88;21,33;44,00
02/26/2025 01:45:17 pm;1478,000;56,76;60,94;49,14;73,89;28,32;33,87;21,34;44,00
02/26/2025 01:45:18 pm;1479,000;56,75;60,92;49,17;73,86;28,32;33,87;21,34;44,00
02/26/2025 01:45:19 pm;1480,000;56,76;60,90;49,18;73,85;28,33;33,87;21,35;44,00
02/26/2025 01:45:20 pm;1481,000;56,75;60,91;49,17;73,88;28,34;33,89;21,35;44,01
02/26/2025 01:45:21 pm;1482,000;56,78;60,94;49,19;73,90;28,35;33,91;21,36;44,03
02/26/2025 01:45:22 pm;1483,000;56,81;61,00;49,21;73,93;28,36;33,94;21,37;44,04
02/26/2025 01:45:23 pm;1484,000;56,83;61,03;49,24;73,97;28,37;33,95;21,36;44,05
02/26/2025 01:45:24 pm;1485,000;56,84;61,04;49,24;73,97;28,38;33,95;21,36;44,07
02/26/2025 01:45:25 pm;1486,000;56,83;61,03;49,23;73,97;28,39;33,97;21,37;44,08
02/26/2025 01:45:26 pm;1487,000;56,81;61,01;49,23;73,95;28,41;33,98;21,37;44,09
02/26/2025 01:45:27 pm;1488,000;56,79;60,97;49,21;73,93;28,42;34,00;21,38;44,10
02/26/2025 01:45:28 pm;1489,000;56,80;60,97;49,22;73,94;28,43;34,01;21,39;44,11
02/26/2025 01:45:29 pm;1490,000;56,82;60,99;49,24;73,98;28,43;34,00;21,39;44,13
02/26/2025 01:45:30 pm;1491,000;56,84;61,03;49,26;74,04;28,43;33,99;21,40;44,14
02/26/2025 01:45:31 pm;1492,000;56,87;61,06;49,27;74,10;28,44;33,99;21,40;44,16
02/26/2025 01:45:32 pm;1493,000;56,94;61,10;49,29;74,16;28,44;34,00;21,41;44,16
02/26/2025 01:45:33 pm;1494,000;57,00;61,18;49,32;74,23;28,44;34,02;21,42;44,17
02/26/2025 01:45:34 pm;1495,000;57,03;61,21;49,34;74,26;28,44;34,03;21,43;44,17
02/26/2025 01:45:35 pm;1496,000;57,03;61,20;49,37;74,25;28,44;34,02;21,43;44,19
02/26/2025 01:45:36 pm;1497,000;57,05;61,21;49,40;74,28;28,44;34,02;21,44;44,18
02/26/2025 01:45:37 pm;1498,000;57,07;61,22;49,43;74,32;28,44;34,03;21,45;44,19
02/26/2025 01:45:38 pm;1499,000;57,11;61,25;49,45;74,37;28,45;34,04;21,46;44,20
02/26/2025 01:45:39 pm;1500,000;57,12;61,27;49,47;74,43;28,45;34,05;21,46;44,21
02/26/2025 01:45:40 pm;1501,000;57,11;61,27;49,47;74,47;28,46;34,05;21,47;44,21
02/26/2025 01:45:41 pm;1502,000;57,11;61,27;49,46;74,46;28,46;34,04;21,48;44,21
02/26/2025 01:45:42 pm;1503,000;57,09;61,24;49,45;74,40;28,47;34,03;21,48;44,21
02/26/2025 01:45:43 pm;1504,000;57,09;61,20;49,44;74,33;28,48;34,03;21,48;44,20
02/26/2025 01:45:44 pm;1505,000;57,10;61,19;49,43;74,28;28,49;34,04;21,49;44,20
02/26/2025 01:45:45 pm;1506,000;57,11;61,21;49,43;74,30;28,50;34,05;21,50;44,21
02/26/2025 01:45:46 pm;1507,000;57,11;61,25;49,42;74,34;28,50;34,06;21,50;44,23
02/26/2025 01:45:47 pm;1508,000;57,10;61,25;49,42;74,38;28,51;34,07;21,50;44,25
02/26/2025 01:45:48 pm;1509,000;57,12;61,25;49,43;74,41;28,51;34,08;21,51;44,27
02/26/2025 01:45:49 pm;1510,000;57,12;61,27;49,45;74,45;28,52;34,09;21,52;44,29
02/26/2025 01:45:50 pm;1511,000;57,13;61,28;49,47;74,48;28,52;34,10;21,53;44,30
02/26/2025 01:45:51 pm;1512,000;57,12;61,28;49,48;74,48;28,53;34,12;21,53;44,31
02/26/2025 01:45:52 pm;1513,000;57,15;61,28;49,51;74,46;28,54;34,12;21,54;44,32
02/26/2025 01:45:53 pm;1514,000;57,16;61,29;49,47;74,42;28,54;34,11;21,55;44,32
02/26/2025 01:45:54 pm;1515,000;57,17;61,30;49,47;74,39;28,55;34,12;21,56;44,33
02/26/2025 01:45:55 pm;1516,000;57,19;61,31;49,47;74,38;28,57;34,14;21,56;44,34
02/26/2025 01:45:56 pm;1517,000;57,22;61,33;49,49;74,40;28,58;34,17;21,57;44,34
02/26/2025 01:45:57 pm;1518,000;57,26;61,35;49,51;74,42;28,59;34,20;21,58;44,36
02/26/2025 01:45:58 pm;1519,000;57,32;61,40;49,54;74,44;28,60;34,22;21,59;44,38
02/26/2025 01:45:59 pm;1520,000;57,36;61,43;49,56;74,48;28,61;34,22;21,59;44,40
02/26/2025 01:46:00 pm;1521,000;57,37;61,45;49,57;74,51;28,62;34,23;21,60;44,41
02/26/2025 01:46:01 pm;1522,000;57,39;61,47;49,57;74,55;28,62;34,22;21,60;44,41
02/26/2025 01:46:02 pm;1523,000;57,39;61,49;49,60;74,57;28,63;34,24;21,60;44,41
02/26/2025 01:46:03 pm;1524,000;57,41;61,51;49,61;74,60;28,65;34,25;21,60;44,41
02/26/2025 01:46:04 pm;1525,000;57,47;61,57;49,66;74,63;28,66;34,27;21,61;44,42
02/26/2025 01:46:05 pm;1526,000;57,51;61,63;49,70;74,67;28,66;34,28;21,61;44,42
02/26/2025 01:46:06 pm;1527,000;57,51;61,66;49,72;74,70;28,67;34,29;21,61;44,43
02/26/2025 01:46:07 pm;1528,000;57,49;61,65;49,73;74,72;28,68;34,30;21,62;44,44
02/26/2025 01:46:08 pm;1529,000;57,45;61,60;49,72;74,71;28,69;34,32;21,63;44,46
02/26/2025 01:46:09 pm;1530,000;57,42;61,55;49,72;74,68;28,69;34,32;21,64;44,47
02/26/2025 01:46:10 pm;1531,000;57,36;61,50;49,71;74,62;28,69;34,31;21,64;44,48
02/26/2025 01:46:11 pm;1532,000;57,33;61,46;49,70;74,57;28,68;34,30;21,65;44,48
02/26/2025 01:46:12 pm;1533,000;57,31;61,45;49,69;74,55;28,69;34,30;21,66;44,48
02/26/2025 01:46:13 pm;1534,000;57,33;61,47;49,69;74,56;28,69;34,30;21,67;44,48
02/26/2025 01:46:14 pm;1535,000;57,33;61,50;49,69;74,56;28,70;34,31;21,67;44,48
02/26/2025 01:46:15 pm;1536,000;57,30;61,48;49,69;74,57;28,71;34,31;21,68;44,49
02/26/2025 01:46:16 pm;1537,000;57,29;61,50;49,71;74,58;28,72;34,32;21,68;44,50
02/26/2025 01:46:17 pm;1538,000;57,28;61,50;49,71;74,59;28,72;34,33;21,69;44,52
02/26/2025 01:46:18 pm;1539,000;57,29;61,52;49,73;74,62;28,73;34,33;21,69;44,53
02/26/2025 01:46:19 pm;1540,000;57,30;61,54;49,71;74,65;28,73;34,30;21,70;44,54
02/26/2025 01:46:20 pm;1541,000;57,28;61,53;49,70;74,61;28,74;34,31;21,70;44,54
02/26/2025 01:46:21 pm;1542,000;57,29;61,53;49,69;74,57;28,74;34,31;21,71;44,53
02/26/2025 01:46:22 pm;1543,000;57,28;61,52;49,71;74,55;28,75;34,30;21,71;44,53
02/26/2025 01:46:23 pm;1544,000;57,25;61,50;49,72;74,53;28,75;34,29;21,72;44,53
02/26/2025 01:46:24 pm;1545,000;57,25;61,48;49,73;74,50;28,75;34,28;21,73;44,53
02/26/2025 01:46:25 pm;1546,000;57,26;61,50;49,74;74,49;28,76;34,29;21,73;44,53
02/26/2025 01:46:26 pm;1547,000;57,27;61,52;49,74;74,53;28,77;34,31;21,73;44,53
02/26/2025 01:46:27 pm;1548,000;57,31;61,56;49,76;74,58;28,78;34,34;21,74;44,55
02/26/2025 01:46:28 pm;1549,000;57,36;61,62;49,78;74,65;28,79;34,36;21,74;44,57
02/26/2025 01:46:29 pm;1550,000;57,41;61,66;49,79;74,71;28,80;34,38;21,74;44,58
02/26/2025 01:46:30 pm;1551,000;57,42;61,66;49,80;74,74;28,81;34,40;21,74;44,59
02/26/2025 01:46:31 pm;1552,000;57,42;61,68;49,81;74,76;28,82;34,41;21,75;44,60
02/26/2025 01:46:32 pm;1553,000;57,43;61,68;49,82;74,79;28,83;34,43;21,75;44,61
02/26/2025 01:46:33 pm;1554,000;57,43;61,68;49,81;74,80;28,84;34,43;21,75;44,62
02/26/2025 01:46:34 pm;1555,000;57,42;61,66;49,82;74,81;28,84;34,43;21,76;44,63
02/26/2025 01:46:35 pm;1556,000;57,46;61,67;49,84;74,84;28,84;34,44;21,76;44,64
02/26/2025 01:46:36 pm;1557,000;57,49;61,71;49,85;74,89;28,84;34,45;21,77;44,66
02/26/2025 01:46:37 pm;1558,000;57,52;61,76;49,85;74,94;28,85;34,46;21,78;44,67
02/26/2025 01:46:38 pm;1559,000;57,55;61,80;49,85;74,97;28,85;34,46;21,78;44,68
02/26/2025 01:46:39 pm;1560,000;57,57;61,83;49,87;75,01;28,86;34,47;21,79;44,68
02/26/2025 01:46:40 pm;1561,000;57,58;61,82;49,88;75,00;28,87;34,47;21,80;44,69
02/26/2025 01:46:41 pm;1562,000;57,57;61,81;49,89;74,97;28,87;34,47;21,80;44,70
02/26/2025 01:46:42 pm;1563,000;57,53;61,77;49,90;74,93;28,88;34,46;21,80;44,70
02/26/2025 01:46:43 pm;1564,000;57,51;61,76;49,90;74,90;28,88;34,47;21,81;44,71
02/26/2025 01:46:44 pm;1565,000;57,51;61,77;49,89;74,92;28,88;34,48;21,82;44,72
02/26/2025 01:46:45 pm;1566,000;57,50;61,79;49,91;74,94;28,89;34,49;21,83;44,74
02/26/2025 01:46:46 pm;1567,000;57,51;61,78;49,92;74,95;28,89;34,49;21,83;44,75
02/26/2025 01:46:47 pm;1568,000;57,52;61,76;49,93;74,96;28,89;34,48;21,84;44,75
02/26/2025 01:46:48 pm;1569,000;57,51;61,76;49,93;75,00;28,90;34,47;21,85;44,76
02/26/2025 01:46:49 pm;1570,000;57,51;61,76;49,93;75,03;28,90;34,48;21,86;44,76
02/26/2025 01:46:50 pm;1571,000;57,53;61,78;49,93;75,04;28,91;34,49;21,87;44,77
02/26/2025 01:46:51 pm;1572,000;57,56;61,82;49,93;75,08;28,92;34,51;21,87;44,78
02/26/2025 01:46:52 pm;1573,000;57,60;61,85;49,92;75,10;28,94;34,52;21,88;44,79
02/26/2025 01:46:53 pm;1574,000;57,60;61,87;49,91;75,13;28,95;34,54;21,88;44,80
02/26/2025 01:46:54 pm;1575,000;57,63;61,88;49,94;75,14;28,96;34,56;21,89;44,81
02/26/2025 01:46:55 pm;1576,000;57,66;61,91;49,97;75,15;28,97;34,58;21,89;44,82
02/26/2025 01:46:56 pm;1577,000;57,69;61,93;49,99;75,18;28,99;34,60;21,89;44,83
02/26/2025 01:46:57 pm;1578,000;57,71;61,95;50,00;75,20;28,99;34,61;21,90;44,85
02/26/2025 01:46:58 pm;1579,000;57,74;61,97;50,02;75,21;29,00;34,63;21,91;44,86
02/26/2025 01:46:59 pm;1580,000;57,77;61,99;50,05;75,22;29,00;34,64;21,92;44,89
02/26/2025 01:47:00 pm;1581,000;57,77;61,99;50,06;75,23;29,01;34,64;21,93;44,90
02/26/2025 01:47:01 pm;1582,000;57,77;61,99;50,07;75,22;29,01;34,64;21,94;44,90
02/26/2025 01:47:02 pm;1583,000;57,81;62,02;50,09;75,23;29,02;34,64;21,94;44,89
02/26/2025 01:47:03 pm;1584,000;57,84;62,05;50,11;75,26;29,02;34,65;21,95;44,89
02/26/2025 01:47:04 pm;1585,000;57,88;62,07;50,15;75,28;29,03;34,65;21,96;44,89
02/26/2025 01:47:05 pm;1586,000;57,91;62,09;50,15;75,30;29,04;34,65;21,97;44,90
02/26/2025 01:47:06 pm;1587,000;57,93;62,12;50,17;75,32;29,04;34,66;21,97;44,90
02/26/2025 01:47:07 pm;1588,000;57,91;62,11;50,15;75,33;29,04;34,66;21,98;44,91
02/26/2025 01:47:08 pm;1589,000;57,86;62,05;50,13;75,28;29,05;34,66;21,98;44,91
02/26/2025 01:47:09 pm;1590,000;57,84;62,00;50,14;75,19;29,06;34,66;21,98;44,92
02/26/2025 01:47:10 pm;1591,000;57,83;61,98;50,14;75,17;29,06;34,66;21,99;44,93
02/26/2025 01:47:11 pm;1592,000;57,83;61,98;50,15;75,18;29,06;34,66;21,99;44,94
02/26/2025 01:47:12 pm;1593,000;57,85;61,97;50,16;75,17;29,07;34,66;22,00;44,95
02/26/2025 01:47:13 pm;1594,000;57,87;61,98;50,16;75,17;29,07;34,67;22,01;44,96
02/26/2025 01:47:14 pm;1595,000;57,89;62,01;50,15;75,19;29,08;34,68;22,02;44,97
02/26/2025 01:47:15 pm;1596,000;57,89;62,02;50,14;75,22;29,09;34,70;22,02;44,99
02/26/2025 01:47:16 pm;1597,000;57,90;62,04;50,14;75,25;29,10;34,71;22,03;45,01
02/26/2025 01:47:17 pm;1598,000;57,91;62,05;50,16;75,27;29,11;34,72;22,03;45,02
02/26/2025 01:47:18 pm;1599,000;57,94;62,09;50,18;75,30;29,12;34,72;22,04;45,02
02/26/2025 01:47:19 pm;1600,000;57,96;62,11;50,20;75,32;29,12;34,72;22,05;45,03
02/26/2025 01:47:20 pm;1601,000;57,96;62,12;50,21;75,32;29,13;34,71;22,05;45,03
02/26/2025 01:47:21 pm;1602,000;57,94;62,10;50,20;75,32;29,13;34,70;22,05;45,03
02/26/2025 01:47:22 pm;1603,000;57,91;62,09;50,18;75,34;29,14;34,72;22,06;45,04
02/26/2025 01:47:23 pm;1604,000;57,91;62,09;50,19;75,35;29,15;34,73;22,06;45,05
02/26/2025 01:47:24 pm;1605,000;57,94;62,11;50,21;75,34;29,16;34,75;22,06;45,07
02/26/2025 01:47:25 pm;1606,000;57,96;62,13;50,24;75,35;29,16;34,74;22,07;45,08
02/26/2025 01:47:26 pm;1607,000;57,97;62,14;50,25;75,36;29,16;34,73;22,07;45,08
02/26/2025 01:47:27 pm;1608,000;57,97;62,14;50,26;75,36;29,16;34,73;22,07;45,08
02/26/2025 01:47:28 pm;1609,000;57,98;62,15;50,27;75,37;29,16;34,72;22,08;45,08
02/26/2025 01:47:29 pm;1610,000;58,01;62,17;50,27;75,39;29,17;34,73;22,09;45,07
02/26/2025 01:47:30 pm;1611,000;58,01;62,18;50,27;75,41;29,17;34,74;22,10;45,07
02/26/2025 01:47:31 pm;1612,000;57,98;62,17;50,26;75,42;29,18;34,76;22,10;45,08
02/26/2025 01:47:32 pm;1613,000;57,97;62,17;50,28;75,41;29,19;34,76;22,11;45,08
02/26/2025 01:47:33 pm;1614,000;57,98;62,15;50,28;75,41;29,19;34,75;22,11;45,08
02/26/2025 01:47:34 pm;1615,000;57,99;62,15;50,29;75,39;29,20;34,76;22,12;45,08
02/26/2025 01:47:35 pm;1616,000;57,99;62,16;50,29;75,38;29,21;34,78;22,13;45,09
02/26/2025 01:47:36 pm;1617,000;57,96;62,15;50,29;75,35;29,22;34,81;22,14;45,10
02/26/2025 01:47:37 pm;1618,000;58,00;62,16;50,31;75,35;29,24;34,83;22,14;45,12
02/26/2025 01:47:38 pm;1619,000;58,03;62,19;50,32;75,38;29,24;34,84;22,15;45,13
02/26/2025 01:47:39 pm;1620,000;58,09;62,25;50,34;75,42;29,25;34,85;22,16;45,15
02/26/2025 01:47:40 pm;1621,000;58,15;62,29;50,35;75,46;29,26;34,86;22,16;45,17
02/26/2025 01:47:41 pm;1622,000;58,17;62,34;50,37;75,51;29,27;34,86;22,16;45,19
02/26/2025 01:47:42 pm;1623,000;58,14;62,32;50,37;75,53;29,28;34,86;22,16;45,21
02/26/2025 01:47:43 pm;1624,000;58,10;62,27;50,37;75,46;29,28;34,86;22,17;45,21
02/26/2025 01:47:44 pm;1625,000;58,07;62,22;50,37;75,41;29,29;34,86;22,17;45,21
02/26/2025 01:47:45 pm;1626,000;58,07;62,21;50,38;75,42;29,29;34,85;22,18;45,22
02/26/2025 01:47:46 pm;1627,000;58,07;62,19;50,39;75,42;29,29;34,84;22,19;45,22
02/26/2025 01:47:47 pm;1628,000;58,04;62,16;50,40;75,39;29,29;34,83;22,19;45,21
02/26/2025 01:47:48 pm;1629,000;58,02;62,13;50,41;75,39;29,30;34,83;22,20;45,21
02/26/2025 01:47:49 pm;1630,000;58,00;62,14;50,40;75,39;29,31;34,84;22,21;45,21
02/26/2025 01:47:50 pm;1631,000;57,99;62,15;50,40;75,42;29,32;34,85;22,22;45,21
02/26/2025 01:47:51 pm;1632,000;58,00;62,18;50,40;75,45;29,33;34,86;22,23;45,21
02/26/2025 01:47:52 pm;1633,000;58,03;62,20;50,42;75,49;29,33;34,88;22,24;45,23
02/26/2025 01:47:53 pm;1634,000;58,06;62,23;50,42;75,52;29,34;34,90;22,24;45,25
02/26/2025 01:47:54 pm;1635,000;58,09;62,27;50,43;75,56;29,35;34,90;22,25;45,26
02/26/2025 01:47:55 pm;1636,000;58,12;62,29;50,44;75,59;29,36;34,90;22,26;45,26
02/26/2025 01:47:56 pm;1637,000;58,13;62,30;50,44;75,57;29,37;34,91;22,26;45,27
02/26/2025 01:47:57 pm;1638,000;58,13;62,27;50,45;75,47;29,37;34,93;22,27;45,28
02/26/2025 01:47:58 pm;1639,000;58,13;62,26;50,46;75,43;29,38;34,94;22,28;45,29
02/26/2025 01:47:59 pm;1640,000;58,16;62,28;50,48;75,43;29,39;34,95;22,28;45,30
02/26/2025 01:48:00 pm;1641,000;58,19;62,33;50,50;75,47;29,39;34,96;22,30;45,32
02/26/2025 01:48:01 pm;1642,000;58,19;62,33;50,50;75,49;29,39;34,97;22,30;45,33
02/26/2025 01:48:02 pm;1643,000;58,20;62,34;50,50;75,50;29,40;34,97;22,31;45,33
02/26/2025 01:48:03 pm;1644,000;58,20;62,36;50,51;75,52;29,41;34,97;22,32;45,34
02/26/2025 01:48:04 pm;1645,000;58,21;62,35;50,51;75,54;29,42;34,98;22,32;45,35
02/26/2025 01:48:05 pm;1646,000;58,22;62,38;50,51;75,58;29,43;35,00;22,33;45,35
02/26/2025 01:48:06 pm;1647,000;58,22;62,37;50,51;75,59;29,44;35,02;22,34;45,35
02/26/2025 01:48:07 pm;1648,000;58,22;62,38;50,52;75,61;29,45;35,02;22,34;45,36
02/26/2025 01:48:08 pm;1649,000;58,24;62,42;50,54;75,66;29,46;35,03;22,35;45,37
02/26/2025 01:48:09 pm;1650,000;58,27;62,44;50,55;75,71;29,47;35,03;22,35;45,38
02/26/2025 01:48:10 pm;1651,000;58,30;62,47;50,56;75,78;29,48;35,05;22,36;45,39
02/26/2025 01:48:11 pm;1652,000;58,30;62,47;50,56;75,82;29,48;35,05;22,36;45,40
02/26/2025 01:48:12 pm;1653,000;58,30;62,47;50,57;75,84;29,48;35,06;22,36;45,41
02/26/2025 01:48:13 pm;1654,000;58,31;62,49;50,58;75,85;29,49;35,05;22,36;45,42
02/26/2025 01:48:14 pm;1655,000;58,29;62,46;50,58;75,82;29,49;35,02;22,37;45,41
02/26/2025 01:48:15 pm;1656,000;58,27;62,43;50,58;75,79;29,49;35,00;22,37;45,41
02/26/2025 01:48:16 pm;1657,000;58,27;62,42;50,59;75,76;29,50;35,01;22,37;45,41
02/26/2025 01:48:17 pm;1658,000;58,25;62,39;50,60;75,70;29,51;35,02;22,38;45,41
02/26/2025 01:48:18 pm;1659,000;58,25;62,41;50,60;75,71;29,51;35,03;22,38;45,41
02/26/2025 01:48:19 pm;1660,000;58,24;62,43;50,60;75,75;29,52;35,04;22,39;45,41
02/26/2025 01:48:20 pm;1661,000;58,24;62,41;50,61;75,77;29,52;35,05;22,39;45,41
