"Date and Time Run #1";"Time (s) Run #1";"Temperature 1, Ch P1 (°C) Run #1";"Temperature 2, Ch P1 (°C) Run #1";"Temperature 3, Ch P1 (°C) Run #1";"Temperature 4, Ch P1 (°C) Run #1";"Temperature 1, Ch P4 (°C) Run #1";"Temperature 2, Ch P4 (°C) Run #1";"Temperature 3, Ch P4 (°C) Run #1";"Temperature 4, Ch P4 (°C) Run #1"
02/26/2025 03:18:12 pm;1561,000;30,52;29,05;29,77;32,69;22,93;25,13;19,42;28,49
02/26/2025 03:18:13 pm;1562,000;30,51;29,03;29,76;32,68;22,92;25,13;19,41;28,47
02/26/2025 03:18:14 pm;1563,000;30,49;29,00;29,75;32,65;22,91;25,12;19,39;28,46
02/26/2025 03:18:15 pm;1564,000;30,48;28,99;29,74;32,62;22,90;25,10;19,37;28,45
02/26/2025 03:18:16 pm;1565,000;30,47;28,99;29,73;32,61;22,89;25,09;19,36;28,44
02/26/2025 03:18:17 pm;1566,000;30,46;28,98;29,72;32,60;22,88;25,08;19,36;28,42
02/26/2025 03:18:18 pm;1567,000;30,45;28,98;29,70;32,59;22,87;25,06;19,35;28,41
02/26/2025 03:18:19 pm;1568,000;30,44;28,97;29,69;32,59;22,86;25,05;19,35;28,40
02/26/2025 03:18:20 pm;1569,000;30,43;28,96;29,68;32,58;22,85;25,04;19,34;28,38
02/26/2025 03:18:21 pm;1570,000;30,41;28,95;29,66;32,57;22,84;25,03;19,33;28,37
02/26/2025 03:18:22 pm;1571,000;30,38;28,93;29,64;32,55;22,83;25,01;19,32;28,35
02/26/2025 03:18:23 pm;1572,000;30,36;28,90;29,63;32,52;22,82;24,99;19,31;28,34
02/26/2025 03:18:24 pm;1573,000;30,34;28,89;29,61;32,48;22,81;24,98;19,30;28,32
02/26/2025 03:18:25 pm;1574,000;30,32;28,87;29,60;32,45;22,80;24,98;19,29;28,31
02/26/2025 03:18:26 pm;1575,000;30,30;28,84;29,58;32,41;22,78;24,97;19,28;28,29
02/26/2025 03:18:27 pm;1576,000;30,28;28,81;29,57;32,38;22,77;24,96;19,27;28,28
02/26/2025 03:18:28 pm;1577,000;30,25;28,79;29,55;32,35;22,76;24,94;19,26;28,27
02/26/2025 03:18:29 pm;1578,000;30,24;28,78;29,54;32,32;22,75;24,93;19,25;28,26
02/26/2025 03:18:30 pm;1579,000;30,21;28,76;29,52;32,31;22,75;24,92;19,24;28,24
02/26/2025 03:18:31 pm;1580,000;30,20;28,75;29,51;32,29;22,73;24,92;19,23;28,24
02/26/2025 03:18:32 pm;1581,000;30,19;28,73;29,50;32,28;22,72;24,91;19,22;28,23
02/26/2025 03:18:33 pm;1582,000;30,19;28,73;29,49;32,28;22,72;24,91;19,20;28,22
02/26/2025 03:18:34 pm;1583,000;30,18;28,72;29,48;32,28;22,71;24,91;19,18;28,21
02/26/2025 03:18:35 pm;1584,000;30,18;28,72;29,47;32,26;22,70;24,90;19,17;28,19
02/26/2025 03:18:36 pm;1585,000;30,17;28,70;29,45;32,24;22,69;24,89;19,15;28,18
02/26/2025 03:18:37 pm;1586,000;30,16;28,69;29,43;32,22;22,68;24,88;19,13;28,17
02/26/2025 03:18:38 pm;1587,000;30,15;28,68;29,42;32,21;22,67;24,88;19,12;28,16
02/26/2025 03:18:39 pm;1588,000;30,15;28,68;29,41;32,20;22,66;24,87;19,11;28,15
02/26/2025 03:18:40 pm;1589,000;30,14;28,67;29,40;32,20;22,65;24,86;19,10;28,13
02/26/2025 03:18:41 pm;1590,000;30,12;28,66;29,39;32,19;22,63;24,84;19,10;28,12
02/26/2025 03:18:42 pm;1591,000;30,10;28,65;29,37;32,19;22,62;24,83;19,09;28,10
02/26/2025 03:18:43 pm;1592,000;30,10;28,64;29,35;32,18;22,62;24,81;19,08;28,09
02/26/2025 03:18:44 pm;1593,000;30,08;28,62;29,33;32,17;22,60;24,80;19,07;28,08
02/26/2025 03:18:45 pm;1594,000;30,06;28,61;29,33;32,15;22,59;24,79;19,06;28,07
02/26/2025 03:18:46 pm;1595,000;30,06;28,60;29,32;32,12;22,58;24,78;19,05;28,05
02/26/2025 03:18:47 pm;1596,000;30,06;28,59;29,31;32,11;22,57;24,77;19,03;28,04
02/26/2025 03:18:48 pm;1597,000;30,04;28,58;29,29;32,08;22,56;24,76;19,02;28,03
02/26/2025 03:18:49 pm;1598,000;30,01;28,55;29,28;32,05;22,54;24,74;19,00;28,02
02/26/2025 03:18:50 pm;1599,000;29,98;28,49;29,27;32,02;22,53;24,73;19,00;28,00
02/26/2025 03:18:51 pm;1600,000;29,95;28,46;29,25;31,99;22,52;24,72;18,99;27,99
02/26/2025 03:18:52 pm;1601,000;29,94;28,45;29,25;31,97;22,51;24,71;18,97;27,98
02/26/2025 03:18:53 pm;1602,000;29,94;28,44;29,24;31,97;22,50;24,70;18,96;27,97
02/26/2025 03:18:54 pm;1603,000;29,94;28,45;29,23;31,97;22,49;24,69;18,94;27,96
02/26/2025 03:18:55 pm;1604,000;29,95;28,44;29,23;31,97;22,48;24,69;18,93;27,95
02/26/2025 03:18:56 pm;1605,000;29,94;28,44;29,22;31,97;22,47;24,68;18,92;27,93
02/26/2025 03:18:57 pm;1606,000;29,93;28,43;29,20;31,95;22,46;24,68;18,92;27,92
02/26/2025 03:18:58 pm;1607,000;29,92;28,42;29,19;31,94;22,45;24,67;18,90;27,91
02/26/2025 03:18:59 pm;1608,000;29,92;28,42;29,18;31,94;22,44;24,66;18,89;27,90
02/26/2025 03:19:00 pm;1609,000;29,92;28,43;29,17;31,94;22,43;24,65;18,88;27,89
02/26/2025 03:19:01 pm;1610,000;29,91;28,42;29,17;31,93;22,42;24,64;18,87;27,87
02/26/2025 03:19:02 pm;1611,000;29,89;28,40;29,14;31,91;22,40;24,63;18,86;27,86
02/26/2025 03:19:03 pm;1612,000;29,87;28,39;29,13;31,90;22,39;24,62;18,85;27,85
02/26/2025 03:19:04 pm;1613,000;29,84;28,35;29,11;31,88;22,38;24,60;18,84;27,83
02/26/2025 03:19:05 pm;1614,000;29,83;28,33;29,09;31,86;22,37;24,58;18,83;27,81
02/26/2025 03:19:06 pm;1615,000;29,81;28,31;29,08;31,85;22,36;24,57;18,82;27,80
02/26/2025 03:19:07 pm;1616,000;29,80;28,29;29,07;31,83;22,35;24,56;18,80;27,79
02/26/2025 03:19:08 pm;1617,000;29,79;28,28;29,06;31,82;22,34;24,56;18,79;27,79
02/26/2025 03:19:09 pm;1618,000;29,78;28,27;29,04;31,81;22,32;24,54;18,77;27,77
02/26/2025 03:19:10 pm;1619,000;29,76;28,26;29,02;31,79;22,31;24,53;18,76;27,76
02/26/2025 03:19:11 pm;1620,000;29,74;28,23;29,01;31,76;22,30;24,52;18,75;27,75
02/26/2025 03:19:12 pm;1621,000;29,73;28,23;29,01;31,73;22,29;24,51;18,75;27,74
02/26/2025 03:19:13 pm;1622,000;29,72;28,22;29,00;31,71;22,27;24,51;18,73;27,73
02/26/2025 03:19:14 pm;1623,000;29,72;28,23;29,00;31,71;22,26;24,51;18,72;27,72
02/26/2025 03:19:15 pm;1624,000;29,72;28,24;29,00;31,71;22,25;24,50;18,71;27,71
02/26/2025 03:19:16 pm;1625,000;29,73;28,24;28,99;31,73;22,24;24,49;18,70;27,70
02/26/2025 03:19:17 pm;1626,000;29,73;28,24;28,99;31,73;22,23;24,48;18,69;27,69
02/26/2025 03:19:18 pm;1627,000;29,74;28,24;28,98;31,74;22,22;24,47;18,67;27,68
02/26/2025 03:19:19 pm;1628,000;29,75;28,24;28,97;31,74;22,21;24,46;18,65;27,67
02/26/2025 03:19:20 pm;1629,000;29,74;28,24;28,96;31,74;22,20;24,45;18,64;27,66
02/26/2025 03:19:21 pm;1630,000;29,73;28,23;28,95;31,74;22,19;24,44;18,62;27,65
02/26/2025 03:19:22 pm;1631,000;29,72;28,21;28,94;31,72;22,18;24,44;18,61;27,64
02/26/2025 03:19:23 pm;1632,000;29,71;28,20;28,93;31,71;22,16;24,43;18,60;27,63
02/26/2025 03:19:24 pm;1633,000;29,70;28,19;28,92;31,69;22,15;24,42;18,58;27,62
02/26/2025 03:19:25 pm;1634,000;29,69;28,18;28,91;31,68;22,14;24,41;18,56;27,61
02/26/2025 03:19:26 pm;1635,000;29,67;28,17;28,89;31,67;22,13;24,41;18,55;27,61
02/26/2025 03:19:27 pm;1636,000;29,66;28,16;28,88;31,66;22,12;24,39;18,55;27,60
02/26/2025 03:19:28 pm;1637,000;29,65;28,14;28,86;31,64;22,10;24,38;18,54;27,58
02/26/2025 03:19:29 pm;1638,000;29,64;28,13;28,85;31,62;22,09;24,37;18,53;27,56
02/26/2025 03:19:30 pm;1639,000;29,63;28,12;28,83;31,61;22,08;24,36;18,52;27,55
02/26/2025 03:19:31 pm;1640,000;29,61;28,09;28,82;31,58;22,07;24,34;18,51;27,54
02/26/2025 03:19:32 pm;1641,000;29,58;28,06;28,80;31,54;22,05;24,32;18,50;27,52
02/26/2025 03:19:33 pm;1642,000;29,56;28,04;28,79;31,50;22,04;24,31;18,49;27,51
02/26/2025 03:19:34 pm;1643,000;29,54;28,03;28,77;31,49;22,03;24,30;18,48;27,49
02/26/2025 03:19:35 pm;1644,000;29,52;28,02;28,76;31,48;22,02;24,30;18,47;27,48
02/26/2025 03:19:36 pm;1645,000;29,51;28,01;28,75;31,46;22,01;24,29;18,44;27,47
02/26/2025 03:19:37 pm;1646,000;29,49;27,99;28,74;31,45;22,00;24,27;18,43;27,45
02/26/2025 03:19:38 pm;1647,000;29,46;27,95;28,73;31,42;21,98;24,25;18,42;27,44
02/26/2025 03:19:39 pm;1648,000;29,44;27,92;28,71;31,40;21,97;24,24;18,41;27,42
02/26/2025 03:19:40 pm;1649,000;29,43;27,91;28,69;31,38;21,96;24,23;18,39;27,41
02/26/2025 03:19:41 pm;1650,000;29,42;27,89;28,69;31,36;21,95;24,23;18,37;27,40
02/26/2025 03:19:42 pm;1651,000;29,41;27,87;28,68;31,34;21,94;24,22;18,35;27,39
02/26/2025 03:19:43 pm;1652,000;29,41;27,86;28,68;31,33;21,93;24,21;18,33;27,39
02/26/2025 03:19:44 pm;1653,000;29,42;27,86;28,68;31,33;21,91;24,21;18,32;27,38
02/26/2025 03:19:45 pm;1654,000;29,42;27,87;28,68;31,33;21,90;24,20;18,32;27,37
02/26/2025 03:19:46 pm;1655,000;29,42;27,87;28,67;31,33;21,89;24,19;18,31;27,36
02/26/2025 03:19:47 pm;1656,000;29,41;27,86;28,67;31,32;21,88;24,18;18,30;27,35
02/26/2025 03:19:48 pm;1657,000;29,40;27,85;28,66;31,32;21,86;24,16;18,29;27,34
02/26/2025 03:19:49 pm;1658,000;29,39;27,84;28,64;31,32;21,85;24,14;18,28;27,32
02/26/2025 03:19:50 pm;1659,000;29,38;27,84;28,62;31,31;21,84;24,12;18,26;27,31
02/26/2025 03:19:51 pm;1660,000;29,37;27,84;28,61;31,30;21,83;24,12;18,26;27,29
02/26/2025 03:19:52 pm;1661,000;29,37;27,84;28,60;31,29;21,81;24,11;18,25;27,28
02/26/2025 03:19:53 pm;1662,000;29,37;27,84;28,59;31,28;21,80;24,09;18,23;27,27
02/26/2025 03:19:54 pm;1663,000;29,36;27,83;28,59;31,27;21,79;24,08;18,22;27,26
02/26/2025 03:19:55 pm;1664,000;29,36;27,83;28,58;31,26;21,78;24,07;18,21;27,25
02/26/2025 03:19:56 pm;1665,000;29,36;27,82;28,57;31,25;21,77;24,07;18,20;27,24
02/26/2025 03:19:57 pm;1666,000;29,36;27,82;28,56;31,24;21,76;24,06;18,19;27,22
02/26/2025 03:19:58 pm;1667,000;29,35;27,82;28,55;31,23;21,74;24,04;18,19;27,21
02/26/2025 03:19:59 pm;1668,000;29,33;27,81;28,54;31,22;21,73;24,03;18,19;27,20
02/26/2025 03:20:00 pm;1669,000;29,32;27,80;28,52;31,22;21,72;24,02;18,18;27,18
02/26/2025 03:20:01 pm;1670,000;29,31;27,79;28,51;31,20;21,70;24,01;18,18;27,16
02/26/2025 03:20:02 pm;1671,000;29,29;27,77;28,49;31,19;21,69;23,99;18,16;27,15
02/26/2025 03:20:03 pm;1672,000;29,26;27,75;28,47;31,18;21,68;23,97;18,15;27,13
02/26/2025 03:20:04 pm;1673,000;29,24;27,74;28,46;31,16;21,67;23,96;18,14;27,12
02/26/2025 03:20:05 pm;1674,000;29,22;27,71;28,44;31,14;21,65;23,94;18,13;27,10
02/26/2025 03:20:06 pm;1675,000;29,21;27,70;28,43;31,13;21,64;23,94;18,12;27,09
02/26/2025 03:20:07 pm;1676,000;29,20;27,69;28,42;31,11;21,63;23,93;18,10;27,07
02/26/2025 03:20:08 pm;1677,000;29,18;27,68;28,40;31,10;21,62;23,93;18,09;27,06
02/26/2025 03:20:09 pm;1678,000;29,16;27,65;28,38;31,07;21,61;23,92;18,07;27,05
02/26/2025 03:20:10 pm;1679,000;29,13;27,63;28,36;31,05;21,60;23,91;18,05;27,04
02/26/2025 03:20:11 pm;1680,000;29,12;27,60;28,35;31,03;21,58;23,90;18,03;27,03
02/26/2025 03:20:12 pm;1681,000;29,11;27,59;28,35;31,02;21,57;23,89;18,01;27,02
02/26/2025 03:20:13 pm;1682,000;29,10;27,58;28,34;31,01;21,56;23,88;18,00;27,01
02/26/2025 03:20:14 pm;1683,000;29,09;27,58;28,34;31,00;21,55;23,88;17,98;27,00
02/26/2025 03:20:15 pm;1684,000;29,09;27,57;28,33;30,99;21,54;23,87;17,97;26,99
02/26/2025 03:20:16 pm;1685,000;29,08;27,56;28,32;30,99;21,53;23,86;17,95;26,98
02/26/2025 03:20:17 pm;1686,000;29,08;27,56;28,31;30,98;21,52;23,85;17,95;26,97
02/26/2025 03:20:18 pm;1687,000;29,07;27,55;28,30;30,97;21,51;23,84;17,95;26,96
02/26/2025 03:20:19 pm;1688,000;29,06;27,55;28,29;30,96;21,50;23,83;17,94;26,95
02/26/2025 03:20:20 pm;1689,000;29,04;27,53;28,28;30,94;21,48;23,82;17,93;26,94
02/26/2025 03:20:21 pm;1690,000;29,01;27,49;28,26;30,91;21,47;23,81;17,92;26,92
02/26/2025 03:20:22 pm;1691,000;28,99;27,46;28,25;30,88;21,46;23,80;17,91;26,91
02/26/2025 03:20:23 pm;1692,000;28,98;27,44;28,23;30,84;21,45;23,78;17,91;26,90
02/26/2025 03:20:24 pm;1693,000;28,96;27,43;28,22;30,82;21,44;23,77;17,90;26,89
02/26/2025 03:20:25 pm;1694,000;28,95;27,42;28,21;30,80;21,43;23,76;17,89;26,87
02/26/2025 03:20:26 pm;1695,000;28,94;27,39;28,19;30,78;21,41;23,75;17,89;26,86
02/26/2025 03:20:27 pm;1696,000;28,92;27,37;28,18;30,75;21,40;23,73;17,87;26,85
02/26/2025 03:20:28 pm;1697,000;28,90;27,34;28,16;30,73;21,39;23,72;17,86;26,83
02/26/2025 03:20:29 pm;1698,000;28,89;27,33;28,15;30,71;21,38;23,71;17,85;26,82
02/26/2025 03:20:30 pm;1699,000;28,89;27,33;28,14;30,71;21,37;23,69;17,83;26,80
02/26/2025 03:20:31 pm;1700,000;28,89;27,33;28,13;30,70;21,35;23,68;17,82;26,79
02/26/2025 03:20:32 pm;1701,000;28,89;27,33;28,12;30,70;21,34;23,67;17,80;26,78
02/26/2025 03:20:33 pm;1702,000;28,88;27,33;28,11;30,68;21,32;23,66;17,78;26,77
02/26/2025 03:20:34 pm;1703,000;28,88;27,33;28,10;30,68;21,31;23,65;17,76;26,75
02/26/2025 03:20:35 pm;1704,000;28,88;27,33;28,09;30,67;21,30;23,64;17,74;26,74
02/26/2025 03:20:36 pm;1705,000;28,87;27,32;28,09;30,67;21,29;23,63;17,72;26,73
02/26/2025 03:20:37 pm;1706,000;28,86;27,31;28,07;30,66;21,27;23,62;17,71;26,71
02/26/2025 03:20:38 pm;1707,000;28,85;27,31;28,06;30,66;21,26;23,60;17,69;26,70
02/26/2025 03:20:39 pm;1708,000;28,83;27,30;28,05;30,64;21,25;23,59;17,68;26,69
02/26/2025 03:20:40 pm;1709,000;28,82;27,28;28,03;30,63;21,23;23,58;17,67;26,67
02/26/2025 03:20:41 pm;1710,000;28,80;27,27;28,03;30,61;21,22;23,57;17,64;26,66
02/26/2025 03:20:42 pm;1711,000;28,79;27,27;28,01;30,58;21,21;23,56;17,61;26,65
02/26/2025 03:20:43 pm;1712,000;28,78;27,26;28,00;30,57;21,20;23,55;17,59;26,64
02/26/2025 03:20:44 pm;1713,000;28,78;27,26;28,00;30,57;21,19;23,54;17,58;26,63
02/26/2025 03:20:45 pm;1714,000;28,77;27,26;27,98;30,56;21,17;23,53;17,56;26,62
02/26/2025 03:20:46 pm;1715,000;28,76;27,24;27,98;30,55;21,16;23,52;17,55;26,61
02/26/2025 03:20:47 pm;1716,000;28,75;27,23;27,96;30,53;21,15;23,51;17,53;26,60
02/26/2025 03:20:48 pm;1717,000;28,73;27,21;27,96;30,50;21,13;23,50;17,51;26,58
02/26/2025 03:20:49 pm;1718,000;28,71;27,18;27,93;30,49;21,12;23,48;17,49;26,57
02/26/2025 03:20:50 pm;1719,000;28,69;27,17;27,92;30,48;21,11;23,47;17,47;26,55
02/26/2025 03:20:51 pm;1720,000;28,68;27,14;27,90;30,46;21,10;23,45;17,46;26,54
02/26/2025 03:20:52 pm;1721,000;28,66;27,12;27,89;30,43;21,08;23,44;17,45;26,52
02/26/2025 03:20:53 pm;1722,000;28,64;27,09;27,87;30,41;21,07;23,42;17,44;26,51
02/26/2025 03:20:54 pm;1723,000;28,61;27,05;27,85;30,38;21,06;23,41;17,43;26,50
02/26/2025 03:20:55 pm;1724,000;28,60;27,04;27,84;30,36;21,04;23,40;17,43;26,49
02/26/2025 03:20:56 pm;1725,000;28,58;27,02;27,84;30,34;21,03;23,40;17,42;26,48
02/26/2025 03:20:57 pm;1726,000;28,58;27,01;27,83;30,33;21,02;23,38;17,40;26,46
02/26/2025 03:20:58 pm;1727,000;28,56;26,99;27,81;30,32;21,00;23,37;17,39;26,45
02/26/2025 03:20:59 pm;1728,000;28,53;26,97;27,79;30,30;20,99;23,36;17,38;26,43
02/26/2025 03:21:00 pm;1729,000;28,53;26,95;27,78;30,28;20,98;23,35;17,37;26,42
02/26/2025 03:21:01 pm;1730,000;28,52;26,96;27,77;30,27;20,96;23,34;17,34;26,41
02/26/2025 03:21:02 pm;1731,000;28,51;26,96;27,77;30,27;20,95;23,33;17,31;26,40
02/26/2025 03:21:03 pm;1732,000;28,52;26,96;27,76;30,28;20,93;23,33;17,29;26,39
02/26/2025 03:21:04 pm;1733,000;28,52;26,97;27,76;30,28;20,92;23,32;17,27;26,38
02/26/2025 03:21:05 pm;1734,000;28,52;26,97;27,76;30,28;20,91;23,31;17,26;26,37
02/26/2025 03:21:06 pm;1735,000;28,51;26,97;27,75;30,28;20,89;23,30;17,25;26,36
02/26/2025 03:21:07 pm;1736,000;28,51;26,97;27,74;30,28;20,88;23,29;17,24;26,35
02/26/2025 03:21:08 pm;1737,000;28,50;26,97;27,73;30,28;20,87;23,28;17,22;26,34
02/26/2025 03:21:09 pm;1738,000;28,48;26,96;27,71;30,27;20,85;23,27;17,21;26,33
02/26/2025 03:21:10 pm;1739,000;28,46;26,95;27,69;30,26;20,84;23,26;17,20;26,31
02/26/2025 03:21:11 pm;1740,000;28,45;26,94;27,68;30,24;20,83;23,25;17,18;26,30
02/26/2025 03:21:12 pm;1741,000;28,43;26,93;27,67;30,23;20,81;23,24;17,16;26,29
02/26/2025 03:21:13 pm;1742,000;28,43;26,92;27,66;30,21;20,80;23,23;17,15;26,27
02/26/2025 03:21:14 pm;1743,000;28,42;26,92;27,65;30,21;20,79;23,22;17,14;26,26
02/26/2025 03:21:15 pm;1744,000;28,41;26,91;27,65;30,20;20,77;23,21;17,12;26,25
02/26/2025 03:21:16 pm;1745,000;28,41;26,91;27,64;30,19;20,76;23,20;17,09;26,24
02/26/2025 03:21:17 pm;1746,000;28,42;26,91;27,64;30,19;20,75;23,19;17,06;26,23
02/26/2025 03:21:18 pm;1747,000;28,42;26,90;27,63;30,18;20,73;23,18;17,04;26,22
02/26/2025 03:21:19 pm;1748,000;28,41;26,90;27,62;30,18;20,72;23,17;17,03;26,21
02/26/2025 03:21:20 pm;1749,000;28,40;26,89;27,62;30,17;20,70;23,16;17,01;26,20
02/26/2025 03:21:21 pm;1750,000;28,39;26,88;27,61;30,15;20,69;23,15;16,99;26,18
02/26/2025 03:21:22 pm;1751,000;28,39;26,87;27,60;30,14;20,67;23,13;16,97;26,17
02/26/2025 03:21:23 pm;1752,000;28,37;26,85;27,59;30,11;20,66;23,12;16,95;26,16
02/26/2025 03:21:24 pm;1753,000;28,35;26,83;27,58;30,09;20,64;23,11;16,94;26,14
02/26/2025 03:21:25 pm;1754,000;28,34;26,82;27,56;30,07;20,63;23,10;16,92;26,13
02/26/2025 03:21:26 pm;1755,000;28,33;26,81;27,55;30,06;20,61;23,08;16,89;26,12
02/26/2025 03:21:27 pm;1756,000;28,32;26,80;27,54;30,05;20,60;23,07;16,88;26,11
02/26/2025 03:21:28 pm;1757,000;28,31;26,78;27,53;30,04;20,59;23,05;16,87;26,09
02/26/2025 03:21:29 pm;1758,000;28,29;26,76;27,50;30,01;20,57;23,03;16,86;26,08
02/26/2025 03:21:30 pm;1759,000;28,27;26,74;27,49;29,99;20,56;23,02;16,83;26,07
02/26/2025 03:21:31 pm;1760,000;28,25;26,71;27,47;29,97;20,54;23,01;16,80;26,05
02/26/2025 03:21:32 pm;1761,000;28,23;26,69;27,46;29,95;20,52;23,00;16,76;26,04
02/26/2025 03:21:33 pm;1762,000;28,22;26,68;27,45;29,94;20,51;22,99;16,74;26,03
02/26/2025 03:21:34 pm;1763,000;28,22;26,67;27,45;29,93;20,49;22,99;16,71;26,02
02/26/2025 03:21:35 pm;1764,000;28,22;26,67;27,43;29,92;20,48;22,98;16,69;26,01
02/26/2025 03:21:36 pm;1765,000;28,21;26,66;27,43;29,91;20,47;22,98;16,69;26,00
02/26/2025 03:21:37 pm;1766,000;28,20;26,65;27,41;29,88;20,46;22,96;16,68;25,98
02/26/2025 03:21:38 pm;1767,000;28,18;26,64;27,40;29,87;20,44;22,95;16,68;25,97
02/26/2025 03:21:39 pm;1768,000;28,16;26,63;27,38;29,85;20,43;22,94;16,68;25,96
02/26/2025 03:21:40 pm;1769,000;28,14;26,62;27,37;29,85;20,41;22,92;16,66;25,94
02/26/2025 03:21:41 pm;1770,000;28,13;26,61;27,35;29,84;20,40;22,91;16,65;25,93
02/26/2025 03:21:42 pm;1771,000;28,12;26,60;27,35;29,83;20,38;22,89;16,64;25,92
02/26/2025 03:21:43 pm;1772,000;28,11;26,59;27,34;29,83;20,37;22,88;16,63;25,91
02/26/2025 03:21:44 pm;1773,000;28,10;26,59;27,33;29,82;20,35;22,86;16,62;25,89
02/26/2025 03:21:45 pm;1774,000;28,09;26,58;27,32;29,82;20,33;22,85;16,62;25,88
02/26/2025 03:21:46 pm;1775,000;28,08;26,57;27,30;29,81;20,32;22,84;16,60;25,86
02/26/2025 03:21:47 pm;1776,000;28,06;26,56;27,29;29,80;20,30;22,83;16,58;25,85
02/26/2025 03:21:48 pm;1777,000;28,05;26,54;27,28;29,78;20,29;22,81;16,56;25,84
02/26/2025 03:21:49 pm;1778,000;28,05;26,54;27,28;29,77;20,27;22,80;16,54;25,83
02/26/2025 03:21:50 pm;1779,000;28,05;26,53;27,27;29,77;20,26;22,79;16,52;25,81
02/26/2025 03:21:51 pm;1780,000;28,04;26,52;27,26;29,75;20,24;22,78;16,50;25,80
02/26/2025 03:21:52 pm;1781,000;28,04;26,52;27,25;29,75;20,23;22,77;16,48;25,79
02/26/2025 03:21:53 pm;1782,000;28,03;26,51;27,24;29,73;20,21;22,76;16,47;25,78
02/26/2025 03:21:54 pm;1783,000;28,02;26,51;27,23;29,72;20,20;22,74;16,45;25,77
02/26/2025 03:21:55 pm;1784,000;28,01;26,49;27,22;29,71;20,18;22,73;16,43;25,75
02/26/2025 03:21:56 pm;1785,000;28,00;26,49;27,20;29,70;20,17;22,72;16,40;25,74
02/26/2025 03:21:57 pm;1786,000;27,99;26,48;27,19;29,69;20,15;22,71;16,38;25,73
02/26/2025 03:21:58 pm;1787,000;27,99;26,47;27,18;29,68;20,14;22,70;16,36;25,72
02/26/2025 03:21:59 pm;1788,000;27,98;26,46;27,17;29,67;20,12;22,69;16,34;25,70
02/26/2025 03:22:00 pm;1789,000;27,97;26,45;27,17;29,66;20,11;22,68;16,31;25,69
02/26/2025 03:22:01 pm;1790,000;27,97;26,45;27,16;29,65;20,09;22,67;16,30;25,68
02/26/2025 03:22:02 pm;1791,000;27,97;26,44;27,15;29,64;20,08;22,66;16,29;25,67
02/26/2025 03:22:03 pm;1792,000;27,97;26,44;27,15;29,63;20,06;22,65;16,29;25,66
02/26/2025 03:22:04 pm;1793,000;27,97;26,44;27,14;29,62;20,05;22,63;16,27;25,65
02/26/2025 03:22:05 pm;1794,000;27,96;26,42;27,14;29,61;20,03;22,62;16,25;25,64
02/26/2025 03:22:06 pm;1795,000;27,95;26,41;27,13;29,60;20,02;22,61;16,25;25,62
02/26/2025 03:22:07 pm;1796,000;27,94;26,40;27,12;29,59;20,01;22,60;16,23;25,61
02/26/2025 03:22:08 pm;1797,000;27,93;26,39;27,11;29,58;19,99;22,59;16,22;25,60
02/26/2025 03:22:09 pm;1798,000;27,92;26,38;27,10;29,57;19,97;22,57;16,21;25,59
02/26/2025 03:22:10 pm;1799,000;27,91;26,37;27,09;29,56;19,96;22,56;16,20;25,57
02/26/2025 03:22:11 pm;1800,000;27,90;26,36;27,07;29,55;19,94;22,55;16,20;25,56
02/26/2025 03:22:12 pm;1801,000;27,89;26,34;27,06;29,54;19,93;22,54;16,19;25,55
02/26/2025 03:22:13 pm;1802,000;27,88;26,34;27,05;29,53;19,91;22,52;16,17;25,54
02/26/2025 03:22:14 pm;1803,000;27,87;26,33;27,04;29,52;19,90;22,52;16,15;25,53
02/26/2025 03:22:15 pm;1804,000;27,86;26,33;27,03;29,50;19,88;22,50;16,14;25,52
02/26/2025 03:22:16 pm;1805,000;27,86;26,32;27,02;29,49;19,87;22,49;16,13;25,50
02/26/2025 03:22:17 pm;1806,000;27,85;26,32;27,01;29,48;19,85;22,48;16,11;25,49
02/26/2025 03:22:18 pm;1807,000;27,84;26,30;27,00;29,47;19,84;22,46;16,09;25,48
02/26/2025 03:22:19 pm;1808,000;27,82;26,29;26,98;29,45;19,83;22,45;16,06;25,46
02/26/2025 03:22:20 pm;1809,000;27,79;26,26;26,96;29,43;19,81;22,44;16,05;25,45
02/26/2025 03:22:21 pm;1810,000;27,76;26,23;26,94;29,41;19,80;22,42;16,03;25,43
02/26/2025 03:22:22 pm;1811,000;27,74;26,20;26,92;29,39;19,78;22,41;16,03;25,41
02/26/2025 03:22:23 pm;1812,000;27,72;26,18;26,90;29,36;19,77;22,39;16,01;25,40
02/26/2025 03:22:24 pm;1813,000;27,69;26,16;26,89;29,34;19,75;22,37;16,00;25,38
02/26/2025 03:22:25 pm;1814,000;27,65;26,14;26,87;29,31;19,74;22,36;15,98;25,37
02/26/2025 03:22:26 pm;1815,000;27,63;26,12;26,86;29,29;19,73;22,34;15,97;25,36
02/26/2025 03:22:27 pm;1816,000;27,62;26,11;26,85;29,27;19,71;22,33;15,94;25,34
02/26/2025 03:22:28 pm;1817,000;27,62;26,11;26,84;29,26;19,69;22,31;15,92;25,33
02/26/2025 03:22:29 pm;1818,000;27,62;26,10;26,83;29,26;19,67;22,30;15,90;25,31
02/26/2025 03:22:30 pm;1819,000;27,60;26,07;26,81;29,24;19,66;22,29;15,86;25,30
02/26/2025 03:22:31 pm;1820,000;27,59;26,06;26,80;29,23;19,64;22,27;15,84;25,28
