Time (s) Run #1	Angle (rad) Run #1	Angular Velocity (rad/s) Run #1	Angular Acceleration (rad/s²) Run #1	Position (m) Run #1	Velocity (m/s) Run #1	Acceleration (m/s²) Run #1	Absolute Pressure (kPa) Run #1	Temperature, Ch P2 (°C) Run #1	Temperature, Ch P3 (°C) Run #1
14,600	-1,076	-0,010	-0,035	-0,0257	-2,500E-4	-8,333E-4	99,466	5,28	
14,650	-1,078	-0,010	0,035	-0,0257	-2,500E-4	8,333E-4	99,484	5,29	
14,700	-1,078	-0,005	0,070	-0,0257	-1,250E-4	0,002	99,457	5,29	
14,750	-1,078	0,000	0,035	-0,0257	0,000	8,333E-4	99,481	5,27	
14,800	-1,078	0,000	-0,035	-0,0257	0,000	-8,333E-4	99,442	5,28	
14,850	-1,078	-0,005	-0,070	-0,0257	-1,250E-4	-0,002	99,457	5,27	
14,900	-1,078	-0,010	-0,035	-0,0257	-2,500E-4	-8,333E-4	99,484	5,28	
14,950	-1,079	-0,010	0,035	-0,0258	-2,500E-4	8,333E-4	99,468	5,27	
15,000	-1,079	-0,005	0,052	-0,0258	-1,250E-4	0,001	99,455	5,28	68,5
15,050	-1,079	0,000	7,407E-15	-0,0258	0,000	-1,155E-16	99,462	5,28	
15,100	-1,079	-0,005	-0,052	-0,0258	-1,250E-4	-0,001	99,497	5,29	
15,150	-1,079	-0,010	-0,035	-0,0258	-2,500E-4	-8,333E-4	99,451	5,28	
15,200	-1,081	-0,010	0,035	-0,0258	-2,500E-4	8,333E-4	99,475	5,28	
15,250	-1,081	-0,005	0,070	-0,0258	-1,250E-4	0,002	99,501	5,28	
15,300	-1,081	0,000	0,052	-0,0258	0,000	0,001	99,455	5,27	
15,350	-1,081	0,000	-1,540E-16	-0,0258	0,000	-3,659E-18	99,477	5,28	
15,400	-1,081	0,000	-0,052	-0,0258	0,000	-0,001	99,477	5,28	
15,450	-1,081	-0,005	-0,070	-0,0258	-1,250E-4	-0,002	99,479	5,28	
15,500	-1,081	-0,010	-0,035	-0,0258	-2,500E-4	-8,333E-4	99,486	5,27	68,5
15,550	-1,082	-0,010	0,035	-0,0258	-2,500E-4	8,333E-4	99,473	5,28	
15,600	-1,082	-0,005	0,070	-0,0258	-1,250E-4	0,002	99,436	5,28	
15,650	-1,082	0,000	0,035	-0,0258	0,000	8,333E-4	99,464	5,28	
15,700	-1,082	0,000	-0,035	-0,0258	0,000	-8,333E-4	99,457	5,27	
15,750	-1,082	-0,005	-0,070	-0,0258	-1,250E-4	-0,002	99,446	5,28	
15,800	-1,082	-0,010	-0,035	-0,0258	-2,500E-4	-8,333E-4	99,442	5,28	
15,850	-1,084	-0,010	0,035	-0,0259	-2,500E-4	8,333E-4	99,486	5,28	
15,900	-1,084	-0,005	0,070	-0,0259	-1,250E-4	0,002	99,466	5,28	
15,950	-1,084	0,000	0,035	-0,0259	0,000	8,333E-4	99,479	5,28	
16,000	-1,084	0,000	-0,017	-0,0259	0,000	-4,167E-4	99,433	5,28	68,5
16,050	-1,084	-0,005	-0,017	-0,0259	-1,250E-4	-4,167E-4	99,457	5,27	
16,100	-1,084	-0,005	0,035	-0,0259	-1,250E-4	8,333E-4	99,462	5,28	
16,150	-1,085	-2,220E-15	0,070	-0,0259	0,000	0,002	99,471	5,28	
16,200	-1,084	0,005	0,035	-0,0259	1,250E-4	8,333E-4	99,464	5,28	
16,250	-1,084	0,005	-0,035	-0,0259	1,250E-4	-8,333E-4	99,444	5,28	
16,300	-1,084	0,000	-0,087	-0,0259	0,000	-0,002	99,444	5,28	
16,350	-1,084	-0,005	-0,105	-0,0259	-1,250E-4	-0,002	99,462	5,28	
16,400	-1,084	-0,010	-0,157	-0,0259	-2,500E-4	-0,004	99,453	5,27	
16,450	-1,085	-0,016	-0,279	-0,0259	-3,750E-4	-0,007	99,442	5,27	
16,500	-1,085	-0,037	-0,716	-0,0259	-8,750E-4	-0,017	99,444	5,27	68,5
16,550	-1,087	-0,063	-2,164	-0,0259	-0,001	-0,052	99,440	5,28	
16,600	-1,093	-0,178	-4,468	-0,0261	-0,004	-0,107	99,580	5,27	
16,650	-1,096	-0,524	-5,533	-0,0262	-0,013	-0,132	99,545	5,28	
16,700	-1,129	-0,916	-3,089	-0,0270	-0,022	-0,074	99,973	5,27	
16,750	-1,208	-0,984	1,902	-0,0288	-0,024	0,045	100,959	5,27	
16,800	-1,257	-0,644	5,463	-0,0300	-0,015	0,130	101,910	5,27	
16,850	-1,264	-0,225	5,288	-0,0302	-0,005	0,126	102,032	5,27	
16,900	-1,266	-0,037	2,880	-0,0302	-8,750E-4	0,069	101,973	5,28	
16,950	-1,266	-0,005	0,873	-0,0302	-1,250E-4	0,021	101,947	5,27	
17,000	-1,266	0,000	0,122	-0,0302	0,000	0,003	101,896	5,27	68,5
17,050	-1,266	0,000	-0,052	-0,0302	0,000	-0,001	101,896	5,28	
17,100	-1,266	-0,005	-0,122	-0,0302	-1,250E-4	-0,003	101,877	5,27	
17,150	-1,266	-0,016	-0,140	-0,0302	-3,750E-4	-0,003	101,827	5,27	
17,200	-1,268	-0,021	-0,122	-0,0303	-5,000E-4	-0,003	101,827	5,27	
17,250	-1,269	-0,026	-0,105	-0,0303	-6,250E-4	-0,002	101,861	5,27	
17,300	-1,269	-0,031	-0,087	-0,0303	-7,500E-4	-0,002	101,813	5,27	
17,350	-1,272	-0,037	-0,035	-0,0304	-8,750E-4	-8,333E-4	101,800	5,27	
17,400	-1,274	-0,037	0,017	-0,0304	-8,750E-4	4,167E-4	101,837	5,27	
17,450	-1,275	-0,031	0,035	-0,0304	-7,500E-4	8,333E-4	101,837	5,27	
17,500	-1,277	-0,031	0,017	-0,0305	-7,500E-4	4,167E-4	101,796	5,27	68,5
17,550	-1,279	-0,031	0,000	-0,0305	-7,500E-4	3,469E-16	101,820	5,27	
17,600	-1,280	-0,031	-1,665E-14	-0,0306	-7,500E-4	-1,605E-16	101,818	5,27	
17,650	-1,282	-0,031	0,017	-0,0306	-7,500E-4	4,167E-4	101,809	5,27	
17,700	-1,283	-0,031	0,052	-0,0306	-7,500E-4	0,001	101,820	5,27	
17,750	-1,285	-0,026	0,070	-0,0307	-6,250E-4	0,002	101,802	5,27	
17,800	-1,286	-0,021	0,035	-0,0307	-5,000E-4	8,333E-4	101,877	5,27	
17,850	-1,286	-0,021	-0,035	-0,0307	-5,000E-4	-8,333E-4	101,831	5,27	
17,900	-1,288	-0,026	-0,052	-0,0307	-6,250E-4	-0,001	101,851	5,27	
17,950	-1,290	-0,031	1,603E-14	-0,0308	-7,500E-4	2,602E-16	101,824	5,27	
18,000	-1,291	-0,026	0,052	-0,0308	-6,250E-4	0,001	101,829	5,27	68,5
18,050	-1,293	-0,021	0,052	-0,0309	-5,000E-4	0,001	101,853	5,27	
18,100	-1,293	-0,021	-8,604E-15	-0,0309	-5,000E-4	-4,922E-16	101,835	5,27	
18,150	-1,294	-0,021	-0,035	-0,0309	-5,000E-4	-8,333E-4	101,813	5,27	
18,200	-1,296	-0,026	-0,035	-0,0309	-6,250E-4	-8,333E-4	101,842	5,27	
18,250	-1,296	-0,026	1,561E-15	-0,0309	-6,250E-4	3,838E-16	101,811	5,27	
18,300	-1,299	-0,026	0,052	-0,0310	-6,250E-4	0,001	101,818	5,27	
18,350	-1,299	-0,021	0,052	-0,0310	-5,000E-4	0,001	101,831	5,27	
18,400	-1,301	-0,016	5,829E-15	-0,0310	-3,750E-4	-4,998E-16	101,831	5,27	
18,450	-1,301	-0,021	-0,052	-0,0310	-5,000E-4	-0,001	101,802	5,28	
18,500	-1,302	-0,026	-0,035	-0,0311	-6,250E-4	-8,333E-4	101,811	5,28	68,5
18,550	-1,304	-0,026	0,017	-0,0311	-6,250E-4	4,167E-4	101,822	5,27	
18,600	-1,305	-0,021	0,035	-0,0312	-5,000E-4	8,333E-4	101,824	5,26	
18,650	-1,305	-0,021	0,017	-0,0312	-5,000E-4	4,167E-4	101,816	5,26	
18,700	-1,307	-0,021	2,345E-14	-0,0312	-5,000E-4	-2,017E-16	101,840	5,27	
18,750	-1,308	-0,021	1,249E-15	-0,0312	-5,000E-4	2,927E-17	101,857	5,27	
18,800	-1,308	-0,021	-2,220E-14	-0,0312	-5,000E-4	-1,149E-16	101,818	5,27	
18,850	-1,310	-0,021	0,017	-0,0313	-5,000E-4	4,167E-4	101,829	5,27	
18,900	-1,312	-0,021	0,035	-0,0313	-5,000E-4	8,333E-4	101,844	5,27	
18,950	-1,312	-0,016	0,017	-0,0313	-3,750E-4	4,167E-4	101,816	5,27	
19,000	-1,313	-0,016	-0,017	-0,0313	-3,750E-4	-4,167E-4	101,855	5,27	68,4
19,050	-1,313	-0,021	-0,035	-0,0313	-5,000E-4	-8,333E-4	101,811	5,26	
19,100	-1,315	-0,021	-8,639E-15	-0,0314	-5,000E-4	-4,922E-16	101,831	5,27	
19,150	-1,316	-0,021	0,035	-0,0314	-5,000E-4	8,333E-4	101,827	5,26	
19,200	-1,316	-0,016	0,035	-0,0314	-3,750E-4	8,333E-4	101,829	5,27	
19,250	-1,318	-0,016	0,017	-0,0315	-3,750E-4	4,167E-4	101,818	5,26	
19,300	-1,318	-0,016	8,327E-15	-0,0315	-3,750E-4	7,167E-16	101,809	5,27	
19,350	-1,319	-0,016	2,220E-14	-0,0315	-3,750E-4	2,315E-16	101,783	5,27	
19,400	-1,319	-0,016	1,388E-14	-0,0315	-3,750E-4	-2,277E-17	101,792	5,27	
19,450	-1,321	-0,016	0,017	-0,0315	-3,750E-4	4,167E-4	101,831	5,27	
19,500	-1,321	-0,016	0,035	-0,0315	-3,750E-4	8,333E-4	101,813	5,26	68,4
19,550	-1,323	-0,010	0,017	-0,0316	-2,500E-4	4,167E-4	101,816	5,27	
19,600	-1,323	-0,010	-0,035	-0,0316	-2,500E-4	-8,333E-4	101,802	5,26	
19,650	-1,323	-0,016	-0,052	-0,0316	-3,750E-4	-0,001	101,796	5,27	
19,700	-1,324	-0,021	6,765E-15	-0,0316	-5,000E-4	2,168E-16	101,833	5,27	
19,750	-1,326	-0,016	0,052	-0,0316	-3,750E-4	0,001	101,789	5,26	
19,800	-1,326	-0,010	0,035	-0,0316	-2,500E-4	8,333E-4	101,796	5,27	
19,850	-1,326	-0,010	-0,017	-0,0316	-2,500E-4	-4,167E-4	101,809	5,26	
19,900	-1,327	-0,016	-0,035	-0,0317	-3,750E-4	-8,333E-4	101,827	5,27	
19,950	-1,327	-0,016	-0,017	-0,0317	-3,750E-4	-4,167E-4	101,831	5,27	
20,000	-1,329	-0,016	-6,488E-15	-0,0317	-3,750E-4	-6,711E-16	101,800	5,27	68,4
20,050	-1,329	-0,016	9,021E-16	-0,0317	-3,750E-4	-4,402E-16	101,837	5,27	
20,100	-1,330	-0,016	0,000	-0,0318	-3,750E-4	4,624E-16	101,844	5,27	
20,150	-1,330	-0,016	6,488E-15	-0,0318	-3,750E-4	6,711E-16	101,802	5,26	
20,200	-1,332	-0,016	2,130E-14	-0,0318	-3,750E-4	2,087E-16	101,811	5,27	
20,250	-1,332	-0,016	1,572E-14	-0,0318	-3,750E-4	2,277E-17	101,820	5,27	
20,300	-1,334	-0,016	0,017	-0,0318	-3,750E-4	4,167E-4	101,824	5,26	
20,350	-1,334	-0,016	0,035	-0,0318	-3,750E-4	8,333E-4	101,824	5,26	
20,400	-1,335	-0,010	0,035	-0,0319	-2,500E-4	8,333E-4	101,818	5,26	
20,450	-1,335	-0,010	-9,194E-16	-0,0319	-2,500E-4	-4,846E-16	101,805	5,27	
20,500	-1,335	-0,010	-0,035	-0,0319	-2,500E-4	-8,333E-4	101,833	5,27	68,4
20,550	-1,337	-0,016	-0,035	-0,0319	-3,750E-4	-8,333E-4	101,818	5,26	
20,600	-1,337	-0,016	-0,017	-0,0319	-3,750E-4	-4,167E-4	101,787	5,26	
20,650	-1,338	-0,016	0,017	-0,0319	-3,750E-4	4,167E-4	101,802	5,27	
20,700	-1,338	-0,016	0,035	-0,0319	-3,750E-4	8,333E-4	101,809	5,26	
20,750	-1,340	-0,010	0,035	-0,0320	-2,500E-4	8,333E-4	101,824	5,26	
20,800	-1,340	-0,010	-2,160E-14	-0,0320	-2,500E-4	2,456E-16	101,859	5,26	
20,850	-1,340	-0,010	-0,035	-0,0320	-2,500E-4	-8,333E-4	101,848	5,26	
20,900	-1,341	-0,016	-0,017	-0,0320	-3,750E-4	-4,167E-4	101,818	5,26	
20,950	-1,341	-0,016	0,017	-0,0320	-3,750E-4	4,167E-4	101,816	5,26	
21,000	-1,343	-0,010	0,035	-0,0321	-2,500E-4	8,333E-4	101,833	5,26	68,4
21,050	-1,343	-0,010	6,072E-16	-0,0321	-2,500E-4	4,770E-16	101,787	5,26	
21,100	-1,343	-0,010	-0,035	-0,0321	-2,500E-4	-8,333E-4	101,824	5,27	
21,150	-1,345	-0,016	-0,017	-0,0321	-3,750E-4	-4,167E-4	101,822	5,26	
21,200	-1,345	-0,016	0,017	-0,0321	-3,750E-4	4,167E-4	101,809	5,26	
21,250	-1,346	-0,010	0,035	-0,0321	-2,500E-4	8,333E-4	101,853	5,26	
21,300	-1,346	-0,010	-6,800E-15	-0,0321	-2,500E-4	2,456E-16	101,811	5,26	
21,350	-1,346	-0,010	-0,035	-0,0321	-2,500E-4	-8,333E-4	101,805	5,26	
21,400	-1,348	-0,016	-0,017	-0,0322	-3,750E-4	-4,167E-4	101,813	5,27	
21,450	-1,348	-0,016	0,017	-0,0322	-3,750E-4	4,167E-4	101,792	5,26	
21,500	-1,349	-0,010	0,035	-0,0322	-2,500E-4	8,333E-4	101,798	5,26	68,4
21,550	-1,349	-0,010	0,017	-0,0322	-2,500E-4	4,167E-4	101,824	5,26	
21,600	-1,349	-0,010	0,000	-0,0322	-2,500E-4	4,630E-16	101,800	5,26	
21,650	-1,351	-0,010	-8,032E-15	-0,0323	-2,500E-4	2,163E-16	101,831	5,27	
21,700	-1,351	-0,010	-6,245E-16	-0,0323	-2,500E-4	-2,461E-16	101,807	5,26	
21,750	-1,351	-0,010	8,032E-15	-0,0323	-2,500E-4	-2,163E-16	101,831	5,26	
21,800	-1,352	-0,010	1,542E-14	-0,0323	-2,500E-4	2,461E-16	101,783	5,26	
21,850	-1,352	-0,010	-0,017	-0,0323	-2,500E-4	-4,167E-4	101,842	5,26	
21,900	-1,352	-0,010	-0,035	-0,0323	-2,500E-4	-8,333E-4	101,805	5,26	
21,950	-1,354	-0,016	-0,017	-0,0323	-3,750E-4	-4,167E-4	101,772	5,26	
22,000	-1,354	-0,016	0,017	-0,0323	-3,750E-4	4,167E-4	101,789	5,26	68,4
22,050	-1,356	-0,010	0,035	-0,0324	-2,500E-4	8,333E-4	101,824	5,26	
22,100	-1,356	-0,010	0,017	-0,0324	-2,500E-4	4,167E-4	101,792	5,26	
22,150	-1,356	-0,010	6,783E-15	-0,0324	-2,500E-4	4,478E-16	101,818	5,26	
22,200	-1,357	-0,010	2,897E-14	-0,0324	-2,500E-4	2,163E-16	101,829	5,26	
22,250	-1,357	-0,010	1,542E-14	-0,0324	-2,500E-4	-2,163E-16	101,827	5,26	
22,300	-1,357	-0,010	-6,765E-15	-0,0324	-2,500E-4	-2,163E-16	101,827	5,26	
22,350	-1,359	-0,010	-1,480E-14	-0,0324	-2,500E-4	2,315E-16	101,778	5,27	
22,400	-1,359	-0,010	-8,032E-15	-0,0324	-2,500E-4	2,163E-16	101,805	5,25	
22,450	-1,359	-0,010	-8,032E-15	-0,0324	-2,500E-4	-2,461E-16	101,778	5,26	
22,500	-1,360	-0,010	-1,417E-14	-0,0325	-2,500E-4	-4,478E-16	101,816	5,26	68,4
22,550	-1,360	-0,010	6,245E-16	-0,0325	-2,500E-4	-2,168E-16	101,800	5,26	
22,600	-1,360	-0,010	1,480E-14	-0,0325	-2,500E-4	0,000	101,809	5,26	
22,650	-1,362	-0,010	6,783E-15	-0,0325	-2,500E-4	-1,464E-17	101,824	5,26	
22,700	-1,362	-0,010	6,783E-15	-0,0325	-2,500E-4	2,168E-16	101,829	5,26	
22,750	-1,362	-0,010	6,245E-16	-0,0325	-2,500E-4	4,776E-16	101,807	5,25	
22,800	-1,363	-0,010	-6,783E-15	-0,0326	-2,500E-4	2,461E-16	101,796	5,26	
22,850	-1,363	-0,010	0,000	-0,0326	-2,500E-4	-2,315E-16	101,840	5,26	
22,900	-1,363	-0,010	6,783E-15	-0,0326	-2,500E-4	-2,461E-16	101,820	5,26	
22,950	-1,365	-0,010	1,417E-14	-0,0326	-2,500E-4	2,163E-16	101,822	5,26	
23,000	-1,365	-0,010	-6,783E-15	-0,0326	-2,500E-4	2,461E-16	101,827	5,27	68,4
23,050	-1,365	-0,010	0,017	-0,0326	-2,500E-4	4,167E-4	101,831	5,25	
23,100	-1,367	-0,010	0,035	-0,0326	-2,500E-4	8,333E-4	101,794	5,26	
23,150	-1,367	-0,005	0,017	-0,0326	-1,250E-4	4,167E-4	101,824	5,26	
23,200	-1,367	-0,005	-0,035	-0,0326	-1,250E-4	-8,333E-4	101,831	5,26	
23,250	-1,367	-0,010	-0,070	-0,0326	-2,500E-4	-0,002	101,805	5,26	
23,300	-1,368	-0,016	-0,035	-0,0327	-3,750E-4	-8,333E-4	101,809	5,26	
23,350	-1,368	-0,016	0,017	-0,0327	-3,750E-4	4,167E-4	101,842	5,26	
23,400	-1,370	-0,010	0,035	-0,0327	-2,500E-4	8,333E-4	101,822	5,26	
23,450	-1,370	-0,010	0,017	-0,0327	-2,500E-4	4,167E-4	101,809	5,26	
23,500	-1,370	-0,010	-6,765E-15	-0,0327	-2,500E-4	-2,163E-16	101,813	5,26	68,3
23,550	-1,371	-0,010	-1,417E-14	-0,0327	-2,500E-4	2,461E-16	101,798	5,26	
23,600	-1,371	-0,010	-7,407E-15	-0,0327	-2,500E-4	2,315E-16	101,800	5,26	
23,650	-1,371	-0,010	-8,032E-15	-0,0327	-2,500E-4	-2,461E-16	101,816	5,26	
23,700	-1,373	-0,010	-1,542E-14	-0,0328	-2,500E-4	-4,776E-16	101,774	5,27	
23,750	-1,373	-0,010	6,245E-16	-0,0328	-2,500E-4	-2,168E-16	101,835	5,27	
23,800	-1,373	-0,010	1,542E-14	-0,0328	-2,500E-4	1,464E-17	101,794	5,26	
23,850	-1,374	-0,010	7,407E-15	-0,0328	-2,500E-4	0,000	101,816	5,26	
23,900	-1,374	-0,010	6,783E-15	-0,0328	-2,500E-4	2,168E-16	101,848	5,26	
23,950	-1,374	-0,010	0,017	-0,0328	-2,500E-4	4,167E-4	101,809	5,26	
24,000	-1,376	-0,010	0,035	-0,0329	-2,500E-4	8,333E-4	101,794	5,26	68,3
24,050	-1,376	-0,005	0,017	-0,0329	-1,250E-4	4,167E-4	101,813	5,26	
24,100	-1,376	-0,005	-0,017	-0,0329	-1,250E-4	-4,167E-4	101,818	5,27	
24,150	-1,376	-0,010	-0,017	-0,0329	-2,500E-4	-4,167E-4	101,807	5,26	
24,200	-1,378	-0,010	0,017	-0,0329	-2,500E-4	4,167E-4	101,844	5,26	
24,250	-1,378	-0,005	0,017	-0,0329	-1,250E-4	4,167E-4	101,794	5,26	
24,300	-1,378	-0,005	-0,035	-0,0329	-1,250E-4	-8,333E-4	101,813	5,26	
24,350	-1,378	-0,010	-0,070	-0,0329	-2,500E-4	-0,002	101,800	5,26	
24,400	-1,379	-0,016	-0,035	-0,0329	-3,750E-4	-8,333E-4	101,816	5,26	
24,450	-1,379	-0,016	0,035	-0,0329	-3,750E-4	8,333E-4	101,802	5,26	
24,500	-1,381	-0,010	0,070	-0,0330	-2,500E-4	0,002	101,763	5,26	68,3
24,550	-1,381	-0,005	0,035	-0,0330	-1,250E-4	8,333E-4	101,835	5,26	
24,600	-1,381	-0,005	-0,017	-0,0330	-1,250E-4	-4,167E-4	101,787	5,26	
24,650	-1,381	-0,010	-0,035	-0,0330	-2,500E-4	-8,333E-4	101,789	5,26	
24,700	-1,382	-0,010	-0,017	-0,0330	-2,500E-4	-4,167E-4	101,809	5,26	
24,750	-1,382	-0,010	1,542E-14	-0,0330	-2,500E-4	-2,163E-16	101,816	5,26	
24,800	-1,382	-0,010	-6,765E-15	-0,0330	-2,500E-4	-2,163E-16	101,811	5,27	
24,850	-1,384	-0,010	-1,480E-14	-0,0330	-2,500E-4	2,315E-16	101,805	5,27	
24,900	-1,384	-0,010	-8,032E-15	-0,0330	-2,500E-4	2,163E-16	101,813	5,26	
24,950	-1,384	-0,010	0,017	-0,0330	-2,500E-4	4,167E-4	101,800	5,27	
25,000	-1,385	-0,010	0,035	-0,0331	-2,500E-4	8,333E-4	101,816	5,26	68,3
25,050	-1,385	-0,005	0,017	-0,0331	-1,250E-4	4,167E-4	101,809	5,27	
25,100	-1,385	-0,005	-0,017	-0,0331	-1,250E-4	-4,167E-4	101,796	5,26	
25,150	-1,385	-0,010	-0,035	-0,0331	-2,500E-4	-8,333E-4	101,824	5,27	
25,200	-1,387	-0,010	-0,017	-0,0331	-2,500E-4	-4,167E-4	101,800	5,27	
25,250	-1,387	-0,010	8,032E-15	-0,0331	-2,500E-4	2,461E-16	101,798	5,26	
25,300	-1,387	-0,010	0,017	-0,0331	-2,500E-4	4,167E-4	101,805	5,26	
25,350	-1,389	-0,010	0,052	-0,0332	-2,500E-4	0,001	101,833	5,27	
25,400	-1,389	-0,005	0,070	-0,0332	-1,250E-4	0,002	101,807	5,27	
25,450	-1,389	0,000	0,035	-0,0332	0,000	8,333E-4	101,772	5,27	
25,500	-1,389	0,000	-0,052	-0,0332	0,000	-0,001	101,837	5,26	68,2
25,550	-1,389	-0,005	-0,122	-0,0332	-1,250E-4	-0,003	101,781	5,26	
25,600	-1,389	-0,016	-0,105	-0,0332	-3,750E-4	-0,003	101,794	5,27	
25,650	-1,390	-0,021	6,471E-15	-0,0332	-5,000E-4	-2,526E-16	101,802	5,27	
25,700	-1,392	-0,016	0,087	-0,0332	-3,750E-4	0,002	101,807	5,27	
25,750	-1,392	-0,005	0,070	-0,0332	-1,250E-4	0,002	101,796	5,26	
25,800	-1,392	-0,005	-0,017	-0,0332	-1,250E-4	-4,167E-4	101,763	5,27	
25,850	-1,392	-0,010	-0,070	-0,0332	-2,500E-4	-0,002	101,811	5,27	
25,900	-1,393	-0,016	-0,035	-0,0333	-3,750E-4	-8,333E-4	101,805	5,27	
25,950	-1,393	-0,016	0,035	-0,0333	-3,750E-4	8,333E-4	101,783	5,26	
26,000	-1,395	-0,010	0,070	-0,0333	-2,500E-4	0,002	101,783	5,26	68,2
26,050	-1,395	-0,005	0,035	-0,0333	-1,250E-4	8,333E-4	101,796	5,27	
26,100	-1,395	-0,005	-0,035	-0,0333	-1,250E-4	-8,333E-4	101,802	5,27	
26,150	-1,395	-0,010	-0,070	-0,0333	-2,500E-4	-0,002	101,787	5,27	
26,200	-1,396	-0,016	-0,035	-0,0333	-3,750E-4	-8,333E-4	101,820	5,27	
26,250	-1,396	-0,016	0,035	-0,0333	-3,750E-4	8,333E-4	101,829	5,27	
26,300	-1,398	-0,010	0,087	-0,0334	-2,500E-4	0,002	101,796	5,27	
26,350	-1,398	-0,005	0,087	-0,0334	-1,250E-4	0,002	101,794	5,28	
26,400	-1,398	0,000	0,052	-0,0334	0,000	0,001	101,840	5,27	
26,450	-1,398	0,000	0,017	-0,0334	0,000	4,167E-4	101,798	5,27	
26,500	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,789	5,27	68,2
26,550	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,853	5,27	
26,600	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,752	5,28	
26,650	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,776	5,27	
26,700	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,776	5,28	
26,750	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,765	5,27	
26,800	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,737	5,27	
26,850	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,763	5,27	
26,900	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,765	5,28	
26,950	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,757	5,28	
27,000	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,746	5,28	68,2
27,050	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,763	5,28	
27,100	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,761	5,28	
27,150	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,746	5,28	
27,200	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,713	5,28	
27,250	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,733	5,28	
27,300	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,713	5,28	
27,350	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,689	5,29	
27,400	-1,398	0,000	0,000	-0,0334	0,000	0,000	101,713	5,28	
27,450	-1,398	0,000	0,017	-0,0334	0,000	4,167E-4	101,702	5,28	
27,500	-1,398	0,000	0,227	-0,0334	0,000	0,005	101,702	5,28	68,2
27,550	-1,398	0,005	0,925	-0,0334	1,250E-4	0,022	101,757	5,28	
27,600	-1,398	0,063	2,059	-0,0334	0,002	0,049	101,947	5,28	
27,650	-1,396	0,215	3,002	-0,0333	0,005	0,072	102,146	5,28	
27,700	-1,381	0,408	3,089	-0,0330	0,010	0,074	102,187	5,28	
27,750	-1,351	0,560	2,391	-0,0323	0,013	0,057	102,100	5,29	
27,800	-1,321	0,644	1,536	-0,0315	0,015	0,037	102,170	5,29	
27,850	-1,288	0,696	0,890	-0,0308	0,017	0,021	102,187	5,29	
27,900	-1,250	0,733	0,384	-0,0299	0,018	0,009	102,148	5,29	
27,950	-1,213	0,738	-0,070	-0,0290	0,018	-0,002	102,091	5,29	
28,000	-1,177	0,717	-0,367	-0,0281	0,017	-0,009	102,150	5,29	68,2
28,050	-1,140	0,691	-0,454	-0,0272	0,017	-0,011	102,122	5,30	
28,100	-1,107	0,670	-0,436	-0,0264	0,016	-0,010	102,130	5,29	
28,150	-1,074	0,649	-0,436	-0,0257	0,016	-0,010	102,152	5,29	
28,200	-1,041	0,628	-0,454	-0,0249	0,015	-0,011	102,126	5,30	
28,250	-1,012	0,602	-0,436	-0,0242	0,014	-0,010	102,130	5,30	
28,300	-0,982	0,581	-0,367	-0,0234	0,014	-0,009	102,106	5,30	
28,350	-0,953	0,565	-0,262	-0,0228	0,013	-0,006	102,148	5,30	
28,400	-0,925	0,555	-0,192	-0,0221	0,013	-0,005	102,119	5,30	
28,450	-0,898	0,550	-0,192	-0,0215	0,013	-0,005	102,119	5,30	
28,500	-0,870	0,539	-0,262	-0,0208	0,013	-0,006	102,108	5,30	68,2
28,550	-0,844	0,524	-0,332	-0,0201	0,013	-0,008	102,139	5,30	
28,600	-0,818	0,503	-0,332	-0,0195	0,012	-0,008	102,080	5,29	
28,650	-0,793	0,487	-0,262	-0,0189	0,012	-0,006	102,132	5,31	
28,700	-0,770	0,476	-0,175	-0,0184	0,011	-0,004	102,117	5,30	
28,750	-0,746	0,471	-0,140	-0,0178	0,011	-0,003	102,100	5,30	
28,800	-0,723	0,466	-0,175	-0,0173	0,011	-0,004	102,095	5,30	
28,850	-0,699	0,456	-0,262	-0,0167	0,011	-0,006	102,130	5,31	
28,900	-0,677	0,440	-0,349	-0,0162	0,011	-0,008	102,093	5,31	
28,950	-0,655	0,419	-0,401	-0,0156	0,010	-0,010	102,102	5,30	
29,000	-0,635	0,398	-0,419	-0,0152	0,010	-0,010	102,106	5,31	68,1
29,050	-0,616	0,377	-0,419	-0,0147	0,009	-0,010	102,102	5,31	
29,100	-0,597	0,356	-0,419	-0,0143	0,008	-0,010	102,095	5,31	
29,150	-0,580	0,335	-0,401	-0,0138	0,008	-0,010	102,108	5,30	
