Time (s) Run #1	Angle (rad) Run #1	Angular Velocity (rad/s) Run #1	Angular Acceleration (rad/s²) Run #1	Position (m) Run #1	Velocity (m/s) Run #1	Acceleration (m/s²) Run #1	Absolute Pressure (kPa) Run #1	Temperature, Ch P2 (°C) Run #1	Temperature, Ch P3 (°C) Run #1
28,550	-0,481	-0,010	-0,035	-0,0115	-2,500E-4	-8,333E-4	101,807	6,35	
28,600	-0,482	-0,010	0,035	-0,0115	-2,500E-4	8,333E-4	101,800	6,34	
28,650	-0,482	-0,005	0,070	-0,0115	-1,250E-4	0,002	101,792	6,35	
28,700	-0,482	0,000	0,052	-0,0115	0,000	0,001	101,765	6,34	
28,750	-0,482	0,000	0,017	-0,0115	0,000	4,167E-4	101,813	6,34	
28,800	-0,482	0,000	0,000	-0,0115	0,000	0,000	101,770	6,35	
28,850	-0,482	0,000	0,000	-0,0115	0,000	0,000	101,789	6,34	
28,900	-0,482	0,000	0,000	-0,0115	0,000	0,000	101,789	6,34	
28,950	-0,482	0,000	0,000	-0,0115	0,000	0,000	101,761	6,34	
29,000	-0,482	0,000	0,000	-0,0115	0,000	0,000	101,796	6,35	74,8
29,050	-0,482	0,000	0,000	-0,0115	0,000	0,000	101,811	6,35	
29,100	-0,482	0,000	0,000	-0,0115	0,000	0,000	101,776	6,35	
29,150	-0,482	0,000	0,000	-0,0115	0,000	0,000	101,765	6,35	
29,200	-0,482	0,000	0,052	-0,0115	0,000	0,001	101,807	6,35	
29,250	-0,482	0,000	0,314	-0,0115	0,000	0,007	101,866	6,35	
29,300	-0,482	0,016	0,820	-0,0115	3,750E-4	0,020	101,979	6,35	
29,350	-0,482	0,079	1,292	-0,0115	0,002	0,031	102,098	6,35	
29,400	-0,478	0,168	1,379	-0,0114	0,004	0,033	102,130	6,34	
29,450	-0,463	0,236	1,117	-0,0111	0,006	0,027	102,098	6,35	
29,500	-0,451	0,272	0,890	-0,0108	0,007	0,021	102,104	6,34	74,8
29,550	-0,438	0,309	0,838	-0,0105	0,007	0,020	102,141	6,35	
29,600	-0,421	0,361	0,768	-0,0100	0,009	0,018	102,102	6,35	
29,650	-0,401	0,398	0,576	-0,0096	0,010	0,014	102,082	6,35	
29,700	-0,380	0,414	0,419	-0,0091	0,010	0,010	102,106	6,35	
29,750	-0,360	0,429	0,419	-0,0086	0,010	0,010	102,111	6,35	
29,800	-0,338	0,456	0,454	-0,0081	0,011	0,011	102,115	6,34	
29,850	-0,314	0,482	0,401	-0,0075	0,011	0,010	102,069	6,36	
29,900	-0,289	0,497	0,297	-0,0069	0,012	0,007	102,150	6,35	
29,950	-0,264	0,508	0,262	-0,0063	0,012	0,006	102,111	6,35	
30,000	-0,239	0,518	0,332	-0,0057	0,012	0,008	102,093	6,35	74,8
30,050	-0,212	0,539	0,419	-0,0051	0,013	0,010	102,069	6,35	
30,100	-0,185	0,565	0,436	-0,0044	0,013	0,010	102,104	6,36	
30,150	-0,156	0,586	0,384	-0,0037	0,014	0,009	102,095	6,36	
30,200	-0,126	0,602	0,332	-0,0030	0,014	0,008	102,111	6,35	
30,250	-0,096	0,618	0,279	-0,0023	0,015	0,007	102,117	6,36	
30,300	-0,064	0,634	0,175	-0,0015	0,015	0,004	102,119	6,34	
30,350	-0,031	0,639	0,035	-7,5000E-4	0,015	8,333E-4	102,163	6,34	
30,400	1,457E-16	0,634	-0,070	3,9031E-17	0,015	-0,002	102,146	6,35	
30,450	0,031	0,628	-0,122	7,5000E-4	0,015	-0,003	102,161	6,35	
30,500	0,063	0,623	-0,175	0,0015	0,015	-0,004	102,132	6,36	74,8
30,550	0,094	0,613	-0,244	0,0023	0,015	-0,006	102,143	6,36	
30,600	0,124	0,597	-0,297	0,0030	0,014	-0,007	102,194	6,36	
30,650	0,154	0,581	-0,314	0,0037	0,014	-0,007	102,189	6,36	
30,700	0,182	0,565	-0,314	0,0044	0,014	-0,007	102,189	6,36	
30,750	0,210	0,550	-0,314	0,0050	0,013	-0,008	102,229	6,35	
30,800	0,237	0,534	-0,332	0,0057	0,013	-0,008	102,178	6,36	
30,850	0,264	0,518	-0,384	0,0063	0,012	-0,009	102,196	6,35	
30,900	0,289	0,497	-0,436	0,0069	0,012	-0,010	102,178	6,36	
30,950	0,314	0,471	-0,436	0,0075	0,011	-0,010	102,187	6,36	
31,000	0,336	0,450	-0,384	0,0080	0,011	-0,009	102,165	6,35	74,8
31,050	0,358	0,435	-0,349	0,0086	0,010	-0,008	102,170	6,36	
31,100	0,380	0,419	-0,349	0,0091	0,010	-0,008	102,191	6,36	
31,150	0,401	0,398	-0,332	0,0096	0,010	-0,008	102,163	6,36	
31,200	0,419	0,382	-0,279	0,0100	0,009	-0,007	102,178	6,37	
31,250	0,438	0,372	-0,244	0,0105	0,009	-0,006	102,189	6,36	
31,300	0,457	0,361	-0,244	0,0109	0,009	-0,006	102,170	6,36	
31,350	0,474	0,346	-0,227	0,0113	0,008	-0,005	102,187	6,37	
31,400	0,492	0,335	-0,157	0,0117	0,008	-0,004	102,165	6,36	
31,450	0,507	0,330	-0,070	0,0121	0,008	-0,002	102,191	6,36	
31,500	0,525	0,330	-0,035	0,0125	0,008	-8,333E-4	102,183	6,36	74,8
31,550	0,540	0,330	-0,070	0,0129	0,008	-0,002	102,157	6,37	
31,600	0,558	0,325	-0,157	0,0133	0,008	-0,004	102,194	6,36	
31,650	0,573	0,314	-0,227	0,0137	0,008	-0,005	102,146	6,37	
31,700	0,589	0,298	-0,227	0,0141	0,007	-0,005	102,174	6,36	
31,750	0,603	0,288	-0,157	0,0144	0,007	-0,004	102,178	6,37	
31,800	0,617	0,283	-0,087	0,0147	0,007	-0,002	102,185	6,37	
31,850	0,631	0,283	-0,087	0,0151	0,007	-0,002	102,132	6,37	
31,900	0,646	0,278	-0,140	0,0154	0,007	-0,003	102,183	6,36	
31,950	0,660	0,267	-0,175	0,0158	0,006	-0,004	102,132	6,37	
32,000	0,672	0,257	-0,157	0,0161	0,006	-0,004	102,187	6,37	74,8
32,050	0,685	0,251	-0,140	0,0164	0,006	-0,003	102,178	6,36	
32,100	0,697	0,246	-0,175	0,0167	0,006	-0,004	102,167	6,37	
32,150	0,710	0,236	-0,227	0,0170	0,006	-0,005	102,139	6,37	
32,200	0,721	0,220	-0,227	0,0172	0,005	-0,005	102,198	6,38	
32,250	0,732	0,209	-0,192	0,0175	0,005	-0,005	102,137	6,37	
32,300	0,741	0,204	-0,175	0,0177	0,005	-0,004	102,113	6,38	
32,350	0,752	0,194	-0,192	0,0180	0,005	-0,005	102,132	6,37	
32,400	0,762	0,183	-0,192	0,0182	0,004	-0,005	102,113	6,37	
32,450	0,770	0,173	-0,157	0,0184	0,004	-0,004	102,152	6,38	
32,500	0,779	0,168	-0,140	0,0186	0,004	-0,003	102,115	6,38	74,8
32,550	0,787	0,162	-0,140	0,0188	0,004	-0,003	102,143	6,37	
32,600	0,795	0,152	-0,140	0,0190	0,004	-0,003	102,126	6,37	
32,650	0,803	0,147	-0,122	0,0192	0,004	-0,003	102,130	6,38	
32,700	0,809	0,141	-0,105	0,0193	0,003	-0,002	102,115	6,37	
32,750	0,817	0,136	-0,105	0,0195	0,003	-0,003	102,141	6,38	
32,800	0,823	0,131	-0,105	0,0197	0,003	-0,002	102,148	6,38	
32,850	0,829	0,126	-0,122	0,0198	0,003	-0,003	102,143	6,37	
32,900	0,836	0,120	-0,122	0,0200	0,003	-0,003	102,122	6,38	
32,950	0,842	0,110	-0,052	0,0201	0,003	-0,001	102,130	6,38	
33,000	0,847	0,110	0,017	0,0202	0,003	4,167E-4	102,117	6,38	74,8
33,050	0,851	0,120	-0,035	0,0203	0,003	-8,333E-4	102,174	6,38	
33,100	0,859	0,115	-0,157	0,0205	0,003	-0,004	102,115	6,38	
33,150	0,866	0,094	-0,140	0,0207	0,002	-0,003	102,095	6,38	
33,200	0,867	0,089	0,017	0,0207	0,002	4,167E-4	102,157	6,38	
33,250	0,872	0,105	0,070	0,0208	0,002	0,002	102,139	6,38	
33,300	0,880	0,110	-0,052	0,0210	0,003	-0,001	102,137	6,39	
33,350	0,884	0,094	-0,157	0,0211	0,002	-0,004	102,119	6,39	
33,400	0,888	0,084	-0,122	0,0212	0,002	-0,003	102,119	6,39	
33,450	0,892	0,084	-0,052	0,0213	0,002	-0,001	102,124	6,39	
33,500	0,897	0,084	-0,052	0,0214	0,002	-0,001	102,132	6,40	74,8
33,550	0,900	0,079	-0,070	0,0215	0,002	-0,002	102,189	6,39	
33,600	0,905	0,073	-0,052	0,0216	0,002	-0,001	102,157	6,39	
33,650	0,908	0,073	-0,017	0,0217	0,002	-4,167E-4	102,126	6,38	
33,700	0,911	0,073	-7,494E-15	0,0218	0,002	0,000	102,141	6,39	
33,750	0,916	0,073	-1,110E-14	0,0219	0,002	-4,337E-18	102,113	6,39	
33,800	0,919	0,073	-0,017	0,0219	0,002	-4,167E-4	102,126	6,39	
33,850	0,922	0,073	-0,052	0,0220	0,002	-0,001	102,135	6,39	
33,900	0,927	0,068	-0,070	0,0221	0,002	-0,002	102,137	6,39	
33,950	0,930	0,063	-0,052	0,0222	0,001	-0,001	102,163	6,40	
34,000	0,931	0,063	-0,035	0,0222	0,001	-8,333E-4	102,185	6,39	74,8
34,050	0,936	0,063	-0,052	0,0224	0,002	-0,001	102,139	6,39	
34,100	0,939	0,058	-0,052	0,0224	0,001	-0,001	102,172	6,39	
34,150	0,941	0,052	-1,388E-16	0,0225	0,001	-4,077E-16	102,154	6,39	
34,200	0,944	0,058	0,052	0,0225	0,001	0,001	102,141	6,39	
34,250	0,947	0,063	0,052	0,0226	0,001	0,001	102,126	6,40	
34,300	0,950	0,063	3,123E-15	0,0227	0,002	2,776E-16	102,139	6,40	
34,350	0,953	0,063	-0,052	0,0228	0,001	-0,001	102,130	6,40	
34,400	0,957	0,058	-0,070	0,0228	0,001	-0,002	102,132	6,40	
34,450	0,960	0,052	-0,035	0,0229	0,001	-8,333E-4	102,113	6,40	
34,500	0,961	0,052	0,017	0,0230	0,001	4,167E-4	102,152	6,40	74,8
34,550	0,964	0,058	0,017	0,0230	0,001	4,167E-4	102,152	6,41	
34,600	0,968	0,058	-0,035	0,0231	0,001	-8,333E-4	102,146	6,40	
34,650	0,971	0,052	-0,070	0,0232	0,001	-0,002	102,157	6,41	
34,700	0,972	0,047	-0,035	0,0232	0,001	-8,333E-4	102,183	6,40	
34,750	0,975	0,047	0,017	0,0233	0,001	4,167E-4	102,170	6,40	
34,800	0,977	0,052	0,017	0,0233	0,001	4,167E-4	102,130	6,41	
34,850	0,980	0,052	-0,035	0,0234	0,001	-8,333E-4	102,122	6,41	
34,900	0,983	0,047	-0,070	0,0235	0,001	-0,002	102,106	6,41	
34,950	0,985	0,042	-0,052	0,0235	1,000E-3	-0,001	102,150	6,41	
35,000	0,986	0,042	-0,035	0,0236	1,000E-3	-8,333E-4	102,115	6,41	74,8
35,050	0,990	0,042	-0,052	0,0236	0,001	-0,001	102,122	6,41	
35,100	0,991	0,037	-0,070	0,0237	8,750E-4	-0,002	102,154	6,41	
35,150	0,993	0,031	-0,052	0,0237	7,500E-4	-0,001	102,174	6,41	
35,200	0,994	0,031	-0,017	0,0237	7,500E-4	-4,167E-4	102,102	6,41	
35,250	0,996	0,031	1,478E-14	0,0238	7,500E-4	3,469E-16	102,111	6,41	
35,300	0,997	0,031	-0,017	0,0238	7,500E-4	-4,167E-4	102,150	6,42	
35,350	0,999	0,031	-0,052	0,0239	7,500E-4	-0,001	102,124	6,41	
35,400	1,001	0,026	-0,070	0,0239	6,250E-4	-0,002	102,146	6,42	
35,450	1,002	0,021	-0,052	0,0239	5,000E-4	-0,001	102,122	6,42	
35,500	1,002	0,021	-0,017	0,0239	5,000E-4	-4,167E-4	102,130	6,42	74,7
35,550	1,004	0,021	9,853E-15	0,0240	5,000E-4	-1,724E-16	102,119	6,42	
35,600	1,005	0,021	1,481E-14	0,0240	5,000E-4	-4,630E-16	102,130	6,42	
35,650	1,005	0,021	4,892E-15	0,0240	5,000E-4	-5,963E-17	102,113	6,42	
35,700	1,007	0,021	-0,017	0,0240	5,000E-4	-4,167E-4	102,117	6,41	
35,750	1,008	0,021	-0,035	0,0241	5,000E-4	-8,333E-4	102,124	6,42	
35,800	1,008	0,016	-0,035	0,0241	3,750E-4	-8,333E-4	102,148	6,42	
35,850	1,010	0,016	-0,017	0,0241	3,750E-4	-4,167E-4	102,082	6,42	
35,900	1,010	0,016	2,037E-14	0,0241	3,750E-4	-2,754E-16	102,148	6,42	
35,950	1,012	0,016	-0,017	0,0242	3,750E-4	-4,167E-4	102,148	6,42	
36,000	1,012	0,016	-0,035	0,0242	3,750E-4	-8,333E-4	102,154	6,42	74,7
36,050	1,013	0,010	-0,035	0,0242	2,500E-4	-8,333E-4	102,132	6,43	
36,100	1,013	0,010	-0,017	0,0242	2,500E-4	-4,167E-4	102,161	6,43	
36,150	1,013	0,010	-0,017	0,0242	2,500E-4	-4,167E-4	102,170	6,43	
36,200	1,015	0,010	-0,035	0,0242	2,500E-4	-8,333E-4	102,154	6,42	
36,250	1,015	0,005	-0,017	0,0242	1,250E-4	-4,167E-4	102,115	6,43	
36,300	1,015	0,005	0,017	0,0242	1,250E-4	4,167E-4	102,122	6,43	
36,350	1,015	0,010	0,017	0,0242	2,500E-4	4,167E-4	102,128	6,43	
36,400	1,016	0,010	-0,035	0,0243	2,500E-4	-8,333E-4	102,167	6,43	
36,450	1,016	0,005	-0,070	0,0243	1,250E-4	-0,002	102,130	6,43	
36,500	1,016	0,000	-0,052	0,0243	0,000	-0,001	102,119	6,45	74,7
36,550	1,016	0,000	-0,017	0,0243	0,000	-4,167E-4	102,126	6,44	
36,600	1,016	0,000	0,000	0,0243	0,000	0,000	102,122	6,43	
36,650	1,016	0,000	0,017	0,0243	0,000	4,167E-4	102,124	6,43	
36,700	1,016	0,000	0,052	0,0243	0,000	0,001	102,143	6,44	
36,750	1,016	0,005	0,070	0,0243	1,250E-4	0,002	102,115	6,45	
36,800	1,016	0,010	0,035	0,0243	2,500E-4	8,333E-4	102,157	6,44	
36,850	1,018	0,010	-0,035	0,0243	2,500E-4	-8,333E-4	102,122	6,44	
36,900	1,018	0,005	-0,070	0,0243	1,250E-4	-0,002	102,115	6,44	
36,950	1,018	0,000	-0,052	0,0243	0,000	-0,001	102,111	6,43	
37,000	1,018	0,000	-0,017	0,0243	0,000	-4,167E-4	102,143	6,44	74,6
37,050	1,018	0,000	0,000	0,0243	0,000	0,000	102,113	6,44	
37,100	1,018	0,000	0,000	0,0243	0,000	0,000	102,117	6,44	
37,150	1,018	0,000	0,000	0,0243	0,000	0,000	102,130	6,44	
37,200	1,018	0,000	0,000	0,0243	0,000	0,000	102,130	6,44	
37,250	1,018	0,000	0,000	0,0243	0,000	0,000	102,122	6,45	
37,300	1,018	0,000	0,000	0,0243	0,000	0,000	102,087	6,45	
37,350	1,018	0,000	0,000	0,0243	0,000	0,000	102,095	6,44	
37,400	1,018	0,000	0,000	0,0243	0,000	0,000	102,095	6,45	
37,450	1,018	0,000	0,000	0,0243	0,000	0,000	102,080	6,45	
37,500	1,018	0,000	0,000	0,0243	0,000	0,000	102,111	6,45	74,5
37,550	1,018	0,000	0,000	0,0243	0,000	0,000	102,126	6,45	
37,600	1,018	0,000	0,000	0,0243	0,000	0,000	102,084	6,46	
37,650	1,018	0,000	0,000	0,0243	0,000	0,000	102,102	6,45	
37,700	1,018	0,000	0,017	0,0243	0,000	4,167E-4	102,091	6,45	
37,750	1,018	0,000	0,052	0,0243	0,000	0,001	102,152	6,45	
37,800	1,018	0,005	0,070	0,0243	1,250E-4	0,002	102,115	6,45	
37,850	1,018	0,010	0,052	0,0243	2,500E-4	0,001	102,137	6,45	
37,900	1,019	0,010	0,017	0,0243	2,500E-4	4,167E-4	102,106	6,46	
37,950	1,019	0,010	0,017	0,0243	2,500E-4	4,167E-4	102,104	6,46	
38,000	1,019	0,010	0,035	0,0243	2,500E-4	8,333E-4	102,111	6,46	74,5
38,050	1,021	0,016	0,035	0,0244	3,750E-4	8,333E-4	102,113	6,46	
38,100	1,021	0,016	0,017	0,0244	3,750E-4	4,167E-4	102,128	6,46	
38,150	1,023	0,016	1,294E-14	0,0244	3,750E-4	-3,909E-16	102,093	6,46	
38,200	1,023	0,016	2,033E-14	0,0244	3,750E-4	-2,759E-16	102,128	6,47	
38,250	1,024	0,016	5,551E-15	0,0245	3,750E-4	-4,499E-17	102,119	6,47	
38,300	1,024	0,016	0,017	0,0245	3,750E-4	4,167E-4	102,100	6,47	
38,350	1,026	0,016	0,052	0,0245	3,750E-4	0,001	102,111	6,46	
38,400	1,026	0,021	0,070	0,0245	5,000E-4	0,002	102,128	6,46	
38,450	1,027	0,026	0,035	0,0245	6,250E-4	8,333E-4	102,119	6,47	
38,500	1,029	0,026	-0,035	0,0246	6,250E-4	-8,333E-4	102,130	6,47	74,4
38,550	1,030	0,021	-0,070	0,0246	5,000E-4	-0,002	102,137	6,47	
38,600	1,030	0,016	-0,052	0,0246	3,750E-4	-0,001	102,132	6,47	
38,650	1,032	0,016	-0,017	0,0246	3,750E-4	-4,167E-4	102,117	6,47	
38,700	1,032	0,016	-7,425E-15	0,0246	3,750E-4	3,469E-16	102,095	6,47	
38,750	1,034	0,016	-0,017	0,0247	3,750E-4	-4,167E-4	102,143	6,47	
38,800	1,034	0,016	-0,052	0,0247	3,750E-4	-0,001	102,104	6,47	
38,850	1,035	0,010	-0,087	0,0247	2,500E-4	-0,002	102,119	6,48	
38,900	1,035	0,005	-0,087	0,0247	1,250E-4	-0,002	102,111	6,48	
38,950	1,035	0,000	-0,052	0,0247	0,000	-0,001	102,117	6,48	
39,000	1,035	0,000	-0,017	0,0247	0,000	-4,167E-4	102,128	6,48	74,3
39,050	1,035	0,000	0,000	0,0247	0,000	0,000	102,128	6,48	
39,100	1,035	0,000	0,000	0,0247	0,000	0,000	102,082	6,49	
39,150	1,035	0,000	0,000	0,0247	0,000	0,000	102,122	6,48	
39,200	1,035	0,000	0,000	0,0247	0,000	0,000	102,124	6,47	
39,250	1,035	0,000	0,000	0,0247	0,000	0,000	102,076	6,48	
39,300	1,035	0,000	0,000	0,0247	0,000	0,000	102,095	6,48	
39,350	1,035	0,000	0,000	0,0247	0,000	0,000	102,091	6,49	
39,400	1,035	0,000	0,000	0,0247	0,000	0,000	102,073	6,48	
39,450	1,035	0,000	0,000	0,0247	0,000	0,000	102,082	6,49	
39,500	1,035	0,000	0,000	0,0247	0,000	0,000	102,049	6,49	74,3
39,550	1,035	0,000	0,000	0,0247	0,000	0,000	102,065	6,50	
39,600	1,035	0,000	0,000	0,0247	0,000	0,000	102,106	6,49	
39,650	1,035	0,000	0,000	0,0247	0,000	0,000	102,098	6,49	
39,700	1,035	0,000	0,000	0,0247	0,000	0,000	102,030	6,49	
39,750	1,035	0,000	0,000	0,0247	0,000	0,000	102,071	6,49	
39,800	1,035	0,000	0,000	0,0247	0,000	0,000	102,052	6,49	
39,850	1,035	0,000	0,000	0,0247	0,000	0,000	102,054	6,50	
39,900	1,035	0,000	0,000	0,0247	0,000	0,000	102,041	6,50	
39,950	1,035	0,000	0,000	0,0247	0,000	0,000	102,030	6,50	
40,000	1,035	0,000	0,000	0,0247	0,000	0,000	102,063	6,49	74,2
40,050	1,035	0,000	0,000	0,0247	0,000	0,000	102,043	6,50	
40,100	1,035	0,000	0,000	0,0247	0,000	0,000	102,032	6,50	
40,150	1,035	0,000	0,000	0,0247	0,000	0,000	102,032	6,51	
40,200	1,035	0,000	0,000	0,0247	0,000	0,000	102,041	6,50	
40,250	1,035	0,000	0,000	0,0247	0,000	0,000	102,036	6,50	
40,300	1,035	0,000	0,000	0,0247	0,000	0,000	102,019	6,50	
40,350	1,035	0,000	0,000	0,0247	0,000	0,000	102,060	6,51	
40,400	1,035	0,000	0,000	0,0247	0,000	0,000	102,047	6,50	
40,450	1,035	0,000	0,000	0,0247	0,000	0,000	102,036	6,51	
40,500	1,035	0,000	0,000	0,0247	0,000	0,000	102,017	6,51	74,2
40,550	1,035	0,000	0,000	0,0247	0,000	0,000	102,065	6,51	
40,600	1,035	0,000	0,000	0,0247	0,000	0,000	102,073	6,52	
40,650	1,035	0,000	0,000	0,0247	0,000	0,000	102,032	6,51	
40,700	1,035	0,000	0,000	0,0247	0,000	0,000	102,030	6,51	
40,750	1,035	0,000	0,000	0,0247	0,000	0,000	102,028	6,52	
40,800	1,035	0,000	0,000	0,0247	0,000	0,000	102,045	6,51	
40,850	1,035	0,000	0,000	0,0247	0,000	0,000	102,052	6,52	
40,900	1,035	0,000	0,000	0,0247	0,000	0,000	102,034	6,52	
40,950	1,035	0,000	0,000	0,0247	0,000	0,000	101,997	6,52	
41,000	1,035	0,000	0,000	0,0247	0,000	0,000	102,030	6,52	74,1
41,050	1,035	0,000	0,000	0,0247	0,000	0,000	102,004	6,52	
41,100	1,035	0,000	0,000	0,0247	0,000	0,000	102,001	6,52	
41,150	1,035	0,000	0,000	0,0247	0,000	0,000	102,010	6,52	
41,200	1,035	0,000	0,000	0,0247	0,000	0,000	101,995	6,53	
41,250	1,035	0,000	0,000	0,0247	0,000	0,000	101,975	6,53	
41,300	1,035	0,000	0,000	0,0247	0,000	0,000	102,023	6,53	
41,350	1,035	0,000	0,000	0,0247	0,000	0,000	102,012	6,53	
41,400	1,035	0,000	0,000	0,0247	0,000	0,000	102,004	6,53	
41,450	1,035	0,000	0,000	0,0247	0,000	0,000	102,032	6,53	
41,500	1,035	0,000	0,000	0,0247	0,000	0,000	102,017	6,53	74,1
41,550	1,035	0,000	0,000	0,0247	0,000	0,000	102,023	6,53	
41,600	1,035	0,000	0,000	0,0247	0,000	0,000	101,988	6,53	
41,650	1,035	0,000	0,000	0,0247	0,000	0,000	101,986	6,53	
41,700	1,035	0,000	0,000	0,0247	0,000	0,000	101,988	6,53	
41,750	1,035	0,000	0,000	0,0247	0,000	0,000	101,988	6,54	
41,800	1,035	0,000	0,000	0,0247	0,000	0,000	101,999	6,54	
41,850	1,035	0,000	0,000	0,0247	0,000	0,000	102,001	6,54	
41,900	1,035	0,000	0,000	0,0247	0,000	0,000	102,006	6,54	
41,950	1,035	0,000	0,000	0,0247	0,000	0,000	101,995	6,54	
42,000	1,035	0,000	0,000	0,0247	0,000	0,000	102,014	6,54	74,1
42,050	1,035	0,000	0,000	0,0247	0,000	0,000	101,979	6,54	
42,100	1,035	0,000	0,000	0,0247	0,000	0,000	101,988	6,54	
42,150	1,035	0,000	0,000	0,0247	0,000	0,000	102,014	6,53	
42,200	1,035	0,000	0,000	0,0247	0,000	0,000	102,014	6,54	
42,250	1,035	0,000	0,000	0,0247	0,000	0,000	102,025	6,54	
42,300	1,035	0,000	0,000	0,0247	0,000	0,000	102,054	6,55	
42,350	1,035	0,000	0,000	0,0247	0,000	0,000	102,054	6,55	
42,400	1,035	0,000	0,000	0,0247	0,000	0,000	102,073	6,55	
42,450	1,035	0,000	0,000	0,0247	0,000	0,000	102,082	6,55	
42,500	1,035	0,000	0,000	0,0247	0,000	0,000	102,069	6,55	74,1
42,550	1,035	0,000	0,000	0,0247	0,000	0,000	102,052	6,55	
42,600	1,035	0,000	0,000	0,0247	0,000	0,000	102,082	6,55	
42,650	1,035	0,000	0,000	0,0247	0,000	0,000	102,063	6,55	
42,700	1,035	0,000	0,000	0,0247	0,000	0,000	102,115	6,56	
42,750	1,035	0,000	0,000	0,0247	0,000	0,000	102,115	6,56	
42,800	1,035	0,000	0,000	0,0247	0,000	0,000	102,122	6,55	
42,850	1,035	0,000	0,000	0,0247	0,000	0,000	102,100	6,56	
42,900	1,035	0,000	0,000	0,0247	0,000	0,000	102,113	6,56	
42,950	1,035	0,000	0,000	0,0247	0,000	0,000	102,089	6,56	
43,000	1,035	0,000	0,000	0,0247	0,000	0,000	102,141	6,56	74,1
43,050	1,035	0,000	0,000	0,0247	0,000	0,000	102,141	6,56	
43,100	1,035	0,000	0,000	0,0247	0,000	0,000	102,117	6,56	
43,150	1,035	0,000	0,000	0,0247	0,000	0,000	102,115	6,56	
43,200	1,035	0,000	0,000	0,0247	0,000	0,000	102,076	6,57	
43,250	1,035	0,000	0,000	0,0247	0,000	0,000	102,100	6,57	
43,300	1,035	0,000	0,000	0,0247	0,000	0,000	102,080	6,56	
43,350	1,035	0,000	0,000	0,0247	0,000	0,000	102,082	6,56	
43,400	1,035	0,000	0,000	0,0247	0,000	0,000	102,043	6,56	
43,450	1,035	0,000	0,000	0,0247	0,000	0,000	102,047	6,57	
43,500	1,035	0,000	0,000	0,0247	0,000	0,000	102,049	6,57	74,1
43,550	1,035	0,000	0,000	0,0247	0,000	0,000	102,058	6,57	
43,600	1,035	0,000	0,000	0,0247	0,000	0,000	102,041	6,57	
43,650	1,035	0,000	0,000	0,0247	0,000	0,000	102,028	6,57	
43,700	1,035	0,000	0,000	0,0247	0,000	0,000	101,993	6,58	
43,750	1,035	0,000	0,000	0,0247	0,000	0,000	102,006	6,57	
43,800	1,035	0,000	0,000	0,0247	0,000	0,000	101,979	6,58	
43,850	1,035	0,000	0,000	0,0247	0,000	0,000	101,969	6,57	
43,900	1,035	0,000	0,000	0,0247	0,000	0,000	101,938	6,57	
43,950	1,035	0,000	0,000	0,0247	0,000	0,000	101,958	6,57	
44,000	1,035	0,000	0,000	0,0247	0,000	0,000	101,938	6,57	74,0
44,050	1,035	0,000	0,000	0,0247	0,000	0,000	101,905	6,58	
44,100	1,035	0,000	0,000	0,0247	0,000	0,000	101,934	6,57	
44,150	1,035	0,000	0,000	0,0247	0,000	0,000	101,905	6,59	
44,200	1,035	0,000	0,000	0,0247	0,000	0,000	101,859	6,58	
44,250	1,035	0,000	0,000	0,0247	0,000	0,000	101,877	6,57	
44,300	1,035	0,000	0,000	0,0247	0,000	0,000	101,859	6,59	
44,350	1,035	0,000	0,000	0,0247	0,000	0,000	101,824	6,58	
44,400	1,035	0,000	0,000	0,0247	0,000	0,000	101,818	6,58	
44,450	1,035	0,000	0,000	0,0247	0,000	0,000	101,805	6,59	
44,500	1,035	0,000	0,000	0,0247	0,000	0,000	101,811	6,59	74,0
44,550	1,035	0,000	0,000	0,0247	0,000	0,000	101,765	6,59	
44,600	1,035	0,000	0,000	0,0247	0,000	0,000	101,754	6,58	
44,650	1,035	0,000	0,000	0,0247	0,000	0,000	101,752	6,59	
44,700	1,035	0,000	-0,017	0,0247	0,000	-4,167E-4	101,735	6,58	
44,750	1,035	0,000	-0,052	0,0247	0,000	-0,001	101,748	6,59	
44,800	1,035	-0,005	-0,070	0,0247	-1,250E-4	-0,002	101,728	6,59	
44,850	1,035	-0,010	-0,035	0,0247	-2,500E-4	-8,333E-4	101,715	6,59	
44,900	1,034	-0,010	0,035	0,0247	-2,500E-4	8,333E-4	101,728	6,59	
44,950	1,034	-0,005	0,070	0,0247	-1,250E-4	0,002	101,748	6,59	
45,000	1,034	0,000	0,035	0,0247	0,000	8,333E-4	101,743	6,60	74,1
45,050	1,034	0,000	-0,035	0,0247	0,000	-8,333E-4	101,735	6,59	
45,100	1,034	-0,005	-0,070	0,0247	-1,250E-4	-0,002	101,706	6,60	
45,150	1,034	-0,010	-0,052	0,0247	-2,500E-4	-0,001	101,737	6,59	
45,200	1,032	-0,010	-0,017	0,0246	-2,500E-4	-4,167E-4	101,724	6,60	
45,250	1,032	-0,010	-0,017	0,0246	-2,500E-4	-4,167E-4	101,717	6,61	
45,300	1,032	-0,010	-0,035	0,0246	-2,500E-4	-8,333E-4	101,730	6,60	
45,350	1,030	-0,016	-0,017	0,0246	-3,750E-4	-4,167E-4	101,754	6,60	
45,400	1,030	-0,016	0,017	0,0246	-3,750E-4	4,167E-4	101,735	6,60	
