Time (s) Run #1	Angle (rad) Run #1	Angular Velocity (rad/s) Run #1	Angular Acceleration (rad/s²) Run #1	Position (m) Run #1	Velocity (m/s) Run #1	Acceleration (m/s²) Run #1	Absolute Pressure (kPa) Run #1	Temperature, Ch P2 (°C) Run #1	Temperature, Ch P3 (°C) Run #1
29,350	-0,426	-0,010	0,000	-0,0102	-2,500E-4	1,155E-16	101,868	4,08	
29,400	-0,426	-0,010	-6,245E-16	-0,0102	-2,500E-4	4,283E-17	101,855	4,08	
29,450	-0,427	-0,010	-6,245E-16	-0,0102	-2,500E-4	-7,264E-17	101,855	4,08	
29,500	-0,427	-0,010	6,245E-16	-0,0102	-2,500E-4	-1,008E-16	101,835	4,09	63,0
29,550	-0,427	-0,010	6,245E-16	-0,0102	-2,500E-4	-4,283E-17	101,851	4,08	
29,600	-0,429	-0,010	0,000	-0,0102	-2,500E-4	5,800E-17	101,861	4,08	
29,650	-0,429	-0,010	-6,245E-16	-0,0102	-2,500E-4	1,008E-16	101,866	4,09	
29,700	-0,429	-0,010	-6,245E-16	-0,0102	-2,500E-4	4,283E-17	101,855	4,09	
29,750	-0,430	-0,010	6,245E-16	-0,0103	-2,500E-4	-4,283E-17	101,890	4,09	
29,800	-0,430	-0,010	6,245E-16	-0,0103	-2,500E-4	-1,008E-16	101,875	4,09	
29,850	-0,430	-0,010	0,017	-0,0103	-2,500E-4	4,167E-4	101,877	4,09	
29,900	-0,432	-0,010	0,052	-0,0103	-2,500E-4	0,001	101,899	4,09	
29,950	-0,432	-0,005	0,052	-0,0103	-1,250E-4	0,001	101,872	4,09	
30,000	-0,432	0,000	6,245E-16	-0,0103	0,000	1,491E-17	101,842	4,09	63,0
30,050	-0,432	-0,005	-0,052	-0,0103	-1,250E-4	-0,001	101,890	4,09	
30,100	-0,432	-0,010	-0,052	-0,0103	-2,500E-4	-0,001	101,868	4,09	
30,150	-0,434	-0,010	-0,017	-0,0103	-2,500E-4	-4,167E-4	101,888	4,09	
30,200	-0,434	-0,010	-6,245E-16	-0,0103	-2,500E-4	-1,301E-16	101,857	4,09	
30,250	-0,434	-0,010	0,017	-0,0103	-2,500E-4	4,167E-4	101,855	4,09	
30,300	-0,435	-0,010	0,035	-0,0104	-2,500E-4	8,333E-4	101,864	4,09	
30,350	-0,435	-0,005	0,017	-0,0104	-1,250E-4	4,167E-4	101,868	4,09	
30,400	-0,435	-0,005	-0,017	-0,0104	-1,250E-4	-4,167E-4	101,864	4,09	
30,450	-0,435	-0,010	-0,035	-0,0104	-2,500E-4	-8,333E-4	101,872	4,09	
30,500	-0,437	-0,010	-0,017	-0,0104	-2,500E-4	-4,167E-4	101,833	4,09	63,0
30,550	-0,437	-0,010	6,245E-16	-0,0104	-2,500E-4	-1,008E-16	101,870	4,10	
30,600	-0,437	-0,010	0,017	-0,0104	-2,500E-4	4,167E-4	101,879	4,09	
30,650	-0,438	-0,010	0,052	-0,0105	-2,500E-4	0,001	101,899	4,10	
30,700	-0,438	-0,005	0,052	-0,0105	-1,250E-4	0,001	101,840	4,10	
30,750	-0,438	0,000	6,245E-16	-0,0105	0,000	1,491E-17	101,864	4,10	
30,800	-0,438	-0,005	-0,052	-0,0105	-1,250E-4	-0,001	101,857	4,10	
30,850	-0,438	-0,010	-0,035	-0,0105	-2,500E-4	-8,333E-4	101,861	4,09	
30,900	-0,440	-0,010	0,017	-0,0105	-2,500E-4	4,167E-4	101,840	4,10	
30,950	-0,440	-0,005	0,017	-0,0105	-1,250E-4	4,167E-4	101,879	4,10	
31,000	-0,440	-0,005	-0,017	-0,0105	-1,250E-4	-4,167E-4	101,859	4,09	63,0
31,050	-0,440	-0,010	-0,017	-0,0105	-2,500E-4	-4,167E-4	101,846	4,11	
31,100	-0,441	-0,010	0,017	-0,0105	-2,500E-4	4,167E-4	101,875	4,10	
31,150	-0,441	-0,005	0,017	-0,0105	-1,250E-4	4,167E-4	101,851	4,10	
31,200	-0,441	-0,005	-0,035	-0,0105	-1,250E-4	-8,333E-4	101,851	4,11	
31,250	-0,441	-0,010	-0,070	-0,0105	-2,500E-4	-0,002	101,881	4,10	
31,300	-0,443	-0,016	-0,035	-0,0106	-3,750E-4	-8,333E-4	101,855	4,10	
31,350	-0,443	-0,016	0,035	-0,0106	-3,750E-4	8,333E-4	101,877	4,11	
31,400	-0,445	-0,010	0,070	-0,0106	-2,500E-4	0,002	101,837	4,10	
31,450	-0,445	-0,005	0,035	-0,0106	-1,250E-4	8,333E-4	101,842	4,11	
31,500	-0,445	-0,005	-0,017	-0,0106	-1,250E-4	-4,167E-4	101,875	4,11	63,0
31,550	-0,445	-0,010	-0,017	-0,0106	-2,500E-4	-4,167E-4	101,824	4,11	
31,600	-0,446	-0,010	0,017	-0,0106	-2,500E-4	4,167E-4	101,818	4,11	
31,650	-0,446	-0,005	0,017	-0,0106	-1,250E-4	4,167E-4	101,861	4,10	
31,700	-0,446	-0,005	-0,017	-0,0106	-1,250E-4	-4,167E-4	101,844	4,11	
31,750	-0,446	-0,010	-0,035	-0,0106	-2,500E-4	-8,333E-4	101,840	4,11	
31,800	-0,448	-0,010	-0,017	-0,0107	-2,500E-4	-4,167E-4	101,864	4,10	
31,850	-0,448	-0,010	6,245E-16	-0,0107	-2,500E-4	1,306E-16	101,868	4,12	
31,900	-0,448	-0,010	0,017	-0,0107	-2,500E-4	4,167E-4	101,855	4,11	
31,950	-0,449	-0,010	0,035	-0,0107	-2,500E-4	8,333E-4	101,844	4,11	
32,000	-0,449	-0,005	0,017	-0,0107	-1,250E-4	4,167E-4	101,833	4,11	62,9
32,050	-0,449	-0,005	-0,017	-0,0107	-1,250E-4	-4,167E-4	101,851	4,11	
32,100	-0,449	-0,010	-0,035	-0,0107	-2,500E-4	-8,333E-4	101,892	4,12	
32,150	-0,451	-0,010	-0,017	-0,0108	-2,500E-4	-4,167E-4	101,861	4,12	
32,200	-0,451	-0,010	0,000	-0,0108	-2,500E-4	1,155E-16	101,872	4,11	
32,250	-0,451	-0,010	0,017	-0,0108	-2,500E-4	4,167E-4	101,859	4,11	
32,300	-0,452	-0,010	0,052	-0,0108	-2,500E-4	0,001	101,886	4,11	
32,350	-0,452	-0,005	0,052	-0,0108	-1,250E-4	0,001	101,859	4,12	
32,400	-0,452	0,000	1,232E-15	-0,0108	0,000	2,954E-17	101,831	4,11	
32,450	-0,452	-0,005	-0,052	-0,0108	-1,250E-4	-0,001	101,844	4,11	
32,500	-0,452	-0,010	-0,035	-0,0108	-2,500E-4	-8,333E-4	101,851	4,11	62,9
32,550	-0,454	-0,010	0,017	-0,0108	-2,500E-4	4,167E-4	101,864	4,12	
32,600	-0,454	-0,005	0,017	-0,0108	-1,250E-4	4,167E-4	101,848	4,11	
32,650	-0,454	-0,005	-0,017	-0,0108	-1,250E-4	-4,167E-4	101,844	4,11	
32,700	-0,454	-0,010	-0,017	-0,0108	-2,500E-4	-4,167E-4	101,866	4,11	
32,750	-0,456	-0,010	0,017	-0,0109	-2,500E-4	4,167E-4	101,855	4,11	
32,800	-0,456	-0,005	0,017	-0,0109	-1,250E-4	4,167E-4	101,859	4,12	
32,850	-0,456	-0,005	-0,017	-0,0109	-1,250E-4	-4,167E-4	101,868	4,12	
32,900	-0,456	-0,010	-0,035	-0,0109	-2,500E-4	-8,333E-4	101,857	4,12	
32,950	-0,457	-0,010	-0,017	-0,0109	-2,500E-4	-4,167E-4	101,864	4,12	
33,000	-0,457	-0,010	-3,469E-17	-0,0109	-2,500E-4	1,155E-16	101,844	4,12	62,9
33,050	-0,457	-0,010	0,017	-0,0109	-2,500E-4	4,167E-4	101,870	4,12	
33,100	-0,459	-0,010	0,052	-0,0109	-2,500E-4	0,001	101,857	4,12	
33,150	-0,459	-0,005	0,052	-0,0109	-1,250E-4	0,001	101,851	4,12	
33,200	-0,459	0,000	-6,245E-16	-0,0109	0,000	-1,491E-17	101,870	4,12	
33,250	-0,459	-0,005	-0,070	-0,0109	-1,250E-4	-0,002	101,833	4,12	
33,300	-0,459	-0,010	-0,087	-0,0109	-2,500E-4	-0,002	101,837	4,12	
33,350	-0,460	-0,016	-0,035	-0,0110	-3,750E-4	-8,333E-4	101,846	4,12	
33,400	-0,460	-0,016	0,035	-0,0110	-3,750E-4	8,333E-4	101,859	4,12	
33,450	-0,462	-0,010	0,070	-0,0110	-2,500E-4	0,002	101,861	4,12	
33,500	-0,462	-0,005	0,035	-0,0110	-1,250E-4	8,333E-4	101,818	4,13	62,9
33,550	-0,462	-0,005	-0,017	-0,0110	-1,250E-4	-4,167E-4	101,837	4,13	
33,600	-0,462	-0,010	-0,017	-0,0110	-2,500E-4	-4,167E-4	101,872	4,13	
33,650	-0,463	-0,010	0,035	-0,0111	-2,500E-4	8,333E-4	101,855	4,13	
33,700	-0,463	-0,005	0,052	-0,0111	-1,250E-4	0,001	101,868	4,12	
33,750	-0,463	0,000	6,245E-16	-0,0111	0,000	1,491E-17	101,872	4,13	
33,800	-0,463	-0,005	-0,052	-0,0111	-1,250E-4	-0,001	101,844	4,12	
33,850	-0,463	-0,010	-0,052	-0,0111	-2,500E-4	-0,001	101,835	4,12	
33,900	-0,465	-0,010	-0,017	-0,0111	-2,500E-4	-4,167E-4	101,859	4,13	
33,950	-0,465	-0,010	0,000	-0,0111	-2,500E-4	-1,155E-16	101,864	4,12	
34,000	-0,465	-0,010	-3,469E-17	-0,0111	-2,500E-4	-5,800E-17	101,861	4,12	62,9
34,050	-0,467	-0,010	-1,214E-15	-0,0111	-2,500E-4	2,819E-17	101,835	4,13	
34,100	-0,467	-0,010	0,000	-0,0111	-2,500E-4	1,155E-16	101,872	4,12	
34,150	-0,467	-0,010	1,249E-15	-0,0111	-2,500E-4	8,728E-17	101,842	4,13	
34,200	-0,468	-0,010	0,000	-0,0112	-2,500E-4	-5,746E-17	101,837	4,13	
34,250	-0,468	-0,010	-3,469E-17	-0,0112	-2,500E-4	-1,155E-16	101,831	4,12	
34,300	-0,468	-0,010	-1,214E-15	-0,0112	-2,500E-4	-8,782E-17	101,868	4,14	
34,350	-0,470	-0,010	0,000	-0,0112	-2,500E-4	5,800E-17	101,859	4,13	
34,400	-0,470	-0,010	1,249E-15	-0,0112	-2,500E-4	1,453E-16	101,870	4,13	
34,450	-0,470	-0,010	0,000	-0,0112	-2,500E-4	5,746E-17	101,857	4,13	
34,500	-0,471	-0,010	-3,469E-17	-0,0112	-2,500E-4	-5,746E-17	101,837	4,13	62,9
34,550	-0,471	-0,010	-1,214E-15	-0,0112	-2,500E-4	-1,453E-16	101,855	4,12	
34,600	-0,471	-0,010	0,017	-0,0112	-2,500E-4	4,167E-4	101,829	4,14	
34,650	-0,473	-0,010	0,052	-0,0113	-2,500E-4	0,001	101,886	4,13	
34,700	-0,473	-0,005	0,052	-0,0113	-1,250E-4	0,001	101,842	4,13	
34,750	-0,473	0,000	6,245E-16	-0,0113	0,000	1,491E-17	101,855	4,13	
34,800	-0,473	-0,005	-0,052	-0,0113	-1,250E-4	-0,001	101,855	4,13	
34,850	-0,473	-0,010	-0,052	-0,0113	-2,500E-4	-0,001	101,866	4,13	
34,900	-0,474	-0,010	-0,017	-0,0113	-2,500E-4	-4,167E-4	101,848	4,13	
34,950	-0,474	-0,010	0,000	-0,0113	-2,500E-4	-1,155E-16	101,886	4,13	
35,000	-0,474	-0,010	0,017	-0,0113	-2,500E-4	4,167E-4	101,872	4,13	62,9
35,050	-0,476	-0,010	0,052	-0,0114	-2,500E-4	0,001	101,894	4,14	
35,100	-0,476	-0,005	0,070	-0,0114	-1,250E-4	0,002	101,842	4,13	
35,150	-0,476	0,000	0,052	-0,0114	0,000	0,001	101,866	4,13	
35,200	-0,476	0,000	0,157	-0,0114	0,000	0,004	101,896	4,12	
35,250	-0,476	0,000	0,628	-0,0114	0,000	0,015	101,886	4,13	
35,300	-0,476	0,042	1,396	-0,0114	0,001	0,033	101,975	4,13	
35,350	-0,476	0,147	1,972	-0,0114	0,003	0,047	102,106	4,13	
35,400	-0,463	0,272	1,920	-0,0111	0,007	0,046	102,117	4,13	
35,450	-0,445	0,361	1,414	-0,0106	0,009	0,034	102,089	4,13	
35,500	-0,426	0,403	0,960	-0,0102	0,010	0,023	102,100	4,13	62,9
35,550	-0,405	0,440	0,785	-0,0097	0,011	0,019	102,113	4,13	
35,600	-0,382	0,482	0,733	-0,0091	0,011	0,017	102,117	4,12	
35,650	-0,357	0,518	0,611	-0,0085	0,012	0,015	102,108	4,13	
35,700	-0,330	0,545	0,419	-0,0079	0,013	0,010	102,095	4,13	
35,750	-0,302	0,560	0,209	-0,0072	0,013	0,005	102,128	4,13	
35,800	-0,273	0,565	0,017	-0,0065	0,014	4,167E-4	102,098	4,13	
35,850	-0,245	0,560	-0,122	-0,0058	0,013	-0,003	102,119	4,13	
35,900	-0,217	0,550	-0,192	-0,0052	0,013	-0,005	102,132	4,13	
35,950	-0,190	0,539	-0,209	-0,0045	0,013	-0,005	102,143	4,13	
36,000	-0,163	0,529	-0,209	-0,0039	0,013	-0,005	102,137	4,13	62,9
36,050	-0,137	0,518	-0,192	-0,0033	0,012	-0,005	102,126	4,13	
36,100	-0,112	0,508	-0,140	-0,0027	0,012	-0,003	102,148	4,13	
36,150	-0,086	0,503	-0,087	-0,0021	0,012	-0,002	102,154	4,14	
36,200	-0,061	0,503	-0,087	-0,0015	0,012	-0,002	102,198	4,13	
36,250	-0,036	0,497	-0,140	-8,6250E-4	0,012	-0,003	102,174	4,13	
36,300	-0,011	0,487	-0,157	-2,6250E-4	0,012	-0,004	102,176	4,13	
36,350	0,013	0,476	-0,087	3,0000E-4	0,011	-0,002	102,165	4,14	
36,400	0,036	0,476	-5,662E-14	8,6250E-4	0,011	-1,336E-15	102,176	4,13	
36,450	0,060	0,482	0,035	0,0014	0,011	8,333E-4	102,178	4,13	
36,500	0,085	0,482	0,017	0,0020	0,011	4,167E-4	102,143	4,13	62,9
36,550	0,108	0,482	5,662E-14	0,0026	0,012	1,318E-15	102,139	4,13	
36,600	0,132	0,482	-0,035	0,0032	0,011	-8,333E-4	102,191	4,13	
36,650	0,157	0,482	-0,122	0,0038	0,012	-0,003	102,189	4,13	
36,700	0,181	0,471	-0,227	0,0043	0,011	-0,005	102,183	4,13	
36,750	0,204	0,456	-0,314	0,0049	0,011	-0,008	102,165	4,13	
36,800	0,226	0,440	-0,367	0,0054	0,011	-0,009	102,167	4,14	
36,850	0,248	0,419	-0,401	0,0059	0,010	-0,010	102,148	4,13	
36,900	0,269	0,398	-0,419	0,0064	0,010	-0,010	102,176	4,14	
36,950	0,287	0,377	-0,419	0,0069	0,009	-0,010	102,163	4,14	
37,000	0,306	0,356	-0,401	0,0073	0,008	-0,010	102,172	4,14	62,9
37,050	0,324	0,335	-0,349	0,0077	0,008	-0,008	102,181	4,14	
37,100	0,339	0,319	-0,297	0,0081	0,008	-0,007	102,174	4,14	
37,150	0,355	0,309	-0,279	0,0085	0,007	-0,007	102,128	4,13	
37,200	0,371	0,293	-0,279	0,0089	0,007	-0,007	102,113	4,14	
37,250	0,385	0,278	-0,244	0,0092	0,007	-0,006	102,135	4,14	
37,300	0,397	0,267	-0,192	0,0095	0,006	-0,005	102,141	4,15	
37,350	0,412	0,262	-0,175	0,0098	0,006	-0,004	102,150	4,14	
37,400	0,424	0,251	-0,175	0,0101	0,006	-0,004	102,143	4,14	
37,450	0,437	0,241	-0,157	0,0104	0,006	-0,004	102,126	4,14	
37,500	0,448	0,236	-0,122	0,0107	0,006	-0,003	102,150	4,14	62,9
37,550	0,460	0,230	-0,105	0,0110	0,006	-0,002	102,152	4,14	
37,600	0,471	0,225	-0,105	0,0113	0,005	-0,002	102,159	4,14	
37,650	0,482	0,220	-0,122	0,0115	0,005	-0,003	102,146	4,14	
37,700	0,493	0,215	-0,157	0,0118	0,005	-0,004	102,130	4,14	
37,750	0,504	0,204	-0,175	0,0120	0,005	-0,004	102,128	4,15	
37,800	0,514	0,194	-0,140	0,0123	0,005	-0,003	102,139	4,14	
37,850	0,523	0,188	-0,070	0,0125	0,004	-0,002	102,163	4,15	
37,900	0,533	0,188	-0,017	0,0127	0,005	-4,167E-4	102,135	4,15	
37,950	0,542	0,188	-0,035	0,0129	0,004	-8,333E-4	102,172	4,14	
38,000	0,551	0,188	-0,105	0,0132	0,004	-0,003	102,152	4,14	62,9
38,050	0,561	0,178	-0,157	0,0134	0,004	-0,004	102,115	4,15	
38,100	0,570	0,168	-0,157	0,0136	0,004	-0,004	102,128	4,15	
38,150	0,576	0,162	-0,122	0,0138	0,004	-0,003	102,115	4,15	
38,200	0,586	0,157	-0,105	0,0140	0,004	-0,003	102,135	4,15	
38,250	0,594	0,152	-0,087	0,0142	0,004	-0,002	102,117	4,15	
38,300	0,600	0,147	-0,070	0,0143	0,003	-0,002	102,126	4,15	
38,350	0,608	0,147	-0,070	0,0145	0,003	-0,002	102,154	4,16	
38,400	0,616	0,141	-0,070	0,0147	0,003	-0,002	102,104	4,15	
38,450	0,622	0,136	-0,052	0,0149	0,003	-0,001	102,128	4,15	
38,500	0,628	0,136	-0,052	0,0150	0,003	-0,001	102,150	4,15	62,8
38,550	0,636	0,136	-0,105	0,0152	0,003	-0,002	102,122	4,15	
38,600	0,642	0,126	-0,140	0,0153	0,003	-0,003	102,132	4,15	
38,650	0,649	0,115	-0,087	0,0155	0,003	-0,002	102,126	4,16	
38,700	0,653	0,115	0,017	0,0156	0,003	4,167E-4	102,126	4,15	
38,750	0,660	0,120	0,052	0,0158	0,003	0,001	102,113	4,15	
38,800	0,666	0,126	-0,017	0,0159	0,003	-4,167E-4	102,115	4,16	
38,850	0,672	0,120	-0,105	0,0161	0,003	-0,002	102,119	4,15	
38,900	0,679	0,110	-0,122	0,0162	0,003	-0,003	102,113	4,15	
38,950	0,683	0,105	-0,070	0,0163	0,003	-0,002	102,111	4,15	
39,000	0,688	0,105	-0,035	0,0164	0,003	-8,333E-4	102,091	4,16	62,8
39,050	0,694	0,105	-0,052	0,0166	0,002	-0,001	102,132	4,16	
39,100	0,699	0,099	-0,052	0,0167	0,002	-0,001	102,130	4,16	
39,150	0,704	0,094	-0,017	0,0168	0,002	-4,167E-4	102,111	4,16	
39,200	0,708	0,099	7,772E-15	0,0169	0,002	1,735E-17	102,154	4,16	
39,250	0,713	0,099	-0,035	0,0170	0,002	-8,333E-4	102,141	4,16	
39,300	0,719	0,094	-0,070	0,0172	0,002	-0,002	102,089	4,16	
39,350	0,723	0,089	-0,035	0,0173	0,002	-8,333E-4	102,102	4,16	
39,400	0,727	0,089	3,053E-15	0,0174	0,002	3,686E-16	102,135	4,17	
39,450	0,732	0,094	-0,017	0,0175	0,002	-4,167E-4	102,128	4,17	
39,500	0,737	0,089	-0,052	0,0176	0,002	-0,001	102,111	4,17	62,9
39,550	0,741	0,084	-0,052	0,0177	0,002	-0,001	102,141	4,16	
39,600	0,745	0,084	-0,035	0,0178	0,002	-8,333E-4	102,122	4,16	
39,650	0,749	0,084	-0,052	0,0179	0,002	-0,001	102,102	4,16	
39,700	0,754	0,079	-0,070	0,0180	0,002	-0,002	102,130	4,16	
39,750	0,757	0,073	-0,035	0,0181	0,002	-8,333E-4	102,146	4,17	
39,800	0,760	0,073	0,017	0,0182	0,002	4,167E-4	102,148	4,17	
39,850	0,765	0,079	-6,661E-15	0,0183	0,002	2,472E-16	102,117	4,17	
39,900	0,768	0,079	-0,087	0,0183	0,002	-0,002	102,108	4,17	
39,950	0,773	0,068	-0,140	0,0185	0,002	-0,003	102,082	4,17	
40,000	0,776	0,058	-0,070	0,0185	0,001	-0,002	102,130	4,17	62,9
40,050	0,778	0,058	0,052	0,0186	0,001	0,001	102,141	4,18	
40,100	0,781	0,068	0,087	0,0186	0,002	0,002	102,087	4,17	
40,150	0,785	0,073	0,017	0,0188	0,002	4,167E-4	102,139	4,18	
40,200	0,789	0,068	-0,052	0,0188	0,002	-0,001	102,128	4,17	
40,250	0,792	0,063	-0,070	0,0189	0,002	-0,002	102,152	4,18	
40,300	0,795	0,063	-0,070	0,0190	0,001	-0,002	102,174	4,18	
40,350	0,798	0,058	-0,070	0,0191	0,001	-0,002	102,128	4,18	
40,400	0,801	0,052	-0,035	0,0191	0,001	-8,333E-4	102,139	4,18	
40,450	0,803	0,052	0,017	0,0192	0,001	4,167E-4	102,135	4,18	
40,500	0,806	0,058	0,017	0,0192	0,001	4,167E-4	102,130	4,18	62,9
40,550	0,809	0,058	-0,035	0,0193	0,001	-8,333E-4	102,117	4,18	
40,600	0,812	0,052	-0,070	0,0194	0,001	-0,002	102,108	4,18	
40,650	0,814	0,047	-0,052	0,0194	0,001	-0,001	102,119	4,18	
40,700	0,817	0,047	-0,035	0,0195	0,001	-8,333E-4	102,102	4,18	
40,750	0,818	0,047	-0,035	0,0195	0,001	-8,333E-4	102,117	4,18	
40,800	0,822	0,042	-0,035	0,0196	1,000E-3	-8,333E-4	102,128	4,18	
40,850	0,823	0,042	-0,017	0,0197	1,000E-3	-4,167E-4	102,126	4,17	
40,900	0,825	0,042	-0,017	0,0197	0,001	-4,167E-4	102,152	4,18	
40,950	0,828	0,042	-0,035	0,0198	1,000E-3	-8,333E-4	102,152	4,18	
41,000	0,829	0,037	-0,017	0,0198	8,750E-4	-4,167E-4	102,104	4,19	62,9
41,050	0,831	0,037	0,017	0,0198	8,750E-4	4,167E-4	102,108	4,19	
41,100	0,833	0,042	0,017	0,0199	1,000E-3	4,167E-4	102,150	4,19	
41,150	0,836	0,042	-0,035	0,0200	1,000E-3	-8,333E-4	102,098	4,19	
41,200	0,837	0,037	-0,070	0,0200	8,750E-4	-0,002	102,119	4,19	
41,250	0,839	0,031	-0,052	0,0200	7,500E-4	-0,001	102,117	4,20	
41,300	0,840	0,031	-0,017	0,0201	7,500E-4	-4,167E-4	102,111	4,19	
41,350	0,842	0,031	-1,110E-14	0,0201	7,500E-4	-2,320E-16	102,135	4,20	
41,400	0,844	0,031	-0,017	0,0201	7,500E-4	-4,167E-4	102,119	4,20	
41,450	0,845	0,031	-0,052	0,0202	7,500E-4	-0,001	102,143	4,19	
41,500	0,847	0,026	-0,070	0,0202	6,250E-4	-0,002	102,080	4,19	62,9
41,550	0,848	0,021	-0,035	0,0203	5,000E-4	-8,333E-4	102,126	4,20	
41,600	0,848	0,021	0,035	0,0203	5,000E-4	8,333E-4	102,104	4,19	
41,650	0,850	0,026	0,052	0,0203	6,250E-4	0,001	102,082	4,19	
41,700	0,851	0,031	3,747E-15	0,0203	7,500E-4	2,309E-16	102,124	4,20	
41,750	0,853	0,026	-0,070	0,0204	6,250E-4	-0,002	102,122	4,21	
41,800	0,855	0,021	-0,087	0,0204	5,000E-4	-0,002	102,119	4,20	
41,850	0,855	0,016	-0,052	0,0204	3,750E-4	-0,001	102,122	4,20	
41,900	0,856	0,016	-0,035	0,0204	3,750E-4	-8,333E-4	102,126	4,20	
41,950	0,856	0,016	-0,035	0,0204	3,750E-4	-8,333E-4	102,143	4,20	
42,000	0,858	0,010	-0,035	0,0205	2,500E-4	-8,333E-4	102,130	4,20	63,0
42,050	0,858	0,010	0,017	0,0205	2,500E-4	4,167E-4	102,148	4,20	
42,100	0,858	0,010	0,087	0,0205	2,500E-4	0,002	102,128	4,21	
42,150	0,859	0,021	0,087	0,0205	5,000E-4	0,002	102,137	4,20	
42,200	0,859	0,026	0,017	0,0205	6,250E-4	4,167E-4	102,135	4,21	
42,250	0,862	0,021	-0,070	0,0206	5,000E-4	-0,002	102,143	4,21	
42,300	0,862	0,016	-0,087	0,0206	3,750E-4	-0,002	102,067	4,21	
42,350	0,862	0,010	-0,052	0,0206	2,500E-4	-0,001	102,087	4,20	
42,400	0,864	0,010	-0,017	0,0206	2,500E-4	-4,167E-4	102,146	4,20	
42,450	0,864	0,010	-3,712E-15	0,0206	2,500E-4	1,160E-16	102,148	4,20	
42,500	0,864	0,010	6,158E-15	0,0206	2,500E-4	-2,927E-17	102,132	4,21	63,0
42,550	0,866	0,010	1,110E-14	0,0207	2,500E-4	0,000	102,108	4,22	
42,600	0,866	0,010	0,017	0,0207	2,500E-4	4,167E-4	102,067	4,21	
42,650	0,866	0,010	0,035	0,0207	2,500E-4	8,333E-4	102,128	4,22	
42,700	0,867	0,016	0,017	0,0207	3,750E-4	4,167E-4	102,128	4,21	
42,750	0,867	0,016	-0,017	0,0207	3,750E-4	-4,167E-4	102,124	4,21	
42,800	0,869	0,010	-0,035	0,0207	2,500E-4	-8,333E-4	102,084	4,22	
42,850	0,869	0,010	-4,354E-15	0,0207	2,500E-4	-1,306E-16	102,130	4,21	
42,900	0,869	0,010	0,035	0,0207	2,500E-4	8,333E-4	102,150	4,22	
42,950	0,870	0,016	0,017	0,0208	3,750E-4	4,167E-4	102,089	4,22	
43,000	0,870	0,016	-0,035	0,0208	3,750E-4	-8,333E-4	102,137	4,23	63,0
43,050	0,872	0,010	-0,070	0,0208	2,500E-4	-0,002	102,126	4,22	
43,100	0,872	0,005	-0,035	0,0208	1,250E-4	-8,333E-4	102,098	4,21	
43,150	0,872	0,005	0,017	0,0208	1,250E-4	4,167E-4	102,117	4,22	
43,200	0,872	0,010	0,035	0,0208	2,500E-4	8,333E-4	102,115	4,22	
43,250	0,873	0,010	0,017	0,0209	2,500E-4	4,167E-4	102,100	4,22	
43,300	0,873	0,010	0,000	0,0209	2,500E-4	0,000	102,128	4,23	
43,350	0,873	0,010	-0,017	0,0209	2,500E-4	-4,167E-4	102,111	4,22	
43,400	0,875	0,010	-0,052	0,0209	2,500E-4	-0,001	102,130	4,23	
43,450	0,875	0,005	-0,070	0,0209	1,250E-4	-0,002	102,161	4,23	
43,500	0,875	0,000	-0,052	0,0209	0,000	-0,001	102,102	4,22	63,0
43,550	0,875	0,000	-3,079E-15	0,0209	0,000	-1,008E-16	102,104	4,22	
43,600	0,875	0,000	0,052	0,0209	0,000	0,001	102,091	4,22	
43,650	0,875	0,005	0,070	0,0209	1,250E-4	0,002	102,106	4,23	
43,700	0,875	0,010	0,035	0,0209	2,500E-4	8,333E-4	102,128	4,23	
43,750	0,877	0,010	-0,035	0,0209	2,500E-4	-8,333E-4	102,137	4,23	
43,800	0,877	0,005	-0,070	0,0209	1,250E-4	-0,002	102,126	4,23	
43,850	0,877	0,000	-0,052	0,0209	0,000	-0,001	102,148	4,23	
43,900	0,877	0,000	-0,017	0,0209	0,000	-4,167E-4	102,091	4,22	
43,950	0,877	0,000	0,000	0,0209	0,000	0,000	102,104	4,23	
44,000	0,877	0,000	0,000	0,0209	0,000	0,000	102,117	4,23	62,9
44,050	0,877	0,000	0,000	0,0209	0,000	0,000	102,141	4,23	
44,100	0,877	0,000	0,000	0,0209	0,000	0,000	102,102	4,23	
44,150	0,877	0,000	0,000	0,0209	0,000	0,000	102,126	4,22	
44,200	0,877	0,000	0,000	0,0209	0,000	0,000	102,108	4,24	
44,250	0,877	0,000	0,000	0,0209	0,000	0,000	102,098	4,24	
44,300	0,877	0,000	0,000	0,0209	0,000	0,000	102,100	4,23	
44,350	0,877	0,000	0,000	0,0209	0,000	0,000	102,113	4,23	
44,400	0,877	0,000	0,000	0,0209	0,000	0,000	102,095	4,24	
44,450	0,877	0,000	0,000	0,0209	0,000	0,000	102,104	4,22	
44,500	0,877	0,000	0,000	0,0209	0,000	0,000	102,106	4,24	62,9
44,550	0,877	0,000	0,000	0,0209	0,000	0,000	102,093	4,23	
44,600	0,877	0,000	0,000	0,0209	0,000	0,000	102,076	4,24	
44,650	0,877	0,000	0,000	0,0209	0,000	0,000	102,102	4,24	
44,700	0,877	0,000	0,000	0,0209	0,000	0,000	102,071	4,24	
44,750	0,877	0,000	0,000	0,0209	0,000	0,000	102,102	4,24	
44,800	0,877	0,000	0,000	0,0209	0,000	0,000	102,095	4,24	
