Time (s) Run #1	Angle (rad) Run #1	Angular Velocity (rad/s) Run #1	Angular Acceleration (rad/s²) Run #1	Position (m) Run #1	Velocity (m/s) Run #1	Acceleration (m/s²) Run #1	Absolute Pressure (kPa) Run #1	Temperature, Ch P2 (°C) Run #1	Temperature, Ch P3 (°C) Run #1
14,400	-0,141	0,000	-0,052	-0,0034	0,000	-0,001	99,530	10,33	
14,450	-0,141	-0,005	-0,070	-0,0034	-1,250E-4	-0,002	99,543	10,33	
14,500	-0,141	-0,010	-0,035	-0,0034	-2,500E-4	-8,333E-4	99,530	10,33	86,7
14,550	-0,143	-0,010	0,035	-0,0034	-2,500E-4	8,333E-4	99,523	10,33	
14,600	-0,143	-0,005	0,070	-0,0034	-1,250E-4	0,002	99,532	10,33	
14,650	-0,143	0,000	0,052	-0,0034	0,000	0,001	99,516	10,33	
14,700	-0,143	0,000	0,017	-0,0034	0,000	4,167E-4	99,534	10,33	
14,750	-0,143	0,000	0,000	-0,0034	0,000	0,000	99,519	10,33	
14,800	-0,143	0,000	0,000	-0,0034	0,000	0,000	99,503	10,33	
14,850	-0,143	0,000	0,000	-0,0034	0,000	0,000	99,530	10,32	
14,900	-0,143	0,000	0,000	-0,0034	0,000	0,000	99,521	10,33	
14,950	-0,143	0,000	0,000	-0,0034	0,000	0,000	99,516	10,33	
15,000	-0,143	0,000	0,000	-0,0034	0,000	0,000	99,516	10,32	86,8
15,050	-0,143	0,000	0,000	-0,0034	0,000	0,000	99,525	10,33	
15,100	-0,143	0,000	-0,017	-0,0034	0,000	-4,167E-4	99,503	10,32	
15,150	-0,143	0,000	-0,052	-0,0034	0,000	-0,001	99,486	10,33	
15,200	-0,143	-0,005	-0,087	-0,0034	-1,250E-4	-0,002	99,499	10,33	
15,250	-0,143	-0,010	-0,087	-0,0034	-2,500E-4	-0,002	99,479	10,33	
15,300	-0,145	-0,016	-0,035	-0,0035	-3,750E-4	-8,333E-4	99,536	10,33	
15,350	-0,145	-0,016	0,035	-0,0035	-3,750E-4	8,333E-4	99,525	10,32	
15,400	-0,146	-0,010	0,070	-0,0035	-2,500E-4	0,002	99,527	10,33	
15,450	-0,146	-0,005	0,035	-0,0035	-1,250E-4	8,333E-4	99,508	10,33	
15,500	-0,146	-0,005	-0,017	-0,0035	-1,250E-4	-4,167E-4	99,519	10,33	86,8
15,550	-0,146	-0,010	-0,035	-0,0035	-2,500E-4	-8,333E-4	99,477	10,32	
15,600	-0,148	-0,010	-0,017	-0,0035	-2,500E-4	-4,167E-4	99,519	10,32	
15,650	-0,148	-0,010	0,000	-0,0035	-2,500E-4	4,337E-17	99,532	10,33	
15,700	-0,148	-0,010	0,017	-0,0035	-2,500E-4	4,167E-4	99,499	10,33	
15,750	-0,149	-0,010	0,035	-0,0036	-2,500E-4	8,333E-4	99,538	10,33	
15,800	-0,149	-0,005	0,017	-0,0036	-1,250E-4	4,167E-4	99,499	10,33	
15,850	-0,149	-0,005	-0,017	-0,0036	-1,250E-4	-4,167E-4	99,497	10,34	
15,900	-0,149	-0,010	-0,017	-0,0036	-2,500E-4	-4,167E-4	99,523	10,33	
15,950	-0,151	-0,010	0,017	-0,0036	-2,500E-4	4,167E-4	99,501	10,33	
16,000	-0,151	-0,005	0,017	-0,0036	-1,250E-4	4,167E-4	99,510	10,34	86,8
16,050	-0,151	-0,005	-0,017	-0,0036	-1,250E-4	-4,167E-4	99,512	10,33	
16,100	-0,151	-0,010	-0,017	-0,0036	-2,500E-4	-4,167E-4	99,497	10,34	
16,150	-0,152	-0,010	0,017	-0,0036	-2,500E-4	4,167E-4	99,508	10,34	
16,200	-0,152	-0,005	0,017	-0,0036	-1,250E-4	4,167E-4	99,521	10,34	
16,250	-0,152	-0,005	-0,017	-0,0036	-1,250E-4	-4,167E-4	99,503	10,33	
16,300	-0,152	-0,010	-0,017	-0,0036	-2,500E-4	-4,167E-4	99,530	10,34	
16,350	-0,154	-0,010	0,017	-0,0037	-2,500E-4	4,167E-4	99,490	10,34	
16,400	-0,154	-0,005	0,017	-0,0037	-1,250E-4	4,167E-4	99,556	10,34	
16,450	-0,154	-0,005	-0,017	-0,0037	-1,250E-4	-4,167E-4	99,514	10,34	
16,500	-0,154	-0,010	-0,035	-0,0037	-2,500E-4	-8,333E-4	99,499	10,34	86,7
16,550	-0,156	-0,010	-0,017	-0,0037	-2,500E-4	-4,167E-4	99,488	10,35	
16,600	-0,156	-0,010	-6,245E-16	-0,0037	-2,500E-4	-1,464E-17	99,508	10,34	
16,650	-0,156	-0,010	0,017	-0,0037	-2,500E-4	4,167E-4	99,499	10,35	
16,700	-0,157	-0,010	0,052	-0,0038	-2,500E-4	0,001	99,510	10,35	
16,750	-0,157	-0,005	0,052	-0,0038	-1,250E-4	0,001	99,514	10,35	
16,800	-0,157	0,000	0,000	-0,0038	0,000	-7,237E-17	99,512	10,35	
16,850	-0,157	-0,005	-0,070	-0,0038	-1,250E-4	-0,002	99,503	10,35	
16,900	-0,157	-0,010	-0,087	-0,0038	-2,500E-4	-0,002	99,503	10,35	
16,950	-0,159	-0,016	-0,035	-0,0038	-3,750E-4	-8,333E-4	99,516	10,35	
17,000	-0,159	-0,016	0,035	-0,0038	-3,750E-4	8,333E-4	99,512	10,35	86,6
17,050	-0,160	-0,010	0,087	-0,0038	-2,500E-4	0,002	99,560	10,35	
17,100	-0,160	-0,005	0,070	-0,0038	-1,250E-4	0,002	99,521	10,35	
17,150	-0,160	0,000	-6,245E-16	-0,0038	0,000	5,746E-17	99,512	10,35	
17,200	-0,160	-0,005	-0,052	-0,0038	-1,250E-4	-0,001	99,519	10,36	
17,250	-0,160	-0,010	-0,227	-0,0038	-2,500E-4	-0,005	99,519	10,35	
17,300	-0,162	-0,010	-0,593	-0,0039	-2,500E-4	-0,014	99,512	10,35	
17,350	-0,162	-0,063	-0,925	-0,0039	-0,002	-0,022	99,532	10,36	
17,400	-0,162	-0,131	-0,855	-0,0039	-0,003	-0,020	99,519	10,36	
17,450	-0,179	-0,168	-0,332	-0,0043	-0,004	-0,008	99,722	10,35	
17,500	-0,184	-0,162	0,017	-0,0044	-0,004	4,167E-4	99,820	10,36	86,5
17,550	-0,190	-0,131	-0,140	-0,0045	-0,003	-0,003	99,833	10,36	
17,600	-0,199	-0,162	-0,489	-0,0048	-0,004	-0,012	99,899	10,36	
17,650	-0,203	-0,209	-0,628	-0,0048	-0,005	-0,015	100,032	10,36	
17,700	-0,220	-0,230	-0,611	-0,0053	-0,006	-0,015	100,225	10,36	
17,750	-0,232	-0,251	-0,698	-0,0056	-0,006	-0,017	100,443	10,36	
17,800	-0,239	-0,304	-0,506	-0,0057	-0,007	-0,012	100,500	10,36	
17,850	-0,259	-0,346	0,297	-0,0062	-0,008	0,007	100,869	10,36	
17,900	-0,284	-0,288	1,169	-0,0068	-0,007	0,028	101,105	10,37	
17,950	-0,291	-0,178	1,344	-0,0069	-0,004	0,032	101,232	10,37	
18,000	-0,294	-0,120	0,942	-0,0070	-0,003	0,022	101,243	10,37	86,3
18,050	-0,303	-0,110	0,628	-0,0072	-0,003	0,015	101,295	10,36	
18,100	-0,308	-0,073	0,471	-0,0074	-0,002	0,011	101,354	10,37	
18,150	-0,309	-0,037	0,052	-0,0074	-8,750E-4	0,001	101,341	10,37	
18,200	-0,309	-0,052	-0,593	-0,0074	-0,001	-0,014	101,374	10,37	
18,250	-0,313	-0,115	-0,960	-0,0075	-0,003	-0,023	101,376	10,37	
18,300	-0,320	-0,173	-0,716	-0,0077	-0,004	-0,017	101,488	10,37	
18,350	-0,333	-0,204	-0,017	-0,0080	-0,005	-4,167E-4	101,623	10,37	
18,400	-0,341	-0,178	0,698	-0,0081	-0,004	0,017	101,726	10,37	
18,450	-0,353	-0,115	1,065	-0,0084	-0,003	0,025	101,881	10,38	
18,500	-0,353	-0,052	0,925	-0,0084	-0,001	0,022	101,938	10,37	86,2
18,550	-0,355	-0,010	0,524	-0,0085	-2,500E-4	0,013	101,929	10,37	
18,600	-0,355	-0,005	0,122	-0,0085	-1,250E-4	0,003	101,905	10,37	
18,650	-0,355	-0,005	-0,122	-0,0085	-1,250E-4	-0,003	101,844	10,37	
18,700	-0,355	-0,021	-0,157	-0,0085	-5,000E-4	-0,004	101,837	10,37	
18,750	-0,357	-0,031	-0,070	-0,0085	-7,500E-4	-0,002	101,875	10,37	
18,800	-0,360	-0,026	0,017	-0,0086	-6,250E-4	4,167E-4	101,927	10,38	
18,850	-0,360	-0,021	-1,561E-15	-0,0086	-5,000E-4	-3,578E-17	101,907	10,38	
18,900	-0,360	-0,026	-0,035	-0,0086	-6,250E-4	-8,333E-4	101,883	10,38	
18,950	-0,363	-0,031	4,961E-15	-0,0087	-7,500E-4	8,674E-17	101,870	10,38	
19,000	-0,364	-0,026	0,052	-0,0087	-6,250E-4	0,001	101,851	10,38	86,1
19,050	-0,364	-0,021	0,052	-0,0087	-5,000E-4	0,001	101,914	10,38	
19,100	-0,366	-0,021	0,035	-0,0087	-5,000E-4	8,333E-4	101,879	10,39	
19,150	-0,368	-0,021	0,035	-0,0088	-5,000E-4	8,333E-4	101,875	10,38	
19,200	-0,368	-0,016	0,017	-0,0088	-3,750E-4	4,167E-4	101,866	10,38	
19,250	-0,369	-0,016	-0,035	-0,0088	-3,750E-4	-8,333E-4	101,892	10,39	
19,300	-0,369	-0,021	-0,070	-0,0088	-5,000E-4	-0,002	101,875	10,39	
19,350	-0,371	-0,026	-0,035	-0,0089	-6,250E-4	-8,333E-4	101,861	10,39	
19,400	-0,372	-0,026	0,035	-0,0089	-6,250E-4	8,333E-4	101,855	10,39	
19,450	-0,374	-0,021	0,070	-0,0089	-5,000E-4	0,002	101,853	10,39	
19,500	-0,374	-0,016	0,035	-0,0089	-3,750E-4	8,333E-4	101,853	10,39	86,1
19,550	-0,375	-0,016	-0,017	-0,0090	-3,750E-4	-4,167E-4	101,851	10,40	
19,600	-0,375	-0,021	-0,035	-0,0090	-5,000E-4	-8,333E-4	101,901	10,39	
19,650	-0,377	-0,021	-4,927E-15	-0,0090	-5,000E-4	-2,982E-17	101,864	10,40	
19,700	-0,379	-0,021	0,035	-0,0090	-5,000E-4	8,333E-4	101,896	10,40	
19,750	-0,379	-0,016	0,017	-0,0090	-3,750E-4	4,167E-4	101,881	10,40	
19,800	-0,380	-0,016	-0,017	-0,0091	-3,750E-4	-4,167E-4	101,851	10,40	
19,850	-0,380	-0,021	-0,017	-0,0091	-5,000E-4	-4,167E-4	101,851	10,39	
19,900	-0,382	-0,021	0,035	-0,0091	-5,000E-4	8,333E-4	101,888	10,40	
19,950	-0,383	-0,016	0,052	-0,0092	-3,750E-4	0,001	101,840	10,40	
20,000	-0,383	-0,010	4,927E-15	-0,0092	-2,500E-4	2,982E-17	101,881	10,40	86,0
20,050	-0,383	-0,016	-0,035	-0,0092	-3,750E-4	-8,333E-4	101,831	10,40	
20,100	-0,385	-0,021	0,000	-0,0092	-5,000E-4	0,000	101,831	10,40	
20,150	-0,386	-0,016	0,035	-0,0092	-3,750E-4	8,333E-4	101,866	10,40	
20,200	-0,386	-0,010	-4,927E-15	-0,0092	-2,500E-4	-2,982E-17	101,870	10,40	
20,250	-0,386	-0,016	-0,035	-0,0092	-3,750E-4	-8,333E-4	101,888	10,40	
20,300	-0,388	-0,021	9,021E-16	-0,0093	-5,000E-4	2,168E-17	101,875	10,41	
20,350	-0,390	-0,016	0,052	-0,0093	-3,750E-4	0,001	101,875	10,40	
20,400	-0,390	-0,010	0,035	-0,0093	-2,500E-4	8,333E-4	101,864	10,41	
20,450	-0,390	-0,010	-0,017	-0,0093	-2,500E-4	-4,167E-4	101,877	10,41	
20,500	-0,391	-0,016	-0,035	-0,0093	-3,750E-4	-8,333E-4	101,877	10,41	86,0
20,550	-0,391	-0,016	-0,017	-0,0093	-3,750E-4	-4,167E-4	101,875	10,41	
20,600	-0,393	-0,016	0,017	-0,0094	-3,750E-4	4,167E-4	101,824	10,42	
20,650	-0,393	-0,016	0,035	-0,0094	-3,750E-4	8,333E-4	101,879	10,41	
20,700	-0,394	-0,010	0,035	-0,0094	-2,500E-4	8,333E-4	101,914	10,42	
20,750	-0,394	-0,010	9,194E-16	-0,0094	-2,500E-4	2,223E-17	101,824	10,42	
20,800	-0,394	-0,010	-0,035	-0,0094	-2,500E-4	-8,333E-4	101,881	10,41	
20,850	-0,396	-0,016	-0,035	-0,0094	-3,750E-4	-8,333E-4	101,846	10,42	
20,900	-0,396	-0,016	-0,017	-0,0094	-3,750E-4	-4,167E-4	101,855	10,42	
20,950	-0,397	-0,016	0,017	-0,0095	-3,750E-4	4,167E-4	101,883	10,42	
21,000	-0,397	-0,016	0,035	-0,0095	-3,750E-4	8,333E-4	101,866	10,42	85,9
21,050	-0,399	-0,010	0,017	-0,0095	-2,500E-4	4,167E-4	101,877	10,42	
21,100	-0,399	-0,010	-0,035	-0,0095	-2,500E-4	-8,333E-4	101,851	10,42	
21,150	-0,399	-0,016	-0,052	-0,0095	-3,750E-4	-0,001	101,835	10,42	
21,200	-0,401	-0,021	-6,245E-16	-0,0096	-5,000E-4	-1,464E-17	101,851	10,41	
21,250	-0,402	-0,016	0,052	-0,0096	-3,750E-4	0,001	101,855	10,42	
21,300	-0,402	-0,010	0,052	-0,0096	-2,500E-4	0,001	101,879	10,42	
21,350	-0,402	-0,010	0,017	-0,0096	-2,500E-4	4,167E-4	101,859	10,43	
21,400	-0,404	-0,010	-8,032E-15	-0,0096	-2,500E-4	-1,518E-17	101,872	10,42	
21,450	-0,404	-0,010	-0,017	-0,0096	-2,500E-4	-4,167E-4	101,855	10,43	
21,500	-0,404	-0,010	-0,035	-0,0096	-2,500E-4	-8,333E-4	101,872	10,43	85,9
21,550	-0,405	-0,016	-0,017	-0,0097	-3,750E-4	-4,167E-4	101,883	10,43	
21,600	-0,405	-0,016	0,017	-0,0097	-3,750E-4	4,167E-4	101,857	10,42	
21,650	-0,407	-0,010	0,035	-0,0097	-2,500E-4	8,333E-4	101,892	10,43	
21,700	-0,407	-0,010	-9,194E-16	-0,0097	-2,500E-4	-2,223E-17	101,861	10,42	
21,750	-0,407	-0,010	-0,035	-0,0097	-2,500E-4	-8,333E-4	101,872	10,43	
21,800	-0,408	-0,016	-0,017	-0,0097	-3,750E-4	-4,167E-4	101,875	10,43	
21,850	-0,408	-0,016	0,017	-0,0097	-3,750E-4	4,167E-4	101,829	10,44	
21,900	-0,410	-0,010	0,035	-0,0098	-2,500E-4	8,333E-4	101,879	10,43	
21,950	-0,410	-0,010	0,017	-0,0098	-2,500E-4	4,167E-4	101,853	10,43	
22,000	-0,410	-0,010	8,032E-15	-0,0098	-2,500E-4	1,518E-17	101,881	10,43	85,9
22,050	-0,412	-0,010	6,245E-16	-0,0098	-2,500E-4	1,518E-17	101,875	10,43	
22,100	-0,412	-0,010	-0,017	-0,0098	-2,500E-4	-4,167E-4	101,840	10,44	
22,150	-0,412	-0,010	-0,035	-0,0098	-2,500E-4	-8,333E-4	101,840	10,44	
22,200	-0,413	-0,016	-0,017	-0,0099	-3,750E-4	-4,167E-4	101,864	10,44	
22,250	-0,413	-0,016	0,017	-0,0099	-3,750E-4	4,167E-4	101,848	10,43	
22,300	-0,415	-0,010	0,035	-0,0099	-2,500E-4	8,333E-4	101,853	10,44	
22,350	-0,415	-0,010	0,017	-0,0099	-2,500E-4	4,167E-4	101,859	10,44	
22,400	-0,415	-0,010	-6,245E-16	-0,0099	-2,500E-4	-1,518E-17	101,883	10,45	
22,450	-0,416	-0,010	-8,032E-15	-0,0099	-2,500E-4	-1,518E-17	101,861	10,44	
22,500	-0,416	-0,010	6,245E-16	-0,0099	-2,500E-4	1,518E-17	101,872	10,44	85,8
22,550	-0,416	-0,010	8,032E-15	-0,0099	-2,500E-4	1,518E-17	101,844	10,44	
22,600	-0,418	-0,010	0,000	-0,0100	-2,500E-4	0,000	101,912	10,45	
22,650	-0,418	-0,010	-8,032E-15	-0,0100	-2,500E-4	-1,518E-17	101,840	10,44	
22,700	-0,418	-0,010	-6,245E-16	-0,0100	-2,500E-4	-1,518E-17	101,827	10,44	
22,750	-0,419	-0,010	8,032E-15	-0,0100	-2,500E-4	1,518E-17	101,866	10,45	
22,800	-0,419	-0,010	6,245E-16	-0,0100	-2,500E-4	1,518E-17	101,868	10,45	
22,850	-0,419	-0,010	-7,407E-15	-0,0100	-2,500E-4	0,000	101,837	10,45	
22,900	-0,421	-0,010	-6,245E-16	-0,0100	-2,500E-4	-1,518E-17	101,861	10,45	
22,950	-0,421	-0,010	6,783E-15	-0,0100	-2,500E-4	-1,518E-17	101,851	10,45	
23,000	-0,421	-0,010	6,245E-16	-0,0100	-2,500E-4	1,518E-17	101,861	10,45	85,7
23,050	-0,423	-0,010	-6,783E-15	-0,0101	-2,500E-4	1,518E-17	101,859	10,46	
23,100	-0,423	-0,010	0,000	-0,0101	-2,500E-4	0,000	101,824	10,45	
23,150	-0,423	-0,010	6,783E-15	-0,0101	-2,500E-4	-1,518E-17	101,844	10,45	
23,200	-0,424	-0,010	-6,245E-16	-0,0101	-2,500E-4	-1,518E-17	101,820	10,46	
23,250	-0,424	-0,010	-6,783E-15	-0,0101	-2,500E-4	1,518E-17	101,842	10,46	
23,300	-0,424	-0,010	6,245E-16	-0,0101	-2,500E-4	1,518E-17	101,831	10,46	
23,350	-0,426	-0,010	7,407E-15	-0,0102	-2,500E-4	0,000	101,846	10,46	
23,400	-0,426	-0,010	-6,245E-16	-0,0102	-2,500E-4	-1,518E-17	101,813	10,46	
23,450	-0,426	-0,010	-8,032E-15	-0,0102	-2,500E-4	-1,518E-17	101,881	10,46	
23,500	-0,427	-0,010	6,245E-16	-0,0102	-2,500E-4	1,518E-17	101,855	10,46	85,7
23,550	-0,427	-0,010	8,032E-15	-0,0102	-2,500E-4	1,518E-17	101,875	10,45	
23,600	-0,427	-0,010	0,000	-0,0102	-2,500E-4	0,000	101,851	10,46	
23,650	-0,429	-0,010	-8,032E-15	-0,0102	-2,500E-4	-1,518E-17	101,861	10,47	
23,700	-0,429	-0,010	-6,245E-16	-0,0102	-2,500E-4	-1,518E-17	101,848	10,47	
23,750	-0,429	-0,010	0,017	-0,0102	-2,500E-4	4,167E-4	101,829	10,47	
23,800	-0,430	-0,010	0,035	-0,0103	-2,500E-4	8,333E-4	101,837	10,47	
23,850	-0,430	-0,005	0,017	-0,0103	-1,250E-4	4,167E-4	101,855	10,47	
23,900	-0,430	-0,005	-0,017	-0,0103	-1,250E-4	-4,167E-4	101,813	10,47	
23,950	-0,430	-0,010	-0,035	-0,0103	-2,500E-4	-8,333E-4	101,857	10,47	
24,000	-0,432	-0,010	-0,017	-0,0103	-2,500E-4	-4,167E-4	101,831	10,47	85,7
24,050	-0,432	-0,010	6,245E-16	-0,0103	-2,500E-4	1,518E-17	101,809	10,47	
24,100	-0,432	-0,010	-7,407E-15	-0,0103	-2,500E-4	0,000	101,824	10,47	
24,150	-0,434	-0,010	-6,245E-16	-0,0103	-2,500E-4	-1,518E-17	101,857	10,47	
24,200	-0,434	-0,010	6,783E-15	-0,0103	-2,500E-4	-1,518E-17	101,881	10,47	
24,250	-0,434	-0,010	6,245E-16	-0,0103	-2,500E-4	1,518E-17	101,844	10,47	
24,300	-0,435	-0,010	-6,783E-15	-0,0104	-2,500E-4	1,518E-17	101,853	10,47	
24,350	-0,435	-0,010	0,000	-0,0104	-2,500E-4	-5,800E-17	101,877	10,47	
24,400	-0,435	-0,010	6,783E-15	-0,0104	-2,500E-4	-7,264E-17	101,824	10,48	
24,450	-0,437	-0,010	-6,245E-16	-0,0104	-2,500E-4	4,283E-17	101,827	10,48	
24,500	-0,437	-0,010	-6,783E-15	-0,0104	-2,500E-4	1,301E-16	101,861	10,48	85,7
24,550	-0,437	-0,010	0,017	-0,0104	-2,500E-4	4,167E-4	101,851	10,48	
24,600	-0,438	-0,010	0,035	-0,0105	-2,500E-4	8,333E-4	101,855	10,48	
24,650	-0,438	-0,005	0,017	-0,0105	-1,250E-4	4,167E-4	101,835	10,49	
24,700	-0,438	-0,005	-0,017	-0,0105	-1,250E-4	-4,167E-4	101,846	10,48	
24,750	-0,438	-0,010	-0,017	-0,0105	-2,500E-4	-4,167E-4	101,846	10,48	
24,800	-0,440	-0,010	0,017	-0,0105	-2,500E-4	4,167E-4	101,837	10,49	
24,850	-0,440	-0,005	0,017	-0,0105	-1,250E-4	4,167E-4	101,853	10,49	
24,900	-0,440	-0,005	-0,017	-0,0105	-1,250E-4	-4,167E-4	101,859	10,48	
24,950	-0,440	-0,010	-0,035	-0,0105	-2,500E-4	-8,333E-4	101,840	10,48	
25,000	-0,441	-0,010	-0,017	-0,0105	-2,500E-4	-4,167E-4	101,842	10,49	85,7
25,050	-0,441	-0,010	6,245E-16	-0,0105	-2,500E-4	1,518E-17	101,837	10,49	
25,100	-0,441	-0,010	0,017	-0,0105	-2,500E-4	4,167E-4	101,835	10,49	
25,150	-0,443	-0,010	0,035	-0,0106	-2,500E-4	8,333E-4	101,811	10,49	
25,200	-0,443	-0,005	0,017	-0,0106	-1,250E-4	4,167E-4	101,835	10,49	
25,250	-0,443	-0,005	-0,017	-0,0106	-1,250E-4	-4,167E-4	101,851	10,48	
25,300	-0,443	-0,010	-0,035	-0,0106	-2,500E-4	-8,333E-4	101,842	10,50	
25,350	-0,445	-0,010	-0,017	-0,0106	-2,500E-4	-4,167E-4	101,842	10,49	
25,400	-0,445	-0,010	-6,245E-16	-0,0106	-2,500E-4	-1,464E-17	101,840	10,50	
25,450	-0,445	-0,010	0,017	-0,0106	-2,500E-4	4,167E-4	101,848	10,49	
25,500	-0,446	-0,010	0,035	-0,0106	-2,500E-4	8,333E-4	101,848	10,50	85,8
25,550	-0,446	-0,005	0,017	-0,0106	-1,250E-4	4,167E-4	101,829	10,50	
25,600	-0,446	-0,005	-0,017	-0,0106	-1,250E-4	-4,167E-4	101,800	10,50	
25,650	-0,446	-0,010	-0,017	-0,0106	-2,500E-4	-4,167E-4	101,827	10,50	
25,700	-0,448	-0,010	0,017	-0,0107	-2,500E-4	4,167E-4	101,792	10,50	
25,750	-0,448	-0,005	0,017	-0,0107	-1,250E-4	4,167E-4	101,818	10,50	
25,800	-0,448	-0,005	-0,017	-0,0107	-1,250E-4	-4,167E-4	101,820	10,51	
25,850	-0,448	-0,010	-0,035	-0,0107	-2,500E-4	-8,333E-4	101,809	10,51	
25,900	-0,449	-0,010	-0,017	-0,0107	-2,500E-4	-4,167E-4	101,844	10,51	
25,950	-0,449	-0,010	-8,032E-15	-0,0107	-2,500E-4	1,588E-16	101,820	10,51	
26,000	-0,449	-0,010	0,017	-0,0107	-2,500E-4	4,167E-4	101,837	10,50	85,8
26,050	-0,451	-0,010	0,035	-0,0108	-2,500E-4	8,333E-4	101,840	10,50	
26,100	-0,451	-0,005	0,017	-0,0108	-1,250E-4	4,167E-4	101,818	10,51	
26,150	-0,451	-0,005	-0,017	-0,0108	-1,250E-4	-4,167E-4	101,840	10,51	
26,200	-0,451	-0,010	-0,017	-0,0108	-2,500E-4	-4,167E-4	101,835	10,51	
26,250	-0,452	-0,010	0,017	-0,0108	-2,500E-4	4,167E-4	101,853	10,51	
26,300	-0,452	-0,005	0,017	-0,0108	-1,250E-4	4,167E-4	101,837	10,51	
26,350	-0,452	-0,005	-0,017	-0,0108	-1,250E-4	-4,167E-4	101,820	10,52	
26,400	-0,452	-0,010	-0,035	-0,0108	-2,500E-4	-8,333E-4	101,842	10,52	
26,450	-0,454	-0,010	-0,017	-0,0108	-2,500E-4	-4,167E-4	101,881	10,51	
26,500	-0,454	-0,010	6,245E-16	-0,0108	-2,500E-4	1,518E-17	101,842	10,52	85,9
26,550	-0,454	-0,010	0,017	-0,0108	-2,500E-4	4,167E-4	101,835	10,52	
26,600	-0,456	-0,010	0,035	-0,0109	-2,500E-4	8,333E-4	101,859	10,52	
26,650	-0,456	-0,005	0,017	-0,0109	-1,250E-4	4,167E-4	101,861	10,51	
26,700	-0,456	-0,005	-0,017	-0,0109	-1,250E-4	-4,167E-4	101,818	10,52	
26,750	-0,456	-0,010	-0,017	-0,0109	-2,500E-4	-4,167E-4	101,837	10,52	
26,800	-0,457	-0,010	0,017	-0,0109	-2,500E-4	4,167E-4	101,846	10,52	
26,850	-0,457	-0,005	0,017	-0,0109	-1,250E-4	4,167E-4	101,835	10,51	
26,900	-0,457	-0,005	-0,017	-0,0109	-1,250E-4	-4,167E-4	101,822	10,52	
26,950	-0,457	-0,010	-0,035	-0,0109	-2,500E-4	-8,333E-4	101,857	10,52	
27,000	-0,459	-0,010	-0,017	-0,0109	-2,500E-4	-4,167E-4	101,818	10,53	86,0
27,050	-0,459	-0,010	8,032E-15	-0,0109	-2,500E-4	-1,588E-16	101,831	10,53	
27,100	-0,459	-0,010	0,017	-0,0109	-2,500E-4	4,167E-4	101,807	10,53	
27,150	-0,460	-0,010	0,035	-0,0110	-2,500E-4	8,333E-4	101,855	10,53	
27,200	-0,460	-0,005	0,017	-0,0110	-1,250E-4	4,167E-4	101,842	10,53	
27,250	-0,460	-0,005	-0,017	-0,0110	-1,250E-4	-4,167E-4	101,848	10,53	
27,300	-0,460	-0,010	-0,035	-0,0110	-2,500E-4	-8,333E-4	101,855	10,53	
27,350	-0,462	-0,010	-0,017	-0,0110	-2,500E-4	-4,167E-4	101,816	10,53	
27,400	-0,462	-0,010	-8,032E-15	-0,0110	-2,500E-4	1,588E-16	101,864	10,53	
27,450	-0,462	-0,010	0,017	-0,0110	-2,500E-4	4,167E-4	101,837	10,54	
27,500	-0,463	-0,010	0,035	-0,0111	-2,500E-4	8,333E-4	101,837	10,54	86,1
27,550	-0,463	-0,005	0,017	-0,0111	-1,250E-4	4,167E-4	101,822	10,53	
27,600	-0,463	-0,005	-0,017	-0,0111	-1,250E-4	-4,167E-4	101,831	10,54	
27,650	-0,463	-0,010	-0,035	-0,0111	-2,500E-4	-8,333E-4	101,807	10,54	
27,700	-0,465	-0,010	-0,017	-0,0111	-2,500E-4	-4,167E-4	101,835	10,54	
27,750	-0,465	-0,010	8,032E-15	-0,0111	-2,500E-4	-1,588E-16	101,813	10,54	
27,800	-0,465	-0,010	0,017	-0,0111	-2,500E-4	4,167E-4	101,835	10,54	
27,850	-0,467	-0,010	0,035	-0,0111	-2,500E-4	8,333E-4	101,868	10,54	
27,900	-0,467	-0,005	0,017	-0,0111	-1,250E-4	4,167E-4	101,824	10,55	
27,950	-0,467	-0,005	-0,017	-0,0111	-1,250E-4	-4,167E-4	101,816	10,55	
28,000	-0,467	-0,010	-0,035	-0,0111	-2,500E-4	-8,333E-4	101,809	10,55	86,2
28,050	-0,468	-0,010	-0,017	-0,0112	-2,500E-4	-4,167E-4	101,837	10,55	
28,100	-0,468	-0,010	-7,407E-15	-0,0112	-2,500E-4	1,735E-16	101,827	10,54	
28,150	-0,468	-0,010	0,017	-0,0112	-2,500E-4	4,167E-4	101,840	10,56	
28,200	-0,470	-0,010	0,035	-0,0112	-2,500E-4	8,333E-4	101,853	10,55	
28,250	-0,470	-0,005	0,017	-0,0112	-1,250E-4	4,167E-4	101,818	10,55	
28,300	-0,470	-0,005	-0,017	-0,0112	-1,250E-4	-4,167E-4	101,840	10,56	
28,350	-0,470	-0,010	-0,035	-0,0112	-2,500E-4	-8,333E-4	101,809	10,55	
28,400	-0,471	-0,010	-0,017	-0,0112	-2,500E-4	-4,167E-4	101,859	10,55	
28,450	-0,471	-0,010	6,783E-15	-0,0112	-2,500E-4	-1,881E-16	101,844	10,56	
28,500	-0,471	-0,010	0,017	-0,0112	-2,500E-4	4,167E-4	101,837	10,56	86,3
28,550	-0,473	-0,010	0,035	-0,0113	-2,500E-4	8,333E-4	101,835	10,56	
