Time (s) Run #1	Angle (rad) Run #1	Angular Velocity (rad/s) Run #1	Angular Acceleration (rad/s²) Run #1	Position (m) Run #1	Velocity (m/s) Run #1	Acceleration (m/s²) Run #1	Absolute Pressure (kPa) Run #1	Temperature, Ch P2 (°C) Run #1	Temperature, Ch P3 (°C) Run #1
14,650	-0,287	-0,010	-0,035	-0,0069	-2,500E-4	-8,333E-4	101,680	6,83	
14,700	-0,289	-0,010	0,017	-0,0069	-2,500E-4	4,167E-4	101,702	6,82	
14,750	-0,289	-0,005	0,017	-0,0069	-1,250E-4	4,167E-4	101,669	6,82	
14,800	-0,289	-0,005	-0,017	-0,0069	-1,250E-4	-4,167E-4	101,676	6,82	
14,850	-0,289	-0,010	-0,035	-0,0069	-2,500E-4	-8,333E-4	101,680	6,82	
14,900	-0,291	-0,010	-0,017	-0,0069	-2,500E-4	-4,167E-4	101,660	6,83	
14,950	-0,291	-0,010	0,000	-0,0069	-2,500E-4	-2,873E-17	101,706	6,82	
15,000	-0,291	-0,010	0,017	-0,0069	-2,500E-4	4,167E-4	101,704	6,82	80,6
15,050	-0,292	-0,010	0,035	-0,0070	-2,500E-4	8,333E-4	101,674	6,82	
15,100	-0,292	-0,005	0,017	-0,0070	-1,250E-4	4,167E-4	101,695	6,82	
15,150	-0,292	-0,005	-0,017	-0,0070	-1,250E-4	-4,167E-4	101,669	6,83	
15,200	-0,292	-0,010	-0,017	-0,0070	-2,500E-4	-4,167E-4	101,724	6,82	
15,250	-0,294	-0,010	0,035	-0,0070	-2,500E-4	8,333E-4	101,700	6,82	
15,300	-0,294	-0,005	0,052	-0,0070	-1,250E-4	0,001	101,684	6,83	
15,350	-0,294	0,000	-3,123E-16	-0,0070	0,000	-7,318E-18	101,695	6,81	
15,400	-0,294	-0,005	-0,052	-0,0070	-1,250E-4	-0,001	101,663	6,82	
15,450	-0,294	-0,010	-0,035	-0,0070	-2,500E-4	-8,333E-4	101,706	6,82	
15,500	-0,295	-0,010	0,035	-0,0071	-2,500E-4	8,333E-4	101,684	6,82	80,6
15,550	-0,295	-0,005	0,052	-0,0071	-1,250E-4	0,001	101,676	6,81	
15,600	-0,295	0,000	-3,123E-16	-0,0071	0,000	-1,231E-16	101,689	6,82	
15,650	-0,295	-0,005	-0,052	-0,0071	-1,250E-4	-0,001	101,702	6,81	
15,700	-0,295	-0,010	-0,035	-0,0071	-2,500E-4	-8,333E-4	101,702	6,82	
15,750	-0,297	-0,010	0,035	-0,0071	-2,500E-4	8,333E-4	101,682	6,82	
15,800	-0,297	-0,005	0,070	-0,0071	-1,250E-4	0,002	101,691	6,81	
15,850	-0,297	0,000	0,035	-0,0071	0,000	8,333E-4	101,669	6,82	
15,900	-0,297	0,000	-0,035	-0,0071	0,000	-8,333E-4	101,684	6,81	
15,950	-0,297	-0,005	-0,070	-0,0071	-1,250E-4	-0,002	101,708	6,81	
16,000	-0,297	-0,010	-0,035	-0,0071	-2,500E-4	-8,333E-4	101,689	6,81	80,6
16,050	-0,298	-0,010	0,035	-0,0071	-2,500E-4	8,333E-4	101,665	6,81	
16,100	-0,298	-0,005	0,052	-0,0071	-1,250E-4	0,001	101,676	6,82	
16,150	-0,298	0,000	-3,123E-16	-0,0071	0,000	-7,589E-18	101,693	6,81	
16,200	-0,298	-0,005	-0,052	-0,0071	-1,250E-4	-0,001	101,693	6,81	
16,250	-0,298	-0,010	-0,035	-0,0071	-2,500E-4	-8,333E-4	101,656	6,82	
16,300	-0,300	-0,010	0,035	-0,0072	-2,500E-4	8,333E-4	101,656	6,81	
16,350	-0,300	-0,005	0,052	-0,0072	-1,250E-4	0,001	101,671	6,81	
16,400	-0,300	0,000	-6,245E-16	-0,0072	0,000	1,409E-17	101,639	6,82	
16,450	-0,300	-0,005	-0,052	-0,0072	-1,250E-4	-0,001	101,719	6,82	
16,500	-0,300	-0,010	-0,035	-0,0072	-2,500E-4	-8,333E-4	101,700	6,82	80,5
16,550	-0,302	-0,010	0,035	-0,0072	-2,500E-4	8,333E-4	101,669	6,81	
16,600	-0,302	-0,005	0,070	-0,0072	-1,250E-4	0,002	101,680	6,81	
16,650	-0,302	0,000	0,035	-0,0072	0,000	8,333E-4	101,693	6,81	
16,700	-0,302	0,000	-0,035	-0,0072	0,000	-8,333E-4	101,698	6,81	
16,750	-0,302	-0,005	-0,070	-0,0072	-1,250E-4	-0,002	101,717	6,81	
16,800	-0,302	-0,010	-0,035	-0,0072	-2,500E-4	-8,333E-4	101,671	6,81	
16,850	-0,303	-0,010	0,035	-0,0072	-2,500E-4	8,333E-4	101,676	6,81	
16,900	-0,303	-0,005	0,070	-0,0072	-1,250E-4	0,002	101,667	6,81	
16,950	-0,303	0,000	0,035	-0,0072	0,000	8,333E-4	101,715	6,81	
17,000	-0,303	0,000	-0,035	-0,0072	0,000	-8,333E-4	101,669	6,81	80,5
17,050	-0,303	-0,005	-0,070	-0,0072	-1,250E-4	-0,002	101,680	6,81	
17,100	-0,303	-0,010	-0,035	-0,0072	-2,500E-4	-8,333E-4	101,678	6,81	
17,150	-0,305	-0,010	0,035	-0,0073	-2,500E-4	8,333E-4	101,687	6,81	
17,200	-0,305	-0,005	0,052	-0,0073	-1,250E-4	0,001	101,674	6,81	
17,250	-0,305	0,000	3,123E-16	-0,0073	0,000	-2,141E-17	101,695	6,81	
17,300	-0,305	-0,005	-0,052	-0,0073	-1,250E-4	-0,001	101,656	6,81	
17,350	-0,305	-0,010	-0,035	-0,0073	-2,500E-4	-8,333E-4	101,700	6,81	
17,400	-0,306	-0,010	0,035	-0,0073	-2,500E-4	8,333E-4	101,691	6,81	
17,450	-0,306	-0,005	0,052	-0,0073	-1,250E-4	0,001	101,663	6,80	
17,500	-0,306	0,000	3,123E-16	-0,0073	0,000	7,318E-18	101,671	6,81	80,5
17,550	-0,306	-0,005	-0,052	-0,0073	-1,250E-4	-0,001	101,693	6,81	
17,600	-0,306	-0,010	-0,035	-0,0073	-2,500E-4	-8,333E-4	101,715	6,81	
17,650	-0,308	-0,010	0,035	-0,0074	-2,500E-4	8,333E-4	101,711	6,80	
17,700	-0,308	-0,005	0,052	-0,0074	-1,250E-4	0,001	101,663	6,80	
17,750	-0,308	0,000	3,123E-16	-0,0074	0,000	-1,081E-16	101,656	6,81	
17,800	-0,308	-0,005	-0,052	-0,0074	-1,250E-4	-0,001	101,665	6,81	
17,850	-0,308	-0,010	-0,035	-0,0074	-2,500E-4	-8,333E-4	101,674	6,81	
17,900	-0,309	-0,010	0,017	-0,0074	-2,500E-4	4,167E-4	101,665	6,81	
17,950	-0,309	-0,005	0,017	-0,0074	-1,250E-4	4,167E-4	101,693	6,80	
18,000	-0,309	-0,005	-0,017	-0,0074	-1,250E-4	-4,167E-4	101,687	6,81	80,5
18,050	-0,309	-0,010	-0,017	-0,0074	-2,500E-4	-4,167E-4	101,680	6,80	
18,100	-0,311	-0,010	0,035	-0,0074	-2,500E-4	8,333E-4	101,702	6,81	
18,150	-0,311	-0,005	0,052	-0,0074	-1,250E-4	0,001	101,656	6,80	
18,200	-0,311	0,000	6,245E-16	-0,0074	0,000	1,491E-17	101,674	6,80	
18,250	-0,311	-0,005	-0,052	-0,0074	-1,250E-4	-0,001	101,654	6,80	
18,300	-0,311	-0,010	-0,035	-0,0074	-2,500E-4	-8,333E-4	101,713	6,80	
18,350	-0,313	-0,010	0,035	-0,0075	-2,500E-4	8,333E-4	101,684	6,81	
18,400	-0,313	-0,005	0,052	-0,0075	-1,250E-4	0,001	101,674	6,81	
18,450	-0,313	0,000	6,245E-16	-0,0075	0,000	4,364E-17	101,674	6,80	
18,500	-0,313	-0,005	-0,052	-0,0075	-1,250E-4	-0,001	101,671	6,80	80,5
18,550	-0,313	-0,010	-0,035	-0,0075	-2,500E-4	-8,333E-4	101,691	6,81	
18,600	-0,314	-0,010	0,035	-0,0075	-2,500E-4	8,333E-4	101,693	6,80	
18,650	-0,314	-0,005	0,070	-0,0075	-1,250E-4	0,002	101,713	6,80	
18,700	-0,314	0,000	0,052	-0,0075	0,000	0,001	101,711	6,81	
18,750	-0,314	0,000	0,000	-0,0075	0,000	8,674E-17	101,698	6,81	
18,800	-0,314	0,000	-0,052	-0,0075	0,000	-0,001	101,687	6,81	
18,850	-0,314	-0,005	-0,070	-0,0075	-1,250E-4	-0,002	101,641	6,81	
18,900	-0,314	-0,010	-0,035	-0,0075	-2,500E-4	-8,333E-4	101,663	6,81	
18,950	-0,316	-0,010	0,035	-0,0075	-2,500E-4	8,333E-4	101,643	6,81	
19,000	-0,316	-0,005	0,052	-0,0075	-1,250E-4	0,001	101,667	6,80	80,5
19,050	-0,316	0,000	3,123E-16	-0,0075	0,000	7,318E-18	101,667	6,80	
19,100	-0,316	-0,005	-0,052	-0,0075	-1,250E-4	-0,001	101,684	6,80	
19,150	-0,316	-0,010	-0,035	-0,0075	-2,500E-4	-8,333E-4	101,695	6,81	
19,200	-0,317	-0,010	0,017	-0,0076	-2,500E-4	4,167E-4	101,698	6,81	
19,250	-0,317	-0,005	0,017	-0,0076	-1,250E-4	4,167E-4	101,698	6,81	
19,300	-0,317	-0,005	-0,017	-0,0076	-1,250E-4	-4,167E-4	101,680	6,81	
19,350	-0,317	-0,010	-0,017	-0,0076	-2,500E-4	-4,167E-4	101,660	6,81	
19,400	-0,319	-0,010	0,017	-0,0076	-2,500E-4	4,167E-4	101,704	6,81	
19,450	-0,319	-0,005	0,017	-0,0076	-1,250E-4	4,167E-4	101,684	6,81	
19,500	-0,319	-0,005	-0,017	-0,0076	-1,250E-4	-4,167E-4	101,680	6,80	80,5
19,550	-0,319	-0,010	-0,017	-0,0076	-2,500E-4	-4,167E-4	101,678	6,81	
19,600	-0,320	-0,010	0,035	-0,0077	-2,500E-4	8,333E-4	101,684	6,80	
19,650	-0,320	-0,005	0,052	-0,0077	-1,250E-4	0,001	101,700	6,80	
19,700	-0,320	0,000	-6,245E-16	-0,0077	0,000	-1,306E-16	101,663	6,81	
19,750	-0,320	-0,005	-0,052	-0,0077	-1,250E-4	-0,001	101,669	6,81	
19,800	-0,320	-0,010	-0,035	-0,0077	-2,500E-4	-8,333E-4	101,674	6,82	
19,850	-0,322	-0,010	0,035	-0,0077	-2,500E-4	8,333E-4	101,704	6,80	
19,900	-0,322	-0,005	0,070	-0,0077	-1,250E-4	0,002	101,700	6,80	
19,950	-0,322	0,000	0,035	-0,0077	0,000	8,333E-4	101,674	6,80	
20,000	-0,322	0,000	-0,035	-0,0077	0,000	-8,333E-4	101,682	6,81	80,5
20,050	-0,322	-0,005	-0,070	-0,0077	-1,250E-4	-0,002	101,730	6,80	
20,100	-0,322	-0,010	-0,035	-0,0077	-2,500E-4	-8,333E-4	101,663	6,81	
20,150	-0,324	-0,010	0,017	-0,0077	-2,500E-4	4,167E-4	101,658	6,81	
20,200	-0,324	-0,005	0,017	-0,0077	-1,250E-4	4,167E-4	101,702	6,81	
20,250	-0,324	-0,005	-0,017	-0,0077	-1,250E-4	-4,167E-4	101,669	6,80	
20,300	-0,324	-0,010	-0,035	-0,0077	-2,500E-4	-8,333E-4	101,684	6,81	
20,350	-0,325	-0,010	-0,017	-0,0078	-2,500E-4	-4,167E-4	101,647	6,81	
20,400	-0,325	-0,010	-6,245E-16	-0,0078	-2,500E-4	-1,518E-17	101,695	6,80	
20,450	-0,325	-0,010	0,017	-0,0078	-2,500E-4	4,167E-4	101,658	6,81	
20,500	-0,327	-0,010	0,052	-0,0078	-2,500E-4	0,001	101,678	6,80	80,5
20,550	-0,327	-0,005	0,070	-0,0078	-1,250E-4	0,002	101,682	6,80	
20,600	-0,327	0,000	0,035	-0,0078	0,000	8,333E-4	101,649	6,81	
20,650	-0,327	0,000	-0,035	-0,0078	0,000	-8,333E-4	101,660	6,81	
20,700	-0,327	-0,005	-0,070	-0,0078	-1,250E-4	-0,002	101,695	6,81	
20,750	-0,327	-0,010	-0,035	-0,0078	-2,500E-4	-8,333E-4	101,663	6,81	
20,800	-0,328	-0,010	0,017	-0,0078	-2,500E-4	4,167E-4	101,663	6,81	
20,850	-0,328	-0,005	0,017	-0,0078	-1,250E-4	4,167E-4	101,674	6,81	
20,900	-0,328	-0,005	-0,017	-0,0078	-1,250E-4	-4,167E-4	101,660	6,81	
20,950	-0,328	-0,010	-0,017	-0,0078	-2,500E-4	-4,167E-4	101,676	6,81	
21,000	-0,330	-0,010	0,017	-0,0079	-2,500E-4	4,167E-4	101,704	6,81	80,6
21,050	-0,330	-0,005	0,017	-0,0079	-1,250E-4	4,167E-4	101,693	6,81	
21,100	-0,330	-0,005	-0,017	-0,0079	-1,250E-4	-4,167E-4	101,669	6,81	
21,150	-0,330	-0,010	-0,017	-0,0079	-2,500E-4	-4,167E-4	101,689	6,81	
21,200	-0,331	-0,010	0,035	-0,0079	-2,500E-4	8,333E-4	101,660	6,81	
21,250	-0,331	-0,005	0,070	-0,0079	-1,250E-4	0,002	101,641	6,81	
21,300	-0,331	0,000	0,052	-0,0079	0,000	0,001	101,687	6,80	
21,350	-0,331	0,000	0,017	-0,0079	0,000	4,167E-4	101,680	6,81	
21,400	-0,331	0,000	-0,017	-0,0079	0,000	-4,167E-4	101,678	6,81	
21,450	-0,331	0,000	-0,052	-0,0079	0,000	-0,001	101,671	6,81	
21,500	-0,331	-0,005	-0,070	-0,0079	-1,250E-4	-0,002	101,680	6,81	80,6
21,550	-0,331	-0,010	-0,035	-0,0079	-2,500E-4	-8,333E-4	101,711	6,81	
21,600	-0,333	-0,010	0,035	-0,0080	-2,500E-4	8,333E-4	101,654	6,81	
21,650	-0,333	-0,005	0,070	-0,0080	-1,250E-4	0,002	101,649	6,81	
21,700	-0,333	0,000	0,052	-0,0080	0,000	0,001	101,695	6,81	
21,750	-0,333	0,000	0,017	-0,0080	0,000	4,167E-4	101,682	6,81	
21,800	-0,333	0,000	0,000	-0,0080	0,000	0,000	101,667	6,82	
21,850	-0,333	0,000	-0,017	-0,0080	0,000	-4,167E-4	101,680	6,81	
21,900	-0,333	0,000	-0,052	-0,0080	0,000	-0,001	101,663	6,81	
21,950	-0,333	-0,005	-0,070	-0,0080	-1,250E-4	-0,002	101,652	6,81	
22,000	-0,333	-0,010	-0,035	-0,0080	-2,500E-4	-8,333E-4	101,649	6,81	80,6
22,050	-0,335	-0,010	0,035	-0,0080	-2,500E-4	8,333E-4	101,656	6,81	
22,100	-0,335	-0,005	0,070	-0,0080	-1,250E-4	0,002	101,671	6,81	
22,150	-0,335	0,000	0,052	-0,0080	0,000	0,001	101,652	6,81	
22,200	-0,335	0,000	0,017	-0,0080	0,000	4,167E-4	101,649	6,81	
22,250	-0,335	0,000	0,000	-0,0080	0,000	0,000	101,671	6,81	
22,300	-0,335	0,000	0,000	-0,0080	0,000	0,000	101,663	6,82	
22,350	-0,335	0,000	0,000	-0,0080	0,000	0,000	101,680	6,82	
22,400	-0,335	0,000	-0,017	-0,0080	0,000	-4,167E-4	101,634	6,82	
22,450	-0,335	0,000	-0,052	-0,0080	0,000	-0,001	101,636	6,82	
22,500	-0,335	-0,005	-0,070	-0,0080	-1,250E-4	-0,002	101,680	6,81	80,6
22,550	-0,335	-0,010	-0,035	-0,0080	-2,500E-4	-8,333E-4	101,645	6,82	
22,600	-0,336	-0,010	0,035	-0,0080	-2,500E-4	8,333E-4	101,674	6,82	
22,650	-0,336	-0,005	0,070	-0,0080	-1,250E-4	0,002	101,678	6,82	
22,700	-0,336	0,000	0,052	-0,0080	0,000	0,001	101,678	6,82	
22,750	-0,336	0,000	0,017	-0,0080	0,000	4,167E-4	101,667	6,82	
22,800	-0,336	0,000	0,000	-0,0080	0,000	0,000	101,674	6,82	
22,850	-0,336	0,000	0,000	-0,0080	0,000	0,000	101,671	6,83	
22,900	-0,336	0,000	0,000	-0,0080	0,000	0,000	101,706	6,82	
22,950	-0,336	0,000	0,140	-0,0080	0,000	0,003	101,798	6,82	
23,000	-0,336	0,000	0,628	-0,0080	0,000	0,015	101,936	6,82	80,5
23,050	-0,336	0,042	1,379	-0,0080	1,000E-3	0,033	102,082	6,82	
23,100	-0,336	0,147	1,850	-0,0080	0,003	0,044	102,226	6,82	
23,150	-0,324	0,267	1,553	-0,0077	0,006	0,037	102,229	6,82	
23,200	-0,305	0,330	0,750	-0,0073	0,008	0,018	102,211	6,82	
23,250	-0,287	0,325	0,157	-0,0069	0,008	0,004	102,209	6,82	
23,300	-0,273	0,314	0,087	-0,0065	0,008	0,002	102,211	6,82	
23,350	-0,258	0,330	0,262	-0,0062	0,008	0,006	102,213	6,82	
23,400	-0,240	0,351	0,367	-0,0057	0,008	0,009	102,202	6,83	
23,450	-0,221	0,367	0,401	-0,0053	0,009	0,010	102,198	6,83	
23,500	-0,204	0,387	0,419	-0,0049	0,009	0,010	102,242	6,83	80,5
23,550	-0,184	0,414	0,367	-0,0044	0,010	0,009	102,242	6,83	
23,600	-0,162	0,429	0,244	-0,0039	0,010	0,006	102,237	6,83	
23,650	-0,140	0,435	0,140	-0,0033	0,010	0,003	102,231	6,83	
23,700	-0,119	0,440	0,105	-0,0029	0,011	0,003	102,222	6,83	
23,750	-0,096	0,445	0,105	-0,0023	0,011	0,002	102,237	6,82	
23,800	-0,074	0,450	0,122	-0,0018	0,011	0,003	102,248	6,83	
23,850	-0,052	0,456	0,140	-0,0012	0,011	0,003	102,240	6,83	
23,900	-0,028	0,466	0,140	-6,7500E-4	0,011	0,003	102,207	6,84	
23,950	-0,005	0,471	0,140	-1,1250E-4	0,011	0,003	102,207	6,83	
24,000	0,019	0,476	0,157	4,5000E-4	0,011	0,004	102,165	6,83	80,4
24,050	0,042	0,487	0,175	0,0010	0,012	0,004	102,191	6,83	
24,100	0,068	0,497	0,140	0,0016	0,012	0,003	102,181	6,83	
24,150	0,093	0,503	0,052	0,0022	0,012	0,001	102,185	6,83	
24,200	0,118	0,503	-0,035	0,0028	0,012	-8,333E-4	102,185	6,83	
24,250	0,143	0,497	-0,052	0,0034	0,012	-0,001	102,124	6,83	
24,300	0,168	0,492	0,017	0,0040	0,012	4,167E-4	102,080	6,83	
24,350	0,192	0,497	0,105	0,0046	0,012	0,002	102,126	6,83	
24,400	0,217	0,508	0,105	0,0052	0,012	0,003	102,119	6,84	
24,450	0,243	0,513	0,035	0,0058	0,012	8,333E-4	102,119	6,84	
24,500	0,269	0,508	-3,442E-14	0,0064	0,012	-6,245E-16	102,124	6,84	80,4
24,550	0,294	0,508	0,017	0,0070	0,012	4,167E-4	102,159	6,84	
24,600	0,319	0,513	0,035	0,0076	0,012	8,333E-4	102,139	6,84	
24,650	0,346	0,513	0,052	0,0082	0,012	0,001	102,124	6,83	
24,700	0,371	0,513	0,157	0,0088	0,012	0,004	102,148	6,83	
24,750	0,396	0,524	0,279	0,0094	0,013	0,007	102,157	6,84	
24,800	0,423	0,550	0,227	0,0101	0,013	0,005	102,187	6,84	
24,850	0,451	0,560	-0,052	0,0108	0,013	-0,001	102,165	6,84	
24,900	0,481	0,545	-0,401	0,0115	0,013	-0,010	102,146	6,84	
24,950	0,506	0,513	-0,611	0,0121	0,012	-0,015	102,150	6,85	
25,000	0,531	0,476	-0,646	0,0127	0,011	-0,015	102,113	6,85	80,3
25,050	0,554	0,445	-0,541	0,0132	0,011	-0,013	102,141	6,84	
25,100	0,575	0,419	-0,349	0,0137	0,010	-0,008	102,132	6,84	
25,150	0,595	0,408	-0,175	0,0142	0,010	-0,004	102,196	6,85	
25,200	0,616	0,408	-0,122	0,0147	0,010	-0,003	102,139	6,84	
25,250	0,636	0,403	-0,209	0,0152	0,010	-0,005	102,181	6,84	
25,300	0,657	0,387	-0,297	0,0157	0,009	-0,007	102,117	6,85	
25,350	0,675	0,367	-0,262	0,0161	0,009	-0,006	102,130	6,84	
25,400	0,693	0,356	-0,157	0,0165	0,008	-0,004	102,154	6,85	
25,450	0,710	0,356	-0,122	0,0169	0,009	-0,003	102,141	6,85	
25,500	0,729	0,351	-0,209	0,0174	0,008	-0,005	102,130	6,84	80,3
25,550	0,746	0,335	-0,314	0,0178	0,008	-0,008	102,130	6,85	
25,600	0,762	0,314	-0,349	0,0182	0,007	-0,008	102,157	6,85	
25,650	0,778	0,298	-0,332	0,0186	0,007	-0,008	102,146	6,85	
25,700	0,792	0,283	-0,279	0,0189	0,007	-0,007	102,161	6,84	
25,750	0,806	0,267	-0,192	0,0192	0,006	-0,005	102,135	6,85	
25,800	0,818	0,262	-0,105	0,0195	0,006	-0,003	102,135	6,84	
25,850	0,831	0,262	-0,105	0,0198	0,006	-0,003	102,132	6,85	
25,900	0,845	0,257	-0,175	0,0202	0,006	-0,004	102,100	6,85	
25,950	0,858	0,241	-0,192	0,0205	0,006	-0,005	102,137	6,85	
26,000	0,869	0,230	-0,140	0,0207	0,006	-0,003	102,122	6,85	80,3
26,050	0,880	0,230	-0,105	0,0210	0,006	-0,003	102,126	6,85	
26,100	0,892	0,225	-0,122	0,0213	0,005	-0,003	102,137	6,86	
26,150	0,903	0,215	-0,140	0,0216	0,005	-0,003	102,126	6,85	
26,200	0,913	0,209	-0,157	0,0218	0,005	-0,004	102,143	6,85	
26,250	0,924	0,204	-0,209	0,0220	0,005	-0,005	102,154	6,85	
26,300	0,935	0,188	-0,227	0,0223	0,004	-0,005	102,119	6,85	
26,350	0,942	0,173	-0,140	0,0225	0,004	-0,003	102,098	6,85	
26,400	0,950	0,173	-0,052	0,0227	0,004	-0,001	102,157	6,85	
26,450	0,960	0,178	-0,087	0,0229	0,004	-0,002	102,146	6,86	
26,500	0,969	0,168	-0,192	0,0231	0,004	-0,005	102,141	6,85	80,3
26,550	0,977	0,152	-0,209	0,0233	0,004	-0,005	102,167	6,85	
26,600	0,983	0,141	-0,122	0,0235	0,003	-0,003	102,150	6,86	
26,650	0,991	0,141	-0,052	0,0237	0,003	-0,001	102,183	6,86	
26,700	0,997	0,141	-0,052	0,0238	0,003	-0,001	102,172	6,86	
26,750	1,005	0,136	-0,087	0,0240	0,003	-0,002	102,178	6,86	
26,800	1,012	0,131	-0,105	0,0241	0,003	-0,003	102,152	6,85	
26,850	1,018	0,126	-0,122	0,0243	0,003	-0,003	102,111	6,86	
26,900	1,024	0,120	-0,175	0,0244	0,003	-0,004	102,122	6,85	
26,950	1,030	0,110	-0,209	0,0246	0,003	-0,005	102,148	6,86	
27,000	1,035	0,094	-0,157	0,0247	0,002	-0,004	102,148	6,85	80,3
27,050	1,040	0,089	-0,035	0,0248	0,002	-8,333E-4	102,163	6,86	
27,100	1,043	0,094	0,052	0,0249	0,002	0,001	102,170	6,87	
27,150	1,049	0,099	0,017	0,0250	0,002	4,167E-4	102,167	6,87	
27,200	1,054	0,099	-0,087	0,0252	0,002	-0,002	102,172	6,86	
27,250	1,059	0,089	-0,157	0,0253	0,002	-0,004	102,135	6,86	
27,300	1,063	0,079	-0,140	0,0254	0,002	-0,003	102,174	6,86	
27,350	1,067	0,073	-0,070	0,0255	0,002	-0,002	102,139	6,86	
27,400	1,070	0,073	-0,035	0,0255	0,002	-8,333E-4	102,183	6,86	
27,450	1,074	0,073	-0,017	0,0256	0,002	-4,167E-4	102,143	6,86	
27,500	1,078	0,068	0,035	0,0257	0,002	8,333E-4	102,117	6,86	80,2
27,550	1,081	0,073	0,087	0,0258	0,002	0,002	102,132	6,86	
27,600	1,084	0,084	0,052	0,0259	0,002	0,001	102,207	6,86	
27,650	1,090	0,084	-0,035	0,0260	0,002	-8,333E-4	102,172	6,86	
27,700	1,093	0,073	-0,017	0,0261	0,002	-4,167E-4	102,191	6,86	
27,750	1,096	0,073	0,070	0,0262	0,002	0,002	102,191	6,87	
27,800	1,100	0,089	0,035	0,0262	0,002	8,333E-4	102,167	6,86	
27,850	1,106	0,089	-0,140	0,0264	0,002	-0,003	102,124	6,86	
27,900	1,111	0,068	-0,227	0,0265	0,002	-0,005	102,132	6,86	
27,950	1,112	0,052	-0,122	0,0265	0,001	-0,003	102,163	6,86	
28,000	1,114	0,058	-1,811E-14	0,0266	0,001	-1,952E-16	102,161	6,86	80,2
28,050	1,118	0,063	-2,560E-14	0,0267	0,001	-8,240E-17	102,128	6,87	
28,100	1,122	0,058	-0,052	0,0268	0,001	-0,001	102,159	6,87	
28,150	1,123	0,052	-0,070	0,0268	0,001	-0,002	102,165	6,87	
28,200	1,126	0,052	-0,087	0,0269	0,001	-0,002	102,172	6,86	
28,250	1,129	0,047	-0,105	0,0270	0,001	-0,002	102,161	6,87	
28,300	1,131	0,037	-0,070	0,0270	8,750E-4	-0,002	102,152	6,87	
28,350	1,133	0,037	0,000	0,0270	8,750E-4	1,138E-16	102,194	6,87	
28,400	1,134	0,042	0,017	0,0271	0,001	4,167E-4	102,174	6,87	
28,450	1,137	0,042	-0,035	0,0271	1,000E-3	-8,333E-4	102,191	6,88	
28,500	1,139	0,037	-0,070	0,0272	8,750E-4	-0,002	102,141	6,86	80,1
28,550	1,140	0,031	-0,070	0,0272	7,500E-4	-0,002	102,185	6,87	
28,600	1,142	0,031	-0,070	0,0273	7,500E-4	-0,002	102,181	6,87	
28,650	1,144	0,026	-0,087	0,0273	6,250E-4	-0,002	102,163	6,86	
28,700	1,145	0,021	-0,087	0,0273	5,000E-4	-0,002	102,189	6,87	
28,750	1,145	0,016	-0,035	0,0273	3,750E-4	-8,333E-4	102,165	6,87	
28,800	1,147	0,016	0,017	0,0274	3,750E-4	4,167E-4	102,216	6,87	
28,850	1,147	0,021	0,017	0,0274	5,000E-4	4,167E-4	102,167	6,87	
28,900	1,148	0,021	-0,035	0,0274	5,000E-4	-8,333E-4	102,185	6,87	
28,950	1,150	0,016	-0,070	0,0274	3,750E-4	-0,002	102,163	6,87	
29,000	1,150	0,010	-0,035	0,0274	2,500E-4	-8,333E-4	102,154	6,87	80,1
29,050	1,150	0,010	0,017	0,0274	2,500E-4	4,167E-4	102,170	6,87	
29,100	1,151	0,016	0,035	0,0275	3,750E-4	8,333E-4	102,196	6,88	
29,150	1,151	0,016	0,017	0,0275	3,750E-4	4,167E-4	102,216	6,87	
29,200	1,153	0,016	-0,017	0,0275	3,750E-4	-4,167E-4	102,143	6,88	
29,250	1,153	0,016	-0,035	0,0275	3,750E-4	-8,333E-4	102,141	6,88	
29,300	1,155	0,010	-0,017	0,0276	2,500E-4	-4,167E-4	102,165	6,87	
29,350	1,155	0,010	0,035	0,0276	2,500E-4	8,333E-4	102,172	6,87	
29,400	1,155	0,016	0,052	0,0276	3,750E-4	0,001	102,161	6,87	
29,450	1,156	0,021	-6,765E-15	0,0276	5,000E-4	-1,014E-16	102,174	6,88	
29,500	1,158	0,016	-0,035	0,0276	3,750E-4	-8,333E-4	102,207	6,88	80,1
29,550	1,158	0,010	-8,361E-15	0,0276	2,500E-4	5,567E-16	102,172	6,88	
29,600	1,158	0,016	0,052	0,0276	3,750E-4	0,001	102,178	6,88	
29,650	1,159	0,021	0,052	0,0277	5,000E-4	0,001	102,185	6,88	
29,700	1,161	0,021	0,035	0,0277	5,000E-4	8,333E-4	102,137	6,88	
29,750	1,161	0,021	0,035	0,0277	5,000E-4	8,333E-4	102,205	6,89	
29,800	1,162	0,026	0,017	0,0277	6,250E-4	4,167E-4	102,185	6,88	
29,850	1,164	0,026	-0,035	0,0278	6,250E-4	-8,333E-4	102,167	6,89	
29,900	1,166	0,021	-0,070	0,0278	5,000E-4	-0,002	102,170	6,88	
29,950	1,166	0,016	-0,035	0,0278	3,750E-4	-8,333E-4	102,172	6,88	
30,000	1,167	0,016	0,017	0,0279	3,750E-4	4,167E-4	102,154	6,88	80,1
30,050	1,167	0,021	0,035	0,0279	5,000E-4	8,333E-4	102,202	6,88	
30,100	1,169	0,021	-1,481E-14	0,0279	5,000E-4	1,160E-16	102,185	6,87	
